$ QGT_LMN_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_LMN_2011_2015_daily_ave.csv ; all outlets scaled to total flow from LOWER MONUMENTAL_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 41141, 41921, 42296 that are  3, 4, 14 days long
"JDAY","POW","SPB1","SPB2","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8.RSW","MISC"
1175.000000,2062.586,0,0,0,0,0,0,0,0,17.418
1176.000000,2069.569,0,0,0,0,0,0,0,0,17.942
1177.000000,1734.433,0,0,0,0,0,0,0,0,23.656
1178.000000,1909.254,0,0,0,0,0,0,0,0,19.698
1179.000000,1522.84,0,0,0,0,0,0,0,0,20.334
1180.000000,1598.889,0,0,0,0,0,0,0,0,22.347
1181.000000,1540.034,0,0,0,0,0,0,0,0,20.326
1182.000000,1346.289,0,0,0,0,0,0,0,0,18.261
1183.000000,1605.204,0,0,0,0,0,0,0,0,15.554
1184.000000,1808.93,0,0,0,0,0,0,0,0,18.25
1185.000000,2252.262,0,0,0,0,0,0,0,0,14.721
1186.000000,2333.181,0,0,0,0,0,0,0,0,21.516
1187.000000,2437.665,0,0,0,0,0,0,0,0,25.226
1188.000000,2082.769,0,0,0,0,0,0,0,0,22.975
1189.000000,1112.148,56.195,56.377,55.935,73.909,100.639,290.66,0,217.01,24.606
1190.000000,1191.737,52.953,53.967,53.175,67.582,94.963,277.26,0,207.79,20.402
1191.000000,1178.441,51.061,50.661,50.052,64.439,91.537,264.95,0,197.826,18.86
1192.000000,1148.962,54.499,53.218,53.182,71.368,97.34,282.263,0,210.795,17.643
1193.000000,1266.94,50.783,49.5,49.73,64.548,90.313,262.564,0,196.309,19.848
1194.000000,1249.75,49.693,50.414,50.968,63.986,89.644,262.827,0,196.602,18.284
1195.000000,1214.836,54.161,54.035,55.353,68.701,96.139,282.047,0,210.637,19.343
1196.000000,1418.331,47.595,47.077,47.273,70.405,123.33,227.832,0,184.233,16.586
1197.000000,1350.958,49.53,49.223,50.004,81.528,140.654,232.049,0,193.227,21.674
1198.000000,1603.025,50.694,49.789,51.202,59.753,71.579,264.589,0,196.099,16.745
1199.000000,1644.765,51.667,51.608,50.924,51.987,53.347,270.662,0,202.258,17.161
1200.000000,1555.188,51.171,50.485,51.306,57.934,68.178,266.79,0,199.398,18.192
1201.000000,1527.091,55.927,53.931,55.759,71.848,99.731,288.048,0,215.232,21.763
1202.000000,1327.602,59.326,57.864,59.093,76.903,107.87,308.716,0,230.718,23.6
1203.000000,1265.58,53.956,52.61,55.313,80.854,117.414,273.617,0,212.01,19.836
1204.000000,1183.999,48.547,48.249,49.374,87.231,131.176,228.413,0,189.866,17.877
1205.000000,1177.88,55.812,54.882,56.582,99.972,150.993,262.182,0,217.349,18.058
1206.000000,1281.75,56.566,56.049,56.832,101.705,153.911,266.48,0,221.469,18.274
1207.000000,1189.699,54.637,54.012,54.138,97.614,148.338,256.816,0,212.394,25.432
1208.000000,1308.241,45.366,44.945,45.861,82.479,128.252,215.047,0,179.661,17.017
1209.000000,1202.377,52.243,51.407,51.671,93.739,170.54,228.122,0,204.118,24.079
1210.000000,1351.92,53.794,54.077,54.018,97.695,178.568,240.736,0,214.497,25.306
1211.000000,1361.225,45.53,46.517,46.254,74.439,125.541,222.291,0,183.515,20.268
1212.000000,1429.545,52.123,52.786,52.859,69.526,95.424,275.791,0,206.346,21.109
1213.000000,1257.989,65.663,66.168,67.009,105.108,171.366,322.849,0,263.649,27.279
1214.000000,1414.979,39.984,54.708,55.856,98.165,178.25,236.578,0,208.679,22.795
1215.000000,1071.057,32.93,41.301,41.923,74.849,135.175,178.028,0,158.004,16.987
1216.000000,1104.748,53.573,53.545,53.532,95.606,174.69,233.813,0,209.091,28.571
1217.000000,1010.93,55.916,55.675,55.655,98.492,180.754,242.933,0,217.404,29.433
1218.000000,1246.545,54.643,55.329,55.777,84.562,138.544,240.065,4.258,196.552,19.244
1219.000000,1254.353,47.625,49.737,49.11,56.466,81.24,228.234,3.948,174.72,21.301
1220.000000,1552.062,49.489,49.31,44.043,59.749,87.12,225.245,3.552,172.452,21.423
1221.000000,1863.13,47.749,50.874,33.832,72.924,110.228,221.356,5.768,171.291,25.527
1222.000000,1997.426,38.726,54.444,59.814,81.134,142.978,220.281,4.301,144.479,21.881
1223.000000,1956.749,52.849,64.36,71.064,93.174,168.962,238.46,0,137.997,28.163
1224.000000,1832.54,35.011,60.145,59.632,86.925,134.605,270.588,2.567,207.838,25.116
1225.000000,1605.365,58.401,58.115,55.588,70.81,98.979,280.561,5.031,207.426,27.639
1226.000000,1609.88,58.046,67.484,59.392,68.291,92.432,223.416,20.5,187.458,23.428
1227.000000,1546.908,58.031,56.984,56.372,69.838,97.522,267.982,6.16,198.052,22.769
1228.000000,1468.319,39.844,75.513,60.738,79.803,106.582,254.383,2.946,190.236,25.91
1229.000000,1346.133,33.887,57.499,57.196,84.04,129.825,282.886,0,221.356,21.176
1230.000000,1226.278,55.745,55.36,54.684,71.147,94.745,263.198,0,192.292,23.476
1231.000000,1191.511,49.838,49.309,48.472,57.417,73.149,252.91,1.002,186.954,19.164
1232.000000,1377.908,46.056,49.785,45.338,44.656,48.254,195.329,11.598,155.184,16.621
1233.000000,1539.545,63.483,86.415,64.057,64.1,74.686,144.16,48.851,159.468,18.751
1234.000000,1998.068,72.24,102.011,71.792,72.067,83.388,133.134,61.69,168.023,18.888
1235.000000,2317.448,57.824,73.024,60.015,59.583,64.271,182.843,30.025,166.832,19.931
1236.000000,2513.693,52.174,54.442,52.111,51.066,52.719,260.553,3.63,194.747,24.782
1237.000000,2591.415,59.254,93.61,35.707,35.877,59.921,286.708,0,230.476,26.264
1238.000000,2363.289,52.145,134.519,3.915,3.32,54.295,217.158,3.155,200.34,20.047
1239.000000,2338.669,56.891,116.658,31.347,30.928,63.069,159.072,29.692,168.573,16.616
1240.000000,2400.366,79.023,112.96,78.7,78.184,93.405,112.804,78.156,166.715,17.696
1241.000000,2851.804,86.481,124.426,86.752,86.034,102.988,124.867,86.579,182.967,19.529
1242.000000,2955.955,91.12,131.97,90.856,90.088,106.847,131.98,89.42,193.307,24.012
1243.000000,2860.556,113.307,147.8,120.517,113.155,137.705,147.308,106.923,200.905,26.755
1244.000000,2743.735,107.727,141.093,127.696,106.837,138.506,140.365,101.915,198.338,26.063
1245.000000,2752.223,96.288,139.634,128.869,95.815,138.476,138.805,96.178,202.848,25.043
1246.000000,2618.742,97.308,139.005,132.543,108.468,136.612,136.384,93.953,206.037,22.756
1247.000000,2480.795,100.553,142.13,140.025,140.207,141.498,141.01,96.707,213.325,19.343
1248.000000,2384.025,97.554,138.421,132.643,114.709,136.939,137.578,94.996,211.072,23.434
1249.000000,2254.342,98.077,142.457,133.699,96.731,142.433,142.311,98.34,212.78,21.017
1250.000000,2240.274,95.391,139.667,129.956,94.885,138.615,138.857,95.877,206.92,22.968
1251.000000,2201.783,94.348,136.176,125.767,92.089,135.868,136.099,93.077,206.269,23.67
1252.000000,2330.064,68.958,86.44,80.317,67.367,85.78,211.343,37.904,193.773,20.579
1253.000000,2446.657,52.654,52.979,53.171,51.425,59.762,275.723,0,200.351,20.676
1254.000000,2357.15,56.619,59.259,58.014,56.214,64.239,281.165,4.465,200.416,24.005
1255.000000,2195.592,53.595,53.295,53.754,52.37,56.225,281.628,0,210.516,23.093
1256.000000,2164.871,50.949,82.899,33.491,32.395,53.298,240.134,1.756,192.639,21.832
1257.000000,2088.143,55.671,154.5,0,0,57.514,247.971,0,220.866,24.258
1258.000000,1968.038,53.151,110.747,22.546,22.584,54.676,233.636,2.047,199.521,24.954
1259.000000,1874.59,59.529,55.487,56.164,56.494,55.58,244.304,0,212.329,21.349
1260.000000,1856.777,63.815,55.767,56.31,56.93,56.029,250.66,0,218.385,19.882
1261.000000,1594.512,55.673,56.987,57.695,58.052,56.471,272.816,0,219.349,24.225
1262.000000,1516.897,61.742,62.631,60.923,67.732,81.226,303.618,3.345,226.385,25.478
1263.000000,1219.618,59.55,59.086,59.192,86.965,138.29,290.202,0,234.057,23.37
1264.000000,1123.002,48.383,51.433,50.968,86.882,153.488,212.331,2.715,186.142,24.91
1265.000000,1081.118,48.569,48.727,49.035,86.999,158.6,213.897,0,190.424,16.384
1266.000000,1114.063,58.142,58.764,59.845,97.443,175.526,237.776,5.903,207.587,25.946
1267.000000,979.256,55.701,54.438,56.962,99.927,181.427,241.327,0,216.967,21.94
1268.000000,1335.087,3.931,107.01,5.456,5.612,6.231,178.611,3.57,213.172,21.495
1269.000000,1281.581,0,93.356,0,0,0,158.464,0,184.261,17.036
1270.000000,1309.289,8.905,102.276,8.855,0,0.051,157.769,0,181.674,17.977
1271.000000,1425.198,0,115.193,0,0,0,191.209,0,215.41,22.475
1272.000000,1378.706,2.9,105.241,2.596,2.975,2.446,171.292,1.626,191.392,23.375
1273.000000,1270.614,0,105.546,0,0,0,170.276,0,192.766,19.996
1274.000000,1333.335,1.442,108.309,0.396,0.366,1.687,174.357,0.351,192.593,20.344
1275.000000,1091.846,50.872,104.338,71.712,71.007,71.009,127.483,49.492,173.525,17.38
1276.000000,1017.553,60.47,103.733,82.081,81.54,81.358,119.003,56.789,165.984,18.137
1277.000000,1448.171,0,99.881,0,0,0,174.928,0,205.708,22.184
1278.000000,1522.482,7.15,111.584,8.944,8.872,9.819,185.304,6.994,213.178,26.612
1279.000000,1379.035,0,104.111,0,0,0,182.907,0,214.803,19.328
1280.000000,1156.789,30.467,111.731,41.491,41.835,42.364,160.169,29.077,198.488,20.392
1281.000000,1302.167,0,108.537,0,0,0,183.99,0,211.919,19.062
1282.000000,1249.357,2.347,111.758,2.532,2.553,4.105,186.942,2.298,211.019,22.14
1283.000000,1170.55,0,116.866,0,0,0,191.065,0,216.36,26.058
1284.000000,1104.737,0,96.57,0,0,0,161.794,0,186.017,17.234
1285.000000,1040.555,0,94.541,0,0,0,165.942,0,195.606,21.525
1286.000000,1032.106,2.367,101.227,2.35,2.373,3.243,171.785,2.266,196.24,18.458
1287.000000,1006.069,0,108.904,0,0,0,183.989,0,215.27,23.774
1288.000000,984.688,0.566,100.685,0.44,0,0,171.39,0,199.755,22.577
1289.000000,918.352,0,104.642,0,0,0,179.638,0,207.53,21.114
1290.000000,880.432,0,102.098,1.271,1.23,1.208,171.56,0,201.111,17.259
1291.000000,811.368,0,116.555,0,0,0,187.613,0,231.71,21.148
1292.000000,836.488,0,113.12,2.261,2.289,2.223,184.535,0,228.63,23.557
1293.000000,723.341,0,112.055,0,0,0,191.939,0,220.772,22.318
1294.000000,611.443,0.888,99.885,0.707,0.721,1.322,169.025,0.692,196.709,22.389
1295.000000,648.143,0,99.803,0,0,0,176.496,0,206.023,22.1
1296.000000,514.475,1.046,95.272,1.054,1.046,1.707,163.751,1.019,189.607,19.914
1297.000000,617.888,0.563,105.608,0.751,0.764,1.113,183.362,0.55,214.13,23.375
1298.000000,564.294,3.848,96.266,3.437,3.401,3.713,160.983,2.16,183.445,19.43
1299.000000,469.627,0,124.836,1.201,1.221,1.168,212.731,0,249.209,27.973
1300.000000,537.073,1.228,114.227,1.225,1.233,2.129,194.18,1.786,222.006,20.986
1301.000000,491.257,0,99.474,0,0,0,169.874,0,196.847,16.706
1302.000000,387.869,3.586,113.183,2.176,2.183,3.577,179.541,2.107,210.149,28.86
1303.000000,446.028,0,108.548,0,0,0,177.93,0,200.434,18.767
1304.000000,392.332,1.203,91.533,1.19,1.183,1.871,148.436,1.131,163.936,14.971
1305.000000,462.441,0.747,92.201,0.747,0.728,1.065,157.398,0.684,181.272,24.506
1306.000000,544.465,2.168,89.24,1.969,1.964,3.522,147.677,1.91,166.84,19.411
1307.000000,430.833,0.71,106.194,0.771,0.72,1.168,173.118,0.689,194.668,20.499
1308.000000,527.323,1.76,112.544,1.603,1.613,2.818,189.561,1.574,215.452,21.466
1309.000000,464.804,0,112.047,0,0,0,191.075,0,220.903,24.793
1310.000000,451.464,1.136,107.655,1.15,1.158,1.899,181.896,1.13,207.352,20.538
1311.000000,398.945,0,107.577,0,0,0,183.849,0,212.948,25.119
1312.000000,371.326,0.924,115.051,2.414,1.522,2.405,194.944,1.196,223.665,21.041
1313.000000,382.063,1.275,108.539,1.216,1.246,1.215,123.638,0.2,229.514,27.586
1314.000000,359.362,1.587,102.953,2.673,1.655,2.627,114.81,0,220.357,22.637
1315.000000,306.526,0.518,94.517,0.678,0.665,0.942,166.059,0.496,193.667,22.775
1316.000000,314.611,0,88.329,0,0,0.71,97.049,0,187.026,20.845
1317.000000,359.815,0,92.522,0,0,0,142.996,0,197.713,19.742
1318.000000,325.677,0.816,86.521,0.324,0.329,1.031,131.843,0.314,179.341,16.999
1319.000000,272.838,0.934,120.06,1.499,1.5,7.355,182.015,0.907,207.253,26.853
1320.000000,380.113,4.551,86.39,4.585,4.532,4.377,120.375,4.349,171.585,22.984
1321.000000,394.295,0,93.732,0,0,0,93.663,0,202.706,22.37
1322.000000,427.353,1.33,99.687,1.325,1.312,2.175,94.118,1.304,205.024,23.431
1323.000000,427.713,0,101.837,0,0,0,117.152,0,203.604,21.58
1324.000000,461.585,0,60.699,0,0,0,67.224,0,177.137,29.922
1325.000000,518.073,0.456,81.545,0.455,0.465,0.443,31.244,0,257.954,26.523
1326.000000,408.626,0,80.578,0,0,0,27.882,0,204.574,17.834
1327.000000,418.501,4.777,33.274,0,0,0,0,0,198.503,22.742
1328.000000,468.639,4.345,3.962,0.085,0,0,0,0,222.856,21.53
1329.000000,321.847,4.157,53.835,4.663,4.774,5.072,52.556,4.112,195.161,21.357
1330.000000,301.084,9.759,89.056,9.66,9.692,9.548,9.614,0,150.495,23.884
1331.000000,303.956,1.528,96.004,1.507,1.534,1.481,2.016,0,185.019,22.628
1332.000000,333.003,2.395,74.906,0.554,0.557,0.719,22.617,0.397,205.277,22.924
1333.000000,288.632,23.274,48.556,28.912,25.019,31.011,47.809,0.288,164.067,15.422
1334.000000,309.509,2.907,71.523,10.107,2.808,16.534,17.999,2.043,179.389,19.485
1335.000000,376.857,0,103.758,0,0,0,46.506,0,226.863,21.777
1336.000000,345.361,2.263,95.567,2.249,2.292,2.233,54.785,0.911,202.212,21.373
1337.000000,303.532,0,85.81,0,0,0,40.939,0,191.641,19.588
1338.000000,328.044,0.896,94.383,0.893,0.911,0.888,40.855,0,202.146,20.042
1339.000000,328.136,0,94.47,0,0,0,44.148,0,204.638,17.501
1340.000000,671.849,0,0,0,0,0,0,0,0,29.309
1341.000000,657.597,0,0,0,0,0,0,0,0,25.799
1342.000000,530.185,0,0,0,0,0,0,0,0,27.785
1343.000000,556.197,0,0,0,0,0,0,0,0,21.194
1344.000000,532.797,0,0,0,0,0,0,0,0,23.196
1345.000000,511.237,0,0,0,0,0,0,0,0,18.255
1346.000000,555.015,0,0,0,0,0,0,0,0,17.43
1347.000000,569.757,0,0,0,0,0,0,0,0,16.403
1348.000000,610.054,0,0,0,0,0,0,0,0,18.058
1349.000000,616.275,0,0,0,0,0,0,0,0,21.928
1350.000000,728.299,0,0,0,0,0,0,0,0,26.865
1351.000000,645.248,0,0,0,0,0,0,0,0,19.565
1352.000000,584.596,0,0,0,0,0,0,0,0,17.104
1353.000000,738.563,0,0,0,0,0,0,0,0,20.72
1354.000000,671.469,0,0,0,0,0,0,0,0,24.311
1355.000000,746.164,0,0,0,0,0,0,0,0,42.542
1356.000000,679.962,0,0,0,0,0,0,0,0,29.46
1357.000000,532.441,0,0,0,0,0,0,0,0,19.07
1358.000000,442.739,0,0,0,0,0,0,0,0,13.52
1359.000000,524.311,0,0,0,0,0,0,0,0,20.8
1360.000000,598.715,0,0,0,0,0,0,0,0,33.83
1361.000000,569.305,0,0,0,0,0,0,0,0,26.633
1362.000000,369.271,0,0,0,0,0,0,0,0,10.515
1363.000000,381.147,0,0,0,0,0,0,0,0,11.269
1364.000000,504.117,0,0,0,0,0,0,0,0,32.001
1365.000000,796.185,0,0,0,0,0,0,0,0,50.266
1366.000000,530.816,0,0,0,0,0,0,0,0,29.446
1367.000000,297.927,0,0,0,0,0,0,0,0,13.258
1368.000000,357.84,0,0,0,0,0,0,0,0,23.255
1369.000000,399.272,0,0,0,0,0,0,0,0,24.288
1370.000000,421.253,0,0,0,0,0,0,0,0,19.977
1371.000000,378.068,0.229,0.222,0,0.083,0,0.231,0.135,0.158,21.266
1372.000000,442.597,0,0,0,0,0,0,0,0,16.005
1373.000000,445.365,0,0,0,0,0,0,0,0,19.849
1374.000000,426.358,0,0,0,0,0,0,0,0,17.003
1375.000000,443.224,0,0,0,0,0,0,0,0,15.35
1376.000000,396.757,0,0,0,0,0,0,0,0,17.481
1377.000000,520.243,0,0,0,0,0,0,0,0,26.036
1378.000000,578.769,0,0,0,0,0,0,0,0,23.818
1379.000000,491.251,0,0,0,0,0,0,0,0,20.028
1380.000000,529.787,0,0,0,0,0,0,0,0,21.395
1381.000000,584.597,0,0,0,0,0,0,0,0,23.384
1382.000000,440.644,0,0,0,0,0,0,0,0,17.457
1383.000000,372.939,0,0,0,0,0,0,0,0,16.411
1384.000000,513.65,0,0,0,0,0,0,0,0,25.037
1385.000000,461.373,0,0,0,0,0,0,0,0,21.447
1386.000000,400.455,0,0,0,0,0,0,0,0,17.264
1387.000000,403.679,0,0,0,0,0,0,0,0,19.175
1388.000000,444.693,0,0,0,0,0,0,0,0,16.228
1389.000000,453.279,0,0,0,0,0,0,0,0,19.68
1390.000000,399.844,0,0,0,0,0,0,0,0,21.313
1391.000000,515.993,0,0,0,0,0,0,0,0,24.685
1392.000000,468.579,0,0,0,0,0,0,0,0,17.786
1393.000000,430.609,0,0,0,0,0,0,0,0,16.86
1394.000000,454.737,0,0,0,0,0,0,0,0,18.852
1395.000000,509.326,0,0,0,0,0,0,0,0,17.144
1396.000000,612.526,0,0,0,0,0,0,0,0,21.697
1397.000000,520.417,0,0,0,0,0,0,0,0,21.704
1398.000000,561.001,0,0,0,0,0,0,0,0,20.802
1399.000000,467.943,0,0,0,0,0,0,0,0,14.497
1400.000000,549.973,0,0,0,0,0,0,0,0,22.384
1401.000000,618.748,0,0,0,0,0,0,0,0,24.363
1402.000000,496.816,0,0,0,0,0,0,0,0,17.255
1403.000000,552.477,0,0,0,0,0,0,0,0,18.161
1404.000000,557.085,0,0,0,0,0,0,0,0,19.405
1405.000000,569.538,0,0,0,0,0,0,0,0,19.268
1406.000000,588.758,0,0,0,0,0,0,0,0,28.068
1407.000000,622.284,0,0,0,0,0,0,0,0,18.114
1408.000000,534.827,0,0,0,0,0,0,0,0,18.453
1409.000000,497.738,0,0,0,0,0,0,0,0,24.801
1410.000000,681.158,0,0,0,0,0,0,0,0,18.435
1411.000000,514.561,0,0,0,0,0,0,0,0,17.863
1412.000000,620.802,0,0,0,0,0,0,0,0,20.682
1413.000000,554.1,0,0,0,0,0,0,0,0,21.615
1414.000000,601.057,0,0,0,0,0,0,1.952,0,19.397
1415.000000,552.763,0,0,0,0,0,0,0,0,19.065
1416.000000,565.29,0,0,0,0,0,0,0,0,33.726
1417.000000,577.741,0,0,0,0,0,0,0,0,20.023
1418.000000,466.139,0,0,0,0,0,0,0,0,16.221
1419.000000,422.226,0,0,0,0,0,0,0,0,19.358
1420.000000,592.689,0,0,0,0,0,0,0,0,27.129
1421.000000,589.502,0,0,0,0,0,0,0,0,24.499
1422.000000,490.823,0,0,0,0,0,0,0,0,22.056
1423.000000,480.86,0,0,0,0,0,0,0,0,22.146
1424.000000,496.379,0,0,0,0,0,0,0,0,13.801
1425.000000,432.292,0,0,0,0,0,0,0,0,15.521
1426.000000,609.008,0,0,0,0,0,0,0,0,15.569
1427.000000,728.265,0,0,0,0,0,0,0,0,20.887
1428.000000,901.264,0,0,0,0,0,0,0,0,21.476
1429.000000,698.81,0,0,0,0,0,0,0,0,11.924
1430.000000,812.318,0,0,0,0,0,0,0,0,17.028
1431.000000,898.739,0,0,0,0,0,0,0,0,18.91
1432.000000,868.564,0,0,0,0,0,0,0,0,25.243
1433.000000,741.727,0,0,0,0,0,0,0,0,27.848
1434.000000,720.057,0,0,0,0,0,0,0,0,19.908
1435.000000,619.617,0,0,0,0,0,0,0,0,16.832
1436.000000,683.597,0,0,0,0,0,0,0,0,21.213
1437.000000,763.103,0,0,0,0,0,0,0,0,24.159
1438.000000,688.862,0,0,0,0,0,0,0,0,17.157
1439.000000,630.294,0,0,0,0,0,0,0,0,19.509
1440.000000,753.566,0,0,0,0,0,0,0,0,20.43
1441.000000,754.416,0,0,0.325,0,0,0,0,0,20.454
1442.000000,735.77,0,0,0,0,0,0,0,0,17.853
1443.000000,768.36,0,0,0,0,0,0,0,0,21.068
1444.000000,852.807,0,0,0,0,0,0,0,0,19.17
1445.000000,683.394,0,0,0,0,0,0,0,0,15.378
1446.000000,691.566,0,0,0,0,0,0,0,0,16.195
1447.000000,796.796,0,0,0,0,0,0,0,0,16.91
1448.000000,779.486,0,0,0,0,0,0,0,0,18.405
1449.000000,791.038,0,0,0,0,0,0,0,0,19.17
1450.000000,802.931,0,0,0,0,0,0,0,0,18.254
1451.000000,768.613,0,0,0,0,0,0,0,0,19.649
1452.000000,913.148,0,0,0,0,0,0,0,0,14.717
1453.000000,1121.946,0,0,0,0,0,0,0,0,22.092
1454.000000,1082.262,0,0,0,0,0,0,0,0,18.779
1455.000000,962.051,0,0,0,0,0,0,0,0,16.224
1456.000000,893.836,0,0,0,0,0,0,0,0,14.795
1457.000000,957.694,0,0,0,0,0,0,0,0,14.052
1458.000000,968.673,0,0,0,0,0,0,0,0,23.174
1459.000000,1027.454,0,0,0,0,0,0,0,0,27.916
1460.000000,952.488,0,0,0,0,0,0,0,0,19.079
1461.000000,680.414,0,0,0,0,0,0,0,0,19.812
1462.000000,781.413,0,0,0,0,0,0,0,0,19.341
1463.000000,749.557,0,0,0,0,0,0,0,0,15.468
1464.000000,671.015,0,0,0,0,0,0,0,0,7.972
1465.000000,929.231,0,0,0,0,0,0,0,0,9.893
1466.000000,748.758,0,0,0,0,0,0,0,0,9.096
1467.000000,770.14,0,0,0,0,0,0,0,0,8.781
1468.000000,748.403,0,0,0,0,0,0,0,0,8.933
1469.000000,914.429,0,0,0,0,0,0,0,0,7.264
1470.000000,1065.701,0,0,0,0,0,0,0,0,9.708
1471.000000,1112.352,0,0,0,0,0,0,0,0,8.976
1472.000000,1012.032,0,0,0,0,0,0,0,0,8.736
1473.000000,884.243,0,0,0,0,0,0,0,0,5.868
1474.000000,950.634,0,0,0,0,0,0,0,0,16.39
1475.000000,905.14,0,0,0,0,0,0,0,0,11.713
1476.000000,843.521,0,0,0,0,0,0,0,0,7.63
1477.000000,820.555,0,0,0,0,0,0,0,0,13.752
1478.000000,879.039,0,0,0,0,0,0,0,0,8.364
1479.000000,785.166,0,0,0,0,0,0,0,0,4.66
1480.000000,911.987,0,0,0,0,0,0,0,0,3.692
1481.000000,1059.244,0,0,0,0,0,0,0,0,3.784
1482.000000,1198.197,0,0,0,0,0,0,0,0,6.242
1483.000000,1156.437,0,0,0,0,0,0,0,0,4.836
1484.000000,1140.455,0,0,0,0,0,0,0,0,7.747
1485.000000,1072.343,0,0,0,0,0,0,0,0,6.641
1486.000000,967.404,0,0,0,0,0,0,0,0,4.53
1487.000000,1045.569,0,0,0,0,0,0,0,0,2.492
1488.000000,1032.317,0,0,0,0,0,0,0,0,6.599
1489.000000,1115.039,0,0,0,0,0,0,0,0,4.776
1490.000000,1136.574,0,0,0,0,0,0,0,0,4.288
1491.000000,1006.351,0,0,0,0,0,0,0,0,7.514
1492.000000,1143.657,0,0,0,0,0,0,0,0,4.655
1493.000000,1145.834,0,0,0,0,0,0,0,0,6.144
1494.000000,1069.881,0,0,0,0,0,0,0,0,2.925
1495.000000,1147.957,0,0,0,0,0,0,0,0,13.492
1496.000000,1075.06,0,0,0,0,0,0,0,0,2.439
1497.000000,1145.5,0,0,0,0,0,0,0,0,10.099
1498.000000,1089.369,0,0,0,0,0,0,0,0,7.28
1499.000000,1255.769,0,0,0,0,0,0,0,0,2.79
1500.000000,1346.896,0,0,0,0,0,0,0,0,4.153
1501.000000,1846.238,0,0,0,0,0,0,0,0,6.396
1502.000000,1851.034,0,0,0,0,0,0,0,0,9.363
1503.000000,2152.445,0,0,0,0,0,0,0,0,7.144
1504.000000,2229.256,0,0,0,0,0,0,0,0,2.854
1505.000000,2277.669,0,0,0,0,0,0,0,0,6.826
1506.000000,1841.474,0,0,0,0,0,0,0,0,2.539
1507.000000,1897.486,0,0,0,0,0,0,0,0,2.696
1508.000000,1903.071,0,0,0,0,0,0,0,0,4.495
1509.000000,1893.718,0,0,0,0,0,0,0,0,10.774
1510.000000,1887.987,0,0,0,0,0,0,0,0,9.19
1511.000000,1736.47,0,0,0,0,0,0,0,0,7.073
1512.000000,575.209,121.005,118.469,121.125,119.99,119.741,120.567,95.548,137.334,6.406
1513.000000,407.314,122.827,140.281,122.982,122.642,136.637,139.342,106.609,174.534,3.01
1514.000000,1577.023,0,0,0,0,0,0,0,0,10.002
1515.000000,1404.588,0,0,0,0,0,0,0,0,9.601
1516.000000,1215.547,0,0,0,0,0,0,0,0,4.432
1517.000000,1351.77,0,0,0,0,0,0,0,0,10.891
1518.000000,1307.621,0,0,0,0,0,0,0,0,9.093
1519.000000,1133.807,0,0,0,0,0,0,0,0,7.539
1520.000000,838.471,0,0,0,0,0,0,0,0,4.728
1521.000000,1107.774,0,0,0,0,0,0,0,0,4.751
1522.000000,1094.059,0,0,0,0,0,0,0,0,5.479
1523.000000,1021.122,0,0,0,0,0,0,0,0,15.714
1524.000000,898.914,0,0,0,0,0,0,0,0,10.091
1525.000000,891.849,0,0,0,0,0,0,0,0,13.67
1526.000000,981.248,0,0,0,0,0,0,0,0,17.68
1527.000000,950.15,0,0,0,0,0,0,0,0,10.936
1528.000000,928.19,0,0,0,0,0,0,0,0,11.229
1529.000000,810.751,0,0,0,0,0,0,0,0,9.863
1530.000000,783.931,0,0,0,0,0,0,0,0,11.703
1531.000000,685.124,0,0,0,0,0,0,0,0,7.476
1532.000000,746.617,0,0,0,0,0,0,0,0,6.882
1533.000000,841.951,0,0,0,0,0,0,0,0,9.767
1534.000000,896.895,0,0,0,0,0,0,0,0,8.971
1535.000000,910.184,0,0,0,0,0,0,0,0,10.022
1536.000000,972.354,0,0,0,0,0,0,0,0,7.914
1537.000000,1162.713,0,0,0,0,0,0,0,0,7.904
1538.000000,1291.913,0,0,0,0,0,0,0,0,7.939
1539.000000,1133.663,0,0,0,0,0,0,0,0,6.219
1540.000000,1317.171,0,0,0,0,0,0,0,0,7.159
1541.000000,1416.739,0,0,0,0,0,0,0,0,8.135
1542.000000,1509.788,0,0,0,0,0,0,0,0,9.699
1543.000000,1444.982,0,0,0,0,0,0,0,0,8.957
1544.000000,1347.4,0,0,0,0,0,0,0,0,8.194
1545.000000,1548.092,0,0,0,0,0,0,0,0,10.339
1546.000000,1451.588,0,0,0,0,0,0,0,0,9.829
1547.000000,1319.82,0,0,0,0,0,0,0,0,8.382
1548.000000,1687.179,0,0,0,0,0,0,0,0,7.957
1549.000000,1684.108,0,0,0,0,0,0,0,0,8.655
1550.000000,1787.302,0,0,0,0,0,0,0,0,7.964
1551.000000,1670.758,0,0,0,0,0,0,0,0,10.447
1552.000000,1772.692,0,0,0,0,0,0,0,0,22.206
1553.000000,1962.02,0,0,0,0,0,0,0,0,15.572
1554.000000,782.302,47.031,46.647,46.665,62.422,85.38,245.993,0,182.025,15.41
1555.000000,996.177,62.115,63.594,64.465,85.545,115.787,336.796,0,251.911,23.435
1556.000000,844.644,67.413,69.376,69.769,89.343,127.587,360.945,0,270.941,25.354
