$ DWR N2 - Assuming % saturation and wtemp at DWQI,,
See 'DWR-estimateTDG-BC.xlsm.',,
JDAY,N2,O2
1546.541670,18.41199109,11.47921146
1546.583330,18.4300669,11.49132348
1546.625000,18.42627188,11.49132138
1546.666670,18.38457229,11.47920936
1546.708330,18.43788901,11.51553703
1546.750000,18.38737991,11.47921146
1546.791670,18.43332171,11.50906605
1546.833330,18.44712143,11.509065
1546.875000,18.41435765,11.47920202
1546.916670,18.42048593,11.47919154
1546.958330,18.42675519,11.47918839
1547.000000,18.47763762,11.50903977
1547.041670,18.48003815,11.50903556
1547.083330,18.48580312,11.50902925
1547.125000,18.44793025,11.47916846
1547.166670,18.46035985,11.49127624
1547.208330,18.46259405,11.49127414
1547.250000,18.4628626,11.49127834
1547.291670,18.46842208,11.49128359
1547.333330,18.48180698,11.50339558
1547.375000,18.47244114,11.50340714
1547.416670,18.5459327,11.55185203
1547.458330,19.40530837,12.09674961
1547.500000,19.68750774,12.27074672
1547.541670,19.66104982,12.26313303
1547.583330,19.65948458,12.26313975
1547.625000,19.70781452,12.3069916
1547.666670,19.67187332,12.2828332
1547.708330,19.62227202,12.25867817
1547.750000,19.63806308,12.2783937
1547.791670,19.633006,12.26628147
1547.833330,19.647747,12.26627587
1547.875000,19.65536305,12.26626915
1547.916670,19.66747208,12.27837127
1547.958330,19.62831687,12.25414574
1548.000000,19.6123821,12.24202236
1548.041670,19.76789736,12.33887718
1548.083330,19.79039788,12.35097132
1548.125000,19.71439695,12.28274231
1548.166670,19.70964265,12.27828714
1548.208330,19.69961493,12.26616269
1548.250000,19.61417292,12.21022198
1548.291670,19.59763197,12.19811563
1548.333330,19.5755784,12.18601491
1548.375000,19.60493618,12.20551859
1548.416670,19.61772194,12.17389867
1548.458330,19.62173892,12.17387865
1548.500000,19.63805879,12.18591806
1548.541670,19.63894984,12.18587353
1548.583330,19.59931878,12.16168028
1548.625000,19.6047232,12.16900698
1548.666670,19.5891517,12.15687964
1548.708330,19.58273444,12.15687741
1548.750000,19.58027987,12.16422125
1548.791670,19.48699972,12.10845249
1548.833330,19.46598872,12.09635177
1548.875000,19.50649565,12.12783355
1548.916670,19.51172411,12.12784463
1548.958330,19.47864971,12.10357904
1549.000000,19.46126163,12.09145119
1549.041670,19.65734784,12.21286246
1549.083330,19.65578409,12.21287027
1549.125000,19.65592431,12.21288701
1549.166670,19.63594968,12.20075699
1549.208330,19.61552075,12.18862696
1549.250000,19.62156974,12.18863586
1549.291670,19.59118792,12.17650914
1549.333330,19.60383951,12.18865479
1549.375000,19.57904114,12.16915151
1549.416670,19.55337307,12.14971969
1549.458330,19.55264901,12.14973079
1549.500000,19.53440765,12.14973634
1549.541670,19.56516982,12.1618225
1549.583330,19.61839255,12.19806326
1549.625000,19.58294257,12.17391201
1549.666670,19.69302791,12.24637466
1549.708330,19.61332224,12.21014947
1549.750000,19.59885627,12.19807106
1549.791670,19.56147814,12.17391757
1549.833330,19.56891618,12.1739198
1549.875000,19.57180359,12.17392425
1549.916670,19.53927407,12.14977075
1549.958330,19.54163996,12.14977075
1550.000000,19.52736938,12.13769011
1550.041670,19.57230112,12.16920153
1550.083330,19.56963868,12.16920376
1550.125000,19.55693717,12.15708954
1550.166670,19.52357138,12.13287445
1550.208330,19.53016513,12.13287556
1550.250000,19.51320251,12.12076912
1550.291670,19.49789981,12.12077355
1550.333330,19.45294275,12.09655843
1550.375000,19.50816513,12.13289219
1550.416670,19.50386145,12.12563496
1550.458330,19.50948202,12.13771783
1550.500000,19.64662682,12.22226362
1550.541670,19.66437528,12.23434431
1550.583330,19.64002538,12.22226697
1550.625000,19.68930096,12.25400804
1550.666670,19.64299471,12.2418971
1550.708330,19.74034821,12.31454706
1550.750000,18.799761,11.72743406
1550.791670,18.67298958,11.64245159
1550.833330,18.66600392,11.63031564
1550.875000,18.65473197,11.61816801
1550.916670,18.65364048,11.61816058
1550.958330,18.67488208,11.63029864
1551.000000,18.67447526,11.63029651
1551.041670,18.67485794,11.63028376
1551.083330,18.65961033,11.61813935
1551.125000,18.64245739,11.60599388
1551.166670,18.66286204,11.61813086
1551.208330,18.66117191,11.61813192
1551.250000,18.65440232,11.61813086
1551.291670,18.63275044,11.60599388
1551.333330,18.64896317,11.61814147
1551.375000,18.64881645,11.61813616
1551.416670,18.62501997,11.6060013
1551.458330,18.63959779,11.6060066
1551.500000,18.634133,11.58799864
1551.541670,18.65555546,11.60010943
1551.583330,18.6881028,11.60010519
1551.625000,18.67236848,11.60598858
1551.666670,18.6644777,11.59384419
1551.708330,18.63058877,11.58169451
1551.750000,18.69355376,11.62405036
1551.791670,18.6596676,11.59970362
1551.833330,18.63030476,11.58752337
1551.875000,18.64569191,11.58751596
1551.916670,18.64044825,11.5753294
1551.958330,18.62074015,11.56315026
1552.000000,18.61106582,11.55097641
1552.041670,18.59650153,11.53880257
1552.083330,18.5951254,11.53880151
1552.125000,18.57158749,11.52663926
1552.166670,18.57493931,11.52665084
1552.208330,18.57417091,11.52665927
1552.250000,18.5425052,11.51450854
1552.291670,18.53494304,11.51451906
1552.333330,18.55800573,11.52670244
1552.375000,18.53127619,11.50887785
1552.416670,18.5117518,11.49113767
1552.458330,18.53465169,11.50325371
1552.500000,18.56339172,11.52747213
1552.541670,18.61094532,11.53958715
1552.583330,18.60133005,11.52747635
1552.625000,18.63142327,11.53959664
1552.666670,18.59666881,11.51537817
1552.708330,18.56514693,11.50327367
1552.750000,18.51943336,11.47905416
1552.791670,18.49098574,11.46694754
1552.833330,18.46512481,11.45484093
1552.875000,18.46448203,11.45484511
1552.916670,18.44617142,11.44273953
1552.958330,18.44727625,11.44274163
1553.000000,18.486152,11.47251395
1553.041670,18.48306721,11.47251185
1553.083330,18.45746158,11.46037895
1553.125000,18.49686613,11.48466257
1553.166670,18.45835728,11.46038838
1553.208330,18.4612628,11.46039257
1553.250000,18.45651312,11.46040094
1553.291670,18.43155301,11.44826592
1553.333330,18.45544376,11.46041351
1553.375000,18.4530533,11.46042188
1553.416670,18.48022833,11.4670125
1553.458330,18.45320286,11.44280644
1553.500000,18.48374496,11.46702611
1553.541670,18.50214613,11.47914015
1553.583330,18.48186383,11.4791433
1553.625000,18.42738326,11.45492883
1553.666670,18.43038736,11.45493093
1553.708330,18.42286172,11.44282839
1553.750000,18.416924,11.44831403
1553.791670,18.38589399,11.42403549
1553.833330,18.37711397,11.41189518
1553.875000,18.38343608,11.41190143
1553.916670,18.38391601,11.41190456
1553.958330,18.38645768,11.41190664
1554.000000,18.40768765,11.42404697
1554.041670,18.41070485,11.4240501
1554.083330,18.41304216,11.42405532
1554.125000,18.41516275,11.42405845
1554.166670,18.3946352,11.41192228
1554.208330,18.41439018,11.42406889
1554.250000,18.45306959,11.45384843
1554.291670,18.41492888,11.42407619
1554.333330,18.44970811,11.44836423
1554.375000,18.44417557,11.44288275
1554.416670,18.42210357,11.42533274
1554.458330,18.45007291,11.44949405
1554.500000,18.51169546,11.48573082
1554.541670,18.59824697,11.53976637
1554.583330,18.57651876,11.52765854
1554.625000,18.63698662,11.55764969
1554.666670,18.65765938,11.56979219
1554.708330,18.61547024,11.54551668
1554.750000,18.61717134,11.55765708
1554.791670,18.57522971,11.53337839
1554.833330,18.5761146,11.53337839
1554.875000,18.57513108,11.53337839
1554.916670,18.57254122,11.53337629
1554.958330,18.55388693,11.52123378
1555.000000,18.8419206,11.70334825
1555.041670,19.25883402,11.9704382
1555.083330,19.29451902,11.99471572
1555.125000,19.33263331,12.02598059
1555.166670,19.30194304,12.00164308
1555.208330,19.32706812,12.01382501
1555.250000,19.30647536,11.99472997
1555.291670,19.30537048,11.99472887
1555.333330,19.34243772,12.0190064
1555.375000,19.38253783,12.04329713
1555.416670,19.33772353,12.01204796
1555.458330,19.41650312,12.06049024
1555.500000,19.40923257,12.05341987
1555.541670,19.44397907,12.07260138
1555.583330,19.40691437,12.04838682
1555.625000,19.37979926,12.02927021
1555.666670,19.41820578,12.06049796
1555.708330,19.3946359,12.03628779
1555.750000,19.3726913,12.03117539
1555.791670,19.39728904,12.05036431
1555.833330,19.38232258,12.03819333
1555.875000,19.42263484,12.06253971
1555.916670,19.42731045,12.06254411
1555.958330,19.45164485,12.07471952
1556.000000,19.43513847,12.06255073
1556.041670,19.41837568,12.05037973
1556.083330,19.43836096,12.06255624
1556.125000,19.416565,12.05039184
1556.166670,19.45412486,12.07473937
1556.208330,19.46034226,12.07474268
1556.250000,19.4807659,12.08691701
1556.291670,19.53646777,12.1234367
1556.333330,19.61234815,12.17213076
1556.375000,19.60034358,12.16477357
1556.416670,19.61283339,12.16954284
1556.458330,19.65477818,12.19376195
1556.500000,19.68339282,12.20587653
1556.541670,19.64179263,12.18166074
1556.583330,19.63832767,12.18166297
1556.625000,19.6341399,12.16955507
1556.666670,19.60875881,12.1695573
1556.708330,19.48978976,12.10901555
1556.750000,19.4938324,12.12837093
1556.791670,19.43272372,12.09195381
1556.833330,19.49241716,12.12837203
1556.875000,19.53092052,12.15265195
1556.916670,19.53363134,12.15265306
1556.958330,19.50015598,12.12837203
1557.000000,19.53906694,12.15265084
1557.041670,19.55770814,12.16479024
1557.083330,19.52798189,12.14051698
1557.125000,19.48089029,12.11623484
1557.166670,19.51893552,12.14051809
1557.208330,19.47989585,12.11623595
1557.250000,19.48624208,12.10409543
1557.291670,19.53776196,12.14051698
1557.333330,19.53889071,12.14051587
1557.375000,19.58934657,12.16956619
1557.416670,19.58677993,12.1695673
1557.458330,19.5678871,12.1453548
1557.500000,19.51801486,12.11390292
1557.541670,19.5608458,12.15013704
1557.583330,19.51065001,12.1138996
1557.625000,19.54087129,12.14534815
1557.666670,19.48968203,12.10902108
1557.708330,19.42745644,12.07269733
1557.750000,19.45165232,12.09195823
1557.791670,19.42277772,12.06767498
1557.833330,19.43103837,12.06767388
1557.875000,19.4958616,12.10410317
1557.916670,19.43943208,12.0676816
1557.958330,19.462888,12.07982874
1558.000000,19.46220433,12.07983316
1558.041670,19.46466827,12.07983978
1558.083330,19.46477275,12.07984419
1558.125000,19.44763132,12.06771026
1558.166670,19.446971,12.06771688
1558.208330,19.46893136,12.07986406
1558.250000,19.4295249,12.05558953
1558.291670,19.48477993,12.09201899
1558.333330,19.48947491,12.10416399
1558.375000,19.44925884,12.0727635
1558.416670,19.50635781,12.10190043
1558.458330,19.518468,12.11398039
1558.500000,19.349727,12.00850461
1558.541670,19.414662,12.04446042
1558.583330,19.37220352,12.02049134
1558.625000,19.43946758,12.03950025
1558.666670,19.47186109,12.04654285
1558.708330,19.41609242,12.02245086
1558.750000,19.30449439,11.98631123
1558.791670,19.36397928,12.01040432
1558.833330,19.32702704,11.98631671
1558.875000,19.35792188,12.00529273
1558.916670,19.4179223,12.0415249
1558.958330,19.38091736,12.01737049
1559.000000,19.40212233,12.02944495
1559.041670,19.404591,12.02944605
1559.083330,19.34791678,11.99321387
1559.125000,19.40645727,12.02944385
1559.166670,19.30830957,11.96221814
1559.208330,19.2742476,11.93812942
1559.250000,19.31162322,11.96906929
1559.291670,19.34341891,11.99322592
1559.333330,19.41537505,12.04154031
1559.375000,19.40317614,12.0345194
1559.416670,19.42565171,12.05154765
1559.458330,19.44192576,12.06356866
1559.500000,19.43545913,12.05648241
1559.541670,19.45133881,12.06847249
1559.583330,19.42230943,12.03251985
1559.625000,19.49170818,12.08760961
1559.666670,19.43522408,12.06358188
1559.708330,19.35611345,12.0155209
1559.750000,19.30973456,12.00534098
1559.791670,19.29426839,11.99326646
1559.833330,19.23531852,11.96910975
1559.875000,19.26554022,11.98118537
1559.916670,19.23642451,11.96911084
1559.958330,19.30870424,12.00534318
1560.000000,19.25401593,11.96911084
1560.041670,19.27808886,11.98118537
1560.083330,19.22408042,11.94495413
1560.125000,19.26124661,11.96910865
1560.166670,19.2507781,11.9638582
1560.208330,19.25396104,11.96386257
1560.250000,19.26498275,11.97597721
1560.291670,19.33793715,12.02441282
1560.333330,19.33566999,12.02441612
1560.375000,19.27478144,11.97433361
1560.416670,19.32273233,12.01048113
1560.458330,19.35306809,12.03458096
1560.500000,19.33862111,12.0205781
1560.541670,19.37662441,12.03256602
1560.583330,19.33868223,12.00860225
1560.625000,19.38192236,12.03959924
1560.666670,19.39651191,12.03458866
1560.708330,19.25393201,11.96231103
1560.750000,19.27902952,11.98123025
1560.791670,19.27914429,11.98122477
1560.833330,19.2067346,11.93290357
1560.875000,19.28474467,11.97434126
1560.916670,19.31066011,11.99328071
1560.958330,19.27555082,11.96912178
1561.000000,19.28081353,11.96912068
1561.041670,19.30344279,11.98119741
1561.083330,19.32506219,11.99327632
1561.125000,19.26858856,11.95704068
1561.166670,19.2676326,11.95703958
1561.208330,19.22923248,11.93288068
1561.250000,19.14394364,11.87794985
1561.291670,19.25138457,11.95023165
1561.333330,19.22546081,11.93819158
1561.375000,19.34281161,12.01047015
1561.416670,19.40782856,12.05159169
1561.458330,19.48309164,12.09965829
1561.500000,19.44503492,12.0756316
1561.541670,19.48525642,12.09967155
1561.583330,19.38153012,12.03959594
1561.625000,19.40724417,12.05161701
1561.666670,19.39242282,12.0466419
1561.708330,19.34319705,12.03460075
1561.750000,19.29431113,12.01051185
1561.791670,19.26397962,11.97436861
1561.833330,19.28545474,11.98641855
1561.875000,19.31011174,12.01747588
1561.916670,19.24839738,11.98641855
1561.958330,19.25649124,11.98641745
1562.000000,19.31334188,12.02954825
1562.041670,19.3163246,12.02954166
1562.083330,19.25812867,11.99329933
1562.125000,19.18156912,11.94497813
1562.166670,19.30398975,11.98120069
1562.208330,19.27497498,11.98119522
1562.250000,19.31063329,12.00533989
1562.291670,19.31011206,12.0053355
1562.333330,19.30593048,12.00532124
1562.375000,19.34383873,12.02946803
1562.416670,19.37988196,12.0415348
1562.458330,19.37367417,12.041526
1562.500000,19.41435974,12.05857948
1562.541670,19.44113429,12.06351025
1562.583330,19.38847435,12.01543638
1562.625000,19.41805717,12.03445013
1562.666670,19.32087148,11.97421874
1562.708330,19.27647191,11.95012902
1562.750000,19.29654995,11.96902008
1562.791670,19.25127333,11.94486465
1562.833330,19.26205302,11.94486683
1562.875000,19.29815462,11.96902446
1562.916670,19.23066999,11.93279347
1562.958330,19.24112012,11.93279456
1563.000000,19.25622718,11.93279456
1563.041670,19.22753307,11.90864454
1563.083330,19.14880402,11.86033794
1563.125000,19.18625092,11.88450211
1563.166670,19.25235995,11.92747621
1563.208330,19.16888986,11.87904301
1563.250000,19.2040104,11.90327212
1563.291670,19.17157601,11.88453359
1563.333330,19.21424165,11.89661898
1563.375000,19.22636945,11.90202131
1563.416670,19.27120734,11.92611556
1563.458330,19.29235401,11.95021854
1563.500000,19.2922635,11.95021745
1563.541670,19.29050536,11.94495522
1563.583330,19.38101677,12.00535305
1563.625000,19.3724692,11.98638131
1563.666670,19.24766045,11.91410925
1563.708330,19.30699649,11.95024693
1563.750000,19.21733883,11.90875007
1563.791670,19.16887693,11.88459656
1563.833330,19.09639632,11.83628844
1563.875000,19.19509869,11.89668093
1563.916670,19.27628342,11.95178615
1563.958330,19.25863162,11.93967694
1564.000000,19.24086849,11.92757101
1564.041670,19.18452419,11.89124664
1564.083330,19.24391468,11.92757972
1564.125000,19.26464833,11.93969003
1564.166670,19.28554913,11.95180471
1564.208330,19.24647178,11.92758735
1564.250000,19.2374981,11.92085949
1564.291670,19.25424138,11.932945
1564.333330,19.27210687,11.94502724
1564.375000,19.30766673,11.9691852
1564.416670,19.32104466,11.98126637
1564.458330,19.39649388,12.02958232
1564.500000,19.40252153,12.03463704
1564.541670,19.40256074,12.03964543
1564.583330,19.45617632,12.07569448
1564.625000,19.46568641,12.08282708
1564.666670,19.45238977,12.08997952
1564.708330,19.42900597,12.08997842
1564.750000,19.41224031,12.07790052
1564.791670,19.36909674,12.05374582
1564.833330,19.36900875,12.02959111
1564.875000,19.46022449,12.07789831
1564.916670,19.45825224,12.0778961
1564.958330,19.44872152,12.06581931
1565.000000,19.41622615,12.0537348
1565.041670,19.43068571,12.06580829
1565.083330,19.41311993,12.06580718
1565.125000,19.36126759,12.01749345
1565.166670,19.34843571,12.00541008
1565.208330,19.23636861,11.93293955
1565.250000,19.27701479,11.95708874
1565.291670,19.27335719,11.95708874
1565.333330,19.34894183,12.00539911
1565.375000,19.3116725,11.98124338
1565.416670,19.35439132,12.00539692
1565.458330,19.39763753,12.02955485
1565.500000,19.38320238,12.01747698
1565.541670,19.36480669,12.01747588
1565.583330,19.3839613,12.01747588
1565.625000,19.40618271,12.01051404
1565.666670,19.39881387,12.00539692
1565.708330,19.34589606,11.98124338
1565.750000,19.30825117,11.96391394
1565.791670,19.23250138,11.92758953
1565.833330,19.23735014,11.92759062
1565.875000,19.25580341,11.93970421
1565.916670,19.27568997,11.95181017
1565.958330,19.23897498,11.92760043
1566.000000,19.22295571,11.91549554
1566.041670,19.18594424,11.89127923
1566.083330,19.14973046,11.86706616
1566.125000,19.15493709,11.86706941
1566.166670,19.17512917,11.87918518
1566.208330,19.13628021,11.85497099
1566.250000,19.15440512,11.86708567
1566.291670,19.15849824,11.87920146
1566.333330,19.29799258,11.96396859
1566.375000,19.30543868,11.95714882
1566.416670,19.21834028,11.90215722
1566.458330,19.22115479,11.90216048
1566.500000,19.18392624,11.87807355
1566.541670,19.23315865,11.90751393
1566.583330,19.21964259,11.89550262
1566.625000,19.28345189,11.93831483
1566.666670,19.25898291,11.91954156
1566.708330,19.20320528,11.88349456
1566.750000,19.16138561,11.86603875
1566.791670,19.11294206,11.84847128
1566.833330,19.05632522,11.81223742
1566.875000,19.03595169,11.79375939
1566.916670,19.09545506,11.82990069
1566.958330,19.13718565,11.85399309
1567.000000,19.16149239,11.87262718
1567.041670,19.12498892,11.84847236
1567.083330,19.1054106,11.83639549
1567.125000,19.10718079,11.83639765
1567.166670,19.12834342,11.84847777
1567.208330,19.10059077,11.83640198
1567.250000,18.99823817,11.76967343
1567.291670,19.08564534,11.82990718
1567.333330,19.12375327,11.854005
1567.375000,19.21809667,11.91424421
1567.416670,19.20964839,11.90754983
1567.458330,19.28217818,11.95561368
1567.500000,19.24970546,11.92484164
1567.541670,19.31513219,11.9727807
1567.583330,19.32898372,11.98476437
1567.625000,19.43024833,12.05174583
1567.666670,19.36687085,11.99166843
1567.708330,19.32639398,11.99166624
1567.750000,19.30413929,11.9813594
1567.791670,19.22914605,11.94512436
1567.833330,19.19607193,11.92096949
1567.875000,19.22248579,11.93304747
1567.916670,19.26281999,11.95719907
1567.958330,19.32337341,11.99343191
1568.000000,18.62355144,11.55862049
1568.041670,18.4701168,11.46199251
1568.083330,18.45457479,11.44991663
1568.125000,18.43765693,11.43783448
1568.166670,18.44064296,11.4378303
1568.208330,18.44093457,11.43783344
1568.250000,18.44292158,11.43783135
1568.291670,18.44400536,11.44990931
1568.333330,18.44015842,11.4499135
1568.375000,18.47134775,11.46851205
1568.416670,18.46471924,11.46296507
1568.458330,18.50906542,11.49901528
1568.500000,18.51896777,11.51103518
1568.541670,18.57026471,11.52305192
1568.583330,18.57519663,11.52305508
1568.625000,18.55940888,11.52305719
1568.666670,18.53955397,11.49902368
1568.708330,18.549808,11.49902368
1568.750000,18.54583245,11.51032016
1568.791670,18.44486029,11.45647785
1568.833330,18.42323498,11.44443108
1568.875000,18.45004603,11.4564789
1568.916670,18.42962113,11.44443213
1568.958330,18.40894969,11.432377
1569.000000,18.41342589,11.43783866
1569.041670,18.41217717,11.43783553
1569.083330,18.4165331,11.43782612
1569.125000,18.3997107,11.4257419
1569.166670,18.40099487,11.42573042
1569.208330,18.38506414,11.41364727
1569.250000,18.36496332,11.40156308
1569.291670,18.35344204,11.40155996
1569.333330,18.36548199,11.41363893
1569.375000,18.35667816,11.40823971
1569.416670,18.36255683,11.41486374
1569.458330,18.40536511,11.43889921
1569.500000,18.48614502,11.46293156
1569.541670,18.45938269,11.43343074
1569.583330,18.49907318,11.44541651
1569.625000,18.52853083,11.46294203
1569.666670,18.51375284,11.45092846
1569.708330,18.49044585,11.43891697
1569.750000,18.45990695,11.42030938
1569.791670,18.41480561,11.3962159
1569.833330,18.40735073,11.39621485
1569.875000,18.37979221,11.3841702
1569.916670,18.37954089,11.3841702
1569.958330,18.37501131,11.384165
1570.000000,18.3995036,11.40158079
1570.041670,18.39512519,11.4015735
1570.083330,18.37405469,11.38948932
1570.125000,18.35420293,11.37740203
1570.166670,18.39517667,11.40155163
1570.208330,18.37645813,11.38946643
1570.250000,18.41221703,11.41903221
1570.291670,18.36113009,11.38946227
1570.333330,18.39596525,11.41361494
1570.375000,18.40312712,11.42026347
1570.416670,18.41523747,11.42685642
1570.458330,18.48528072,11.46290538
1570.500000,18.53472016,11.48694187
1570.541670,18.57368254,11.49896275
1570.583330,18.58250221,11.51097629
1570.625000,18.59633922,11.52299613
1570.666670,18.58969261,11.5109847
1570.708330,18.54668596,11.48695447
1570.750000,18.54482881,11.50461028
1570.791670,18.50976701,11.48052
1570.833330,18.51838509,11.4805179
1570.875000,18.56019224,11.51026653
1570.916670,18.53435066,11.4981844
1570.958330,18.55173756,11.51026232
1571.000000,18.54971696,11.51025496
1571.041670,18.54879965,11.51025181
1571.083330,18.54899086,11.51024445
1571.125000,18.54897549,11.51023498
1571.166670,18.55068005,11.51022762
1571.208330,18.55405321,11.51022447
1571.250000,18.57082902,11.52229393
1571.291670,18.55419588,11.52228972
1571.333330,18.61008842,11.55852439
1571.375000,18.59154956,11.55274752
1571.416670,18.6498423,11.58889386
1571.458330,18.70865669,11.61298931
1571.500000,18.70413907,11.62503705
1571.541670,18.76341782,11.63708797
1571.583330,18.78704568,11.64913464
1571.625000,18.79971391,11.66118558
1571.666670,18.78439176,11.66118345
1571.708330,18.76673212,11.63709116
1571.750000,18.75447349,11.65516228
1571.791670,18.70975599,11.63100545
1571.833330,18.69902552,11.61892862
1571.875000,18.70461226,11.61892862
1571.916670,18.70380093,11.61892437
1571.958330,18.68435142,11.60684225
1572.000000,18.68155931,11.60683589
1572.041670,18.6831767,11.60682952
1572.083330,18.70271498,11.61889571
1572.125000,18.70537814,11.62483441
1572.166670,18.72906312,11.63693298
1572.208330,18.73072823,11.63692235
1572.250000,18.70780108,11.61886281
1572.291670,18.69315359,11.61885644
1572.333330,18.72683455,11.64301526
1572.375000,18.76392772,11.66717302
1572.416670,18.77252122,11.67316081
1572.458330,18.81688809,11.68520848
1572.500000,18.80978766,11.67910659
1572.541670,18.79879199,11.69112106
1572.583330,18.89866947,11.71515857
1572.625000,18.92766244,11.7271709
1572.666670,18.90879672,11.72135687
1572.708330,18.84092408,11.69726577
1572.750000,18.84653209,11.71549286
1572.791670,18.7629482,11.66111846
1572.833330,18.75741486,11.64907398
1572.875000,18.79287705,11.67925404
1572.916670,18.77307376,11.66717196
1572.958330,18.75107831,11.65508775
1573.000000,18.76541525,11.6671581
1573.041670,18.74025125,11.65506965
1573.083330,18.72752853,11.64298122
1573.125000,18.71165136,11.63088538
1573.166670,18.71478918,11.63087475
1573.208330,18.6947359,11.61878638
1573.250000,18.69266647,11.60670334
1573.291670,18.67181148,11.5825447
1573.333330,18.64695525,11.58254787
1573.375000,18.61243641,11.56466212
1573.416670,18.58245615,11.53483473
1573.458330,18.61301639,11.5468544
1573.500000,18.69163233,11.58876258
1573.541670,18.72931447,11.60694123
1573.583330,18.79670784,11.64298657
1573.625000,18.80260716,11.64298763
1573.666670,18.81400412,11.64299295
1573.708330,18.75472264,11.60695184
1573.750000,18.76822223,11.6249181
1573.791670,18.71407298,11.60082713
1573.833330,18.68062663,11.57673931
1573.875000,18.72180404,11.60673197
1573.916670,18.72052084,11.60673303
1573.958330,18.69965252,11.59465527
1574.000000,18.74138395,11.61881398
1574.041670,18.7425673,11.61881398
1574.083330,18.7634964,11.63089281
1574.125000,18.78126382,11.64297165
1574.166670,18.74685208,11.61881398
1574.208330,18.74790278,11.61881398
1574.250000,18.73427267,11.61881823
1574.291670,18.76175181,11.64297378
1574.333330,18.83834555,11.69128167
1574.375000,19.02521687,11.80563033
1574.416670,18.94266399,11.75115046
1574.458330,18.94583889,11.75115475
1574.500000,19.0365758,11.79359131
1574.541670,19.06242024,11.79359454
1574.583330,19.11392954,11.82973426
1574.625000,19.05722266,11.79359562
1574.666670,19.01997267,11.78155227
1574.708330,18.98263996,11.75745912
1574.750000,18.9725231,11.7574602
1574.791670,18.97055771,11.77584865
1574.833330,18.93275292,11.77584865
1574.875000,18.86788571,11.73337133
1574.916670,18.9054564,11.76376978
1574.958330,18.927571,11.77584757
1575.000000,18.92688747,11.77584112
1575.041670,18.94656765,11.78791783
1575.083330,18.94425565,11.78791244
1575.125000,18.94383099,11.78790275
1575.166670,18.94327585,11.78789737
1575.208330,18.93071742,11.77581315
1575.250000,18.95445501,11.78788444
1575.291670,18.9725707,11.79996219
1575.333330,19.02008029,11.81203131
1575.375000,19.02252439,11.79354821
1575.416670,19.04287058,11.79354067
1575.458330,19.10173883,11.8296813
1575.500000,19.09860183,11.82319588
1575.541670,19.14467365,11.8472246
1575.583330,19.05366511,11.79916499
1575.625000,19.1016484,11.82319588
1575.666670,19.11118066,11.82967914
1575.708330,19.08940601,11.81763263
1575.750000,19.01000739,11.78150061
1575.791670,18.94481084,11.74536748
1575.833330,18.96774202,11.75742045
1575.875000,18.98818129,11.77580885
1575.916670,19.00921729,11.78789844
1575.958330,19.01046366,11.78790167
1576.000000,19.01198413,11.78790598
1576.041670,18.99317,11.77583359
1576.083330,18.99714841,11.77583897
1576.125000,18.9978802,11.7758422
1576.166670,19.04164681,11.80641636
1576.208330,19.02336531,11.79431152
1576.250000,18.97768161,11.76377193
1576.291670,18.99855634,11.7879329
1576.333330,18.99701611,11.78793721
1576.375000,19.00661853,11.79361717
1576.416670,19.0043259,11.78722924
1576.458330,19.06911922,11.8112646
1576.500000,19.02479207,11.79925231
1576.541670,19.06697042,11.82328877
1576.583330,19.04552998,11.79925554
1576.625000,19.0191687,11.78724216
1576.666670,18.98246419,11.76321646
1576.708330,18.97460561,11.75120413
1576.750000,18.97760798,11.75750209
1576.791670,18.94712669,11.75173493
1576.833330,18.92116106,11.73965817
1576.875000,18.91724068,11.73965924
1576.916670,18.91713968,11.73966139
1576.958330,18.91375946,11.73966031
1577.000000,18.91290941,11.73966353
1577.041670,18.93881033,11.75803134
1577.083330,18.94016946,11.75803456
1577.125000,18.92414901,11.74592536
1577.166670,18.90625065,11.73381509
1577.208330,18.88980989,11.72170267
1577.250000,18.83029625,11.67927218
1577.291670,18.84022379,11.69134895
1577.333330,18.8486575,11.70342359
1577.375000,18.86706993,11.70932309
1577.416670,18.89209046,11.70315371
1577.458330,18.93437637,11.72718483
1577.500000,18.90668922,11.69699859
1577.541670,18.90750514,11.69699752
1577.583330,18.90710219,11.69700072
1577.625000,18.83679104,11.64304336
1577.666670,18.82259431,11.64906858
1577.708330,18.8087273,11.62510461
1577.750000,18.82016297,11.64910804
1577.791670,18.75339384,11.61297234
1577.833330,18.73647587,11.60092675
1577.875000,18.75133199,11.61890951
1577.916670,18.73412071,11.60683483
1577.958330,18.73125381,11.60683801
1578.000000,18.6937996,11.58268437
1578.041670,18.6927865,11.58268543
1578.083330,18.67354872,11.57060755
1578.125000,18.67623119,11.57060861
1578.166670,18.65355847,11.55853601
1578.208330,18.65871364,11.5585339
1578.250000,18.67185687,11.57061495
1578.291670,18.6712733,11.58269813
1578.333330,18.70862924,11.60685815
1578.375000,18.66416577,11.57103648
1578.416670,18.72068719,11.60708863
1578.458330,18.77201267,11.64313868
1578.500000,18.82896011,11.63713816
1578.541670,18.82691667,11.64912498
1578.583330,18.81002512,11.63714454
1578.625000,18.81615534,11.63714773
1578.666670,18.80622022,11.63714667
1578.708330,18.7394698,11.6011968
1578.750000,18.69478767,11.60711089
1578.791670,18.70536183,11.61303175
