$ DLS 2011 2017-11-16 by 1_CWMS_weather_station_read_plot_v3.py,,,,,,
CWMS paths:,DLS.Temp-Air.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Temp-DewPoint.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Speed-Wind.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Dir-Wind.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.%-CloudCover.Inst.1Hour.0.METAR-COMPUTED-REV,TDA.Pres-Air.Inst.1Hour.0.GOES-REV; fill with JHAW/JDA linTrend of TDDO
JDAY,TAIR_C,TDEW_C,WIND_ms,PHI_rad,CLOUD_0_10,BP_mmHg
1302.541670,29.4,5.6,4.91,5.93,0,757
1302.583330,30,7.2,4.47,5.76,0,757
1302.625000,30,6.7,4.91,5.58,0,756
1302.666670,29.4,7.2,6.25,5.23,0,756
1302.708330,27.8,8.9,5.81,4.88,0,756
1302.750000,25.6,9.4,5.81,5.58,0,756
1302.791670,24.4,9.4,4.47,5.93,0,756
1302.833330,21.7,11.7,4.02,5.93,0,756
1302.875000,21.1,11.1,3.57,5.58,0,757
1302.916670,20.6,11.1,6.7,5.58,0,757
1302.958330,20,10.6,6.7,5.58,0,757
1303.000000,18.9,10.6,1.34,5.58,0,757
1303.041670,16.7,10.6,1.34,4.88,0,758
1303.083330,16.7,11.1,0,0,0,758
1303.125000,16.7,11.7,3.12,4.18,0,758
1303.166670,13.9,10,0,0,0,758
1303.208330,16.1,10,0,0,0,759
1303.250000,18.3,10.6,0,0,0,759
1303.291670,20.6,11.7,0,0,0,759
1303.333330,22.8,11.7,3.57,5.58,0,759
1303.375000,25.6,11.1,4.02,5.58,0,759
1303.416670,27.8,10,4.47,5.93,0,759
1303.458330,30,7.8,4.47,5.58,0,759
1303.500000,31.7,5.6,4.47,5.58,0,758
1303.541670,33.3,5,4.47,5.76,0,758
1303.583330,33.3,6.1,4.02,5.93,0,757
1303.625000,33.9,2.2,3.57,5.76,0,757
1303.666670,33.3,8.3,4.47,5.76,0,757
1303.708330,31.7,11.1,4.47,5.23,0,756
1303.750000,28.3,12.2,3.57,5.76,0,756
1303.791670,26.1,12.2,4.47,5.58,0,756
1303.833330,25,12.2,5.81,5.41,0,757
1303.875000,23.9,12.2,4.47,5.41,0,757
1303.916670,23.3,12.8,6.7,5.58,0,757
1303.958330,22.2,12.8,3.12,5.06,0,758
1304.000000,20.6,12.2,4.47,5.23,0,758
1304.041670,20,13.3,4.91,5.58,0,758
1304.083330,18.9,12.8,3.57,5.06,0,758
1304.125000,18.3,13.3,3.12,5.23,0,758
1304.166670,17.8,13.3,4.02,5.41,0,759
1304.208330,17.2,11.7,0,0,0,759
1304.250000,20,12.8,3.57,5.76,0,759
1304.291670,21.1,12.8,3.12,5.93,0,759
1304.333330,23.9,12.8,2.68,5.93,0,759
1304.375000,26.1,12.8,3.12,5.58,0,759
1304.416670,28.9,11.7,0,0,0,759
1304.458330,30,11.1,1.34,4.71,0,758
1304.500000,32.2,8.9,2.68,5.41,0,758
1304.541670,33.3,8.3,2.23,5.41,0,757
1304.583330,33.9,7.8,1.34,5.93,0,757
1304.625000,31.1,12.2,4.02,5.76,0,756
1304.666670,29.4,13.9,4.91,5.76,0,756
1304.708330,28.3,14.4,5.81,5.58,0,756
1304.750000,27.8,15,6.25,5.58,0,756
1304.791670,26.7,16.1,4.02,5.58,0,756
1304.833330,26.1,16.7,5.81,5.76,0,756
1304.875000,23.9,16.1,1.34,4.71,0,757
1304.916670,24.4,16.1,2.68,5.06,0,756
1304.958330,23.9,16.1,5.81,5.76,0,757
1305.000000,22.2,15.6,3.12,5.06,0,757
1305.041670,21.7,16.1,4.47,5.41,0,757
1305.083330,20.6,15,2.68,5.41,0,757
1305.125000,20,15,2.68,5.41,0,757
1305.166670,18.3,13.9,0,0,0,757
1305.208330,18.9,14.4,1.34,2.79,0,757
1305.250000,21.7,15.6,3.57,5.58,0,758
1305.291670,23.9,15.6,3.57,5.76,0,758
1305.333330,26.1,15.6,3.57,5.76,0,758
1305.375000,28.9,15.6,4.47,5.76,0,757
1305.416670,31.1,16.1,4.91,5.76,0,757
1305.458330,33.3,15.6,6.7,5.76,0,757
1305.500000,35.6,15,4.47,5.76,0,756
1305.541670,37.2,12.2,5.81,5.93,0,756
1305.583330,38.3,13.3,6.7,5.76,0,755
1305.625000,37.2,12.8,7.6,5.76,0,755
1305.666670,35.6,15,5.81,5.58,0,754
1305.708330,33.9,16.1,4.91,5.76,0,754
1305.750000,32.8,15,6.25,5.23,0,754
1305.791670,30,16.7,6.7,5.76,0,755
1305.833330,29.4,15.6,4.47,5.58,0,755
1305.875000,27.8,15,4.47,5.58,0,756
1305.916670,26.7,14.4,6.7,5.58,0,756
1305.958330,25.6,14.4,2.68,5.58,0,756
1306.000000,25,13.9,1.34,5.46,0,756
1306.041670,23.9,13.9,2.23,5.35,0,756
1306.083330,21.7,13.9,3.12,5.23,0,756
1306.125000,20,12.2,1.34,5.23,0,757
1306.166670,20.6,13.3,2.68,4.18,0,757
1306.208330,21.7,14.4,3.57,5.23,0,757
1306.250000,22.8,14.4,5.81,5.58,0,757
1306.291670,25,14.4,4.02,5.58,0,758
1306.333330,27.8,13.9,4.02,5.76,0,758
1306.375000,30,13.3,7.6,5.76,0,757
1306.416670,32.2,12.8,8.94,5.58,0,757
1306.458330,33.9,11.7,9.38,5.58,0,756
1306.500000,35,11.7,8.04,5.76,0,756
1306.541670,36.7,11.7,8.94,5.93,0,755
1306.583330,35,12.8,8.04,5.76,0,755
1306.625000,33.3,12.8,8.94,5.76,0,754
1306.666670,34.4,12.8,6.7,5.58,0,754
1306.708330,31.7,15.6,4.02,5.58,0,754
1306.750000,31.7,15.6,7.15,5.58,0,754
1306.791670,29.4,15.6,7.6,5.58,0,754
1306.833330,28.3,15,4.91,5.58,0,755
1306.875000,27.8,15,8.04,5.58,0,756
1306.916670,26.7,14.4,6.7,5.58,0,756
1306.958330,25.6,15,4.91,5.41,0,756
1307.000000,24.4,14.4,5.81,5.76,0,756
1307.041670,23.3,14.4,6.7,5.76,0,756
1307.083330,22.8,14.4,8.04,5.58,0,756
1307.125000,22.2,13.9,6.7,5.76,0,756
1307.166670,22.2,13.9,7.15,5.58,0,756
1307.208330,21.7,13.9,7.15,5.58,0,757
1307.250000,22.2,14.4,6.25,5.58,0,757
1307.291670,23.9,14.4,7.6,5.58,0,757
1307.333330,26.7,13.9,7.6,5.58,0,757
1307.375000,28.9,13.3,6.7,5.58,0,757
1307.416670,30.6,12.2,7.6,5.76,0,757
1307.458330,32.2,11.7,9.83,5.76,0,756
1307.500000,33.9,11.7,8.04,5.76,0,756
1307.541670,35,11.7,8.04,5.76,0,755
1307.583330,35.6,11.7,7.6,5.76,0,755
1307.625000,35,12.2,9.38,5.76,0,755
1307.666670,34.4,12.8,8.04,5.58,0,754
1307.708330,32.8,13.3,6.7,5.76,0,754
1307.750000,30.6,16.1,8.04,5.76,0,754
1307.791670,28.9,16.1,6.7,5.58,0,754
1307.833330,27.8,15.6,3.12,5.23,0,755
1307.875000,27.2,15.6,7.6,5.41,0,755
1307.916670,26.7,15,7.6,5.58,0,755
1307.958330,25,14.4,4.47,5.58,0,756
1308.000000,25,14.4,4.47,5.41,0,756
1308.041670,23.3,14.4,6.7,5.58,0,756
1308.083330,22.2,13.3,1.34,3.14,0,756
1308.125000,20.6,13.3,2.23,5.06,0,756
1308.166670,18.3,12.8,0,0,0,756
1308.208330,20,13.9,0,0,0,756
1308.250000,22.8,14.4,4.02,5.76,0,757
1308.291670,24.4,14.4,3.57,5.76,0,757
1308.333330,26.1,14.4,4.91,5.93,0,757
1308.375000,27.8,13.9,4.47,5.93,0,756
1308.416670,28.9,14.4,4.91,5.93,0,756
1308.458330,32.8,13.3,4.47,5.76,0,756
1308.500000,35.6,11.7,4.91,5.76,0,756
1308.541670,37.2,10.6,5.81,5.76,0,755
1308.583330,37.2,12.2,5.81,5.76,0,754
1308.625000,37.2,12.8,6.25,5.76,0,753
1308.666670,35,14.4,8.94,5.76,0,753
1308.708330,34.4,16.1,7.6,5.58,0,752
1308.750000,31.7,16.7,8.04,5.58,0,752
1308.791670,31.1,15.6,7.6,5.76,0,753
1308.833330,30,15,7.15,5.41,0,753
1308.875000,28.9,15,8.04,5.58,0,753
1308.916670,28.3,15,7.15,5.58,0,754
1308.958330,27.2,15,6.25,5.58,0,754
1309.000000,26.1,14.4,2.23,5.06,0,754
1309.041670,25.6,14.4,8.04,5.76,0,755
1309.083330,24.4,13.9,4.91,5.58,0,755
1309.125000,23.9,13.9,8.04,5.58,0,755
1309.166670,23.9,13.9,5.81,5.58,0,755
1309.208330,23.9,13.9,2.23,5.58,0,755
1309.250000,24.4,14.4,2.68,6.1,0,755
1309.291670,27.2,14.4,3.12,5.41,0,755
1309.333330,26.7,14.4,4.02,5.58,0,755
1309.375000,28.9,15,2.68,5.41,0,755
1309.416670,30.6,13.9,3.12,5.58,0,755
1309.458330,33.3,13.9,1.34,5.58,0,754
1309.500000,36.1,15,4.47,5.76,0,754
1309.541670,36.7,14.4,4.91,5.76,0,753
1309.583330,37.8,12.8,4.91,5.76,0,753
1309.625000,36.1,13.3,6.7,5.76,0,752
1309.666670,35,13.9,7.15,5.76,0,752
1309.708330,34.4,15.6,7.15,5.58,0,751
1309.750000,32.2,16.1,8.04,5.41,0,751
1309.791670,30.6,15.6,3.57,5.58,0,752
1309.833330,29.4,16.1,6.7,5.58,0,752
1309.875000,28.3,15.6,7.6,5.58,0,753
1309.916670,27.2,15.6,7.15,5.58,0,753
1309.958330,26.7,15,4.91,5.58,0,753
1310.000000,25.6,15,6.7,5.58,0,753
1310.041670,23.9,15.6,2.68,5.23,0,753
1310.083330,23.9,15.6,6.25,5.58,0,753
1310.125000,22.8,15.6,4.91,5.58,0,753
1310.166670,22.2,15.6,3.12,5.41,0,754
1310.208330,22.8,15.6,4.91,5.58,0,754
1310.250000,23.3,15,7.15,5.76,0,754
1310.291670,24.4,15,7.15,5.58,0,754
1310.333330,25.6,15,7.6,5.58,0,754
1310.375000,27.8,14.4,6.7,5.58,0,754
1310.416670,28.9,14.4,7.6,5.76,0,754
1310.458330,28.9,14.4,6.25,5.76,0,754
1310.500000,31.7,15,4.91,5.76,0,753
1310.541670,33.9,13.9,6.25,5.76,0,753
1310.583330,33.9,14.4,9.38,5.76,0,753
1310.625000,32.8,14.4,9.83,5.76,0,752
1310.666670,31.1,15,10.28,5.76,0,752
1310.708330,31.1,15.6,9.38,5.58,0,752
1310.750000,29.4,15,9.38,5.58,0,752
1310.791670,27.8,15,4.91,5.58,0,752
1310.833330,27.2,15,6.25,5.58,0,754
1310.875000,26.7,14.4,6.25,5.76,0,754
1310.916670,26.1,15.6,7.15,5.58,0,754
1310.958330,25.6,15.6,8.04,5.76,0,754
1311.000000,24.4,15,6.25,5.76,0,755
1311.041670,23.3,15.6,6.7,5.76,0,755
1311.083330,22.2,15,5.81,5.58,0,755
1311.125000,22.2,15.6,4.91,5.58,0,756
1311.166670,20.6,15.6,2.68,5.41,0,755
1311.208330,21.1,15.6,3.12,5.41,0,756
1311.250000,22.2,15.6,5.81,5.76,0,756
1311.291670,24.4,15.6,3.12,5.76,0,756
1311.333330,26.1,15.6,4.02,5.76,0,756
1311.375000,28.9,16.1,4.47,5.76,0,756
1311.416670,31.7,15,4.02,5.58,0,756
1311.458330,33.9,11.1,1.34,5.58,0,755
1311.500000,36.1,10,2.68,5.93,0,754
1311.541670,36.7,9.4,1.34,5.93,0,754
1311.583330,37.8,10,2.23,5.76,0,753
1311.625000,38.3,8.9,1.34,0.34,0,752
1311.666670,35.6,12.8,3.12,5.58,0,752
1311.708330,32.8,16.1,4.91,5.76,0,751
1311.750000,31.1,16.7,6.25,5.58,0,751
1311.791670,30,17.2,6.25,5.41,0,752
1311.833330,28.9,17.8,7.6,5.76,0,752
1311.875000,28.3,17.8,6.25,5.76,0,753
1311.916670,27.2,17.8,5.81,5.58,0,753
1311.958330,27.2,17.2,3.57,4.88,0,753
1312.000000,25.6,17.8,6.7,5.58,0,753
1312.041670,25,17.2,7.15,5.58,0,753
1312.083330,23.9,17.2,4.02,5.23,0,753
1312.125000,23.3,17.2,6.25,5.58,0,753
1312.166670,21.7,16.7,1.34,4.36,0,754
1312.208330,22.2,16.7,2.68,4.53,0,754
1312.250000,23.3,17.2,3.57,5.41,0,754
1312.291670,25,17.2,6.25,5.58,0,754
1312.333330,27.2,17.2,4.47,5.76,0,754
1312.375000,29.4,17.2,5.81,5.76,0,754
1312.416670,31.7,16.7,4.91,5.58,0,754
1312.458330,34.4,15.6,6.7,5.93,0,753
1312.500000,36.1,13.3,4.91,5.76,0,753
1312.541670,37.2,13.9,4.47,5.58,0,752
1312.583330,36.1,15.6,7.15,5.76,0,752
1312.625000,36.1,16.1,7.15,5.76,0,751
1312.666670,34.4,17.8,6.25,5.76,0,751
1312.708330,33.3,17.2,6.25,5.76,0,751
1312.750000,31.1,16.7,4.02,5.58,0,751
1312.791670,30,15.6,3.12,5.93,0,751
1312.833330,30,15.6,9.38,5.41,0,752
1312.875000,28.3,15,6.25,5.41,0,752
1312.916670,27.2,15,6.7,5.58,0,753
1312.958330,25.6,15,7.15,5.41,0,753
1313.000000,25.6,13.9,2.23,5.41,0,753
1313.041670,23.9,13.9,1.34,5.41,0,753
1313.083330,22.2,12.2,6.7,5.41,0,754
1313.125000,21.7,10.6,7.15,5.41,0,754
1313.166670,21.1,9.4,7.6,5.23,0,754
1313.208330,21.1,9.4,9.38,5.23,0,755
1313.250000,21.7,10.6,5.81,5.06,0,755
1313.291670,22.8,10.6,6.25,5.41,0,756
1313.333330,24.4,10.6,6.25,5.58,0,756
1313.375000,26.1,10,9.83,5.76,0,756
1313.416670,28.3,8.3,11.17,5.93,0,755
1313.458330,30.6,9.4,9.83,5.93,0,755
1313.500000,31.1,10,9.83,5.76,0,755
1313.541670,32.2,9.4,8.94,5.58,0,754
1313.583330,31.7,10,7.6,5.41,0,754
1313.625000,32.2,7.2,11.17,4.88,0,753
1313.666670,31.1,7.8,9.38,4.88,0,754
1313.708330,30,8.3,6.7,5.06,0,754
1313.750000,27.8,6.7,9.38,5.23,0,754
1313.791670,26.7,7.2,9.83,5.06,0,754
1313.833330,26.1,7.8,9.83,4.88,0,755
1313.875000,25,10,7.15,5.23,0,755
1313.916670,23.9,11.1,9.83,5.06,0,756
1313.958330,23.3,10.6,9.38,5.41,0,756
1314.000000,22.2,11.7,9.38,5.58,0,756
1314.041670,21.1,12.8,7.6,5.41,0,756
1314.083330,20.6,13.3,8.94,5.76,0,756
1314.125000,20,12.8,8.94,5.76,0,757
1314.166670,18.9,12.8,7.15,5.76,0,757
1314.208330,19.4,13.3,3.57,5.58,0,757
1314.250000,20.6,13.3,5.81,5.76,0,758
1314.291670,22.2,13.3,7.6,5.58,0,758
1314.333330,23.3,13.3,11.62,5.58,0,758
1314.375000,25.6,13.3,8.04,5.76,0,757
1314.416670,27.8,13.3,8.04,5.58,0,757
1314.458330,28.9,13.9,8.04,5.58,0,757
1314.500000,30.6,13.3,7.6,5.76,0,756
1314.541670,31.7,11.1,10.28,5.41,0,756
1314.583330,31.7,11.1,11.17,5.23,0,755
1314.625000,31.1,12.2,10.72,5.23,0,755
1314.666670,30,11.7,10.72,5.23,0,755
1314.708330,28.9,11.7,8.94,5.23,0,755
1314.750000,27.2,11.7,10.28,5.06,10,755
1314.791670,26.1,11.7,8.04,4.88,7.5,755
1314.833330,25.6,11.7,7.6,5.23,2,755
1314.875000,24.4,12.2,6.25,5.06,0,756
1314.916670,23.9,12.2,4.47,5.23,0,756
1314.958330,22.2,13.3,4.91,5.23,0,756
1315.000000,21.1,13.3,6.25,5.58,0,756
1315.041670,20.6,12.2,5.81,4.88,0,756
1315.083330,20,12.2,0,0,0,756
1315.125000,18.3,11.7,0,0,0,757
1315.166670,18.9,10.6,0,0,0,757
1315.208330,17.8,10.6,3.12,0,0,757
1315.250000,20.6,11.7,4.47,5.41,0,757
1315.291670,22.2,11.7,6.7,5.58,0,757
1315.333330,24.4,9.4,6.25,5.93,0,757
1315.375000,26.1,7.8,9.38,5.76,0,756
1315.416670,27.8,8.9,8.94,5.58,0,756
1315.458330,30,6.7,6.7,5.41,0,756
1315.500000,30,7.2,10.72,5.58,0,755
1315.541670,31.1,7.2,9.38,5.76,0,755
1315.583330,31.7,6.1,8.04,5.23,0,755
1315.625000,31.7,5,10.28,5.06,2,754
1315.666670,30.6,7.2,8.94,5.06,0,754
1315.708330,28.9,7.8,9.38,4.88,0,754
1315.750000,27.2,10.6,8.04,5.06,0,754
1315.791670,25.6,7.2,7.15,4.71,0,754
1315.833330,24.4,6.1,6.7,4.88,0,755
1315.875000,23.3,7.8,4.02,4.88,0,755
1315.916670,22.2,8.9,2.68,5.23,0,755
1315.958330,20.6,11.1,6.25,5.76,0,755
1316.000000,20,10.6,4.91,5.58,0,755
1316.041670,19.4,10,8.04,5.58,0,755
1316.083330,20,7.2,6.7,5.23,0,756
1316.125000,18.3,8.9,7.15,5.58,0,756
1316.166670,17.8,8.9,7.6,5.58,0,756
1316.208330,17.8,8.3,7.6,5.58,0,756
1316.250000,18.3,7.8,1.34,5.58,0,757
1316.291670,20.6,7.8,8.04,5.76,0,757
1316.333330,20,7.8,10.28,5.76,0,757
1316.375000,23.3,7.2,9.38,5.58,0,757
1316.416670,25,7.2,12.51,5.76,0,757
1316.458330,27.2,8.9,8.94,5.76,0,757
1316.500000,28.3,10,9.38,5.76,0,756
1316.541670,28.3,11.1,7.6,5.58,0,756
1316.583330,29.4,11.7,8.04,5.41,0,756
1316.625000,29.4,10,11.62,5.06,0,755
1316.666670,28.9,10,9.83,5.06,0,755
1316.708330,27.8,10,8.94,5.06,0,755
1316.750000,26.1,10,5.81,4.88,0,755
1316.791670,24.4,10.6,7.6,5.06,0,755
1316.833330,23.9,10.6,5.81,5.06,0,756
1316.875000,22.2,11.7,2.23,5.23,0,756
1316.916670,21.1,12.2,6.7,5.76,0,756
1316.958330,20.6,12.2,6.7,5.58,0,757
1317.000000,20,12.2,6.25,5.58,0,757
1317.041670,18.3,11.7,2.23,4.88,0,757
1317.083330,17.2,11.1,1.34,4.71,0,757
1317.125000,16.7,11.1,2.68,4.71,0,758
1317.166670,15.6,9.4,1.34,3.31,0,758
1317.208330,15,10,2.23,3.66,0,758
1317.250000,18.3,11.7,2.23,4.18,0,759
1317.291670,20.6,12.2,3.57,5.76,0,759
1317.333330,22.2,12.2,2.68,5.76,0,759
1317.375000,25,11.7,3.12,5.76,0,759
1317.416670,27.2,9.4,0,0,0,758
1317.458330,29.4,9.4,2.23,4.36,0,758
1317.500000,31.1,8.3,2.23,4.36,0,758
1317.541670,32.2,3.9,1.34,2.18,0,757
1317.583330,33.3,0.6,0,0,0,757
1317.625000,33.9,3.9,3.12,5.76,0,756
1317.666670,32.8,8.3,4.91,5.76,0,756
1317.708330,31.1,11.1,5.81,5.58,0,755
1317.750000,28.3,13.9,6.25,5.76,0,755
1317.791670,27.2,13.3,5.81,5.76,0,755
1317.833330,26.1,13.3,5.81,5.41,0,756
1317.875000,23.9,12.2,3.12,4.18,0,756
1317.916670,22.8,12.2,0,0,0,756
1317.958330,21.1,10.6,0,0,0,757
1318.000000,21.1,12.2,2.23,5.41,0,757
1318.041670,17.2,11.7,3.57,2.26,0,757
1318.083330,18.3,12.2,0,0,0,757
1318.125000,16.7,11.7,0,0,0,758
1318.166670,16.1,11.7,2.68,2.79,0,758
1318.208330,16.7,11.7,1.34,2.79,0,758
1318.250000,19.4,11.7,0,0,0,758
1318.291670,21.1,12.2,2.23,5.93,0,759
1318.333330,23.3,12.8,1.34,5.58,0,759
1318.375000,26.1,11.1,0,0,0,759
1318.416670,30,10,1.34,0,0,758
1318.458330,32.8,8.3,1.34,0,0,758
1318.500000,35,7.2,0,0,0,757
1318.541670,37.8,2.8,3.57,1.57,0,756
1318.583330,38.9,2.2,2.68,1.04,0,755
1318.625000,39.4,2.8,4.47,1.04,0,755
1318.666670,38.9,3.3,3.57,1.39,0,754
1318.708330,37.8,5.6,3.57,1.04,0,753
1318.750000,34.4,6.1,2.68,2.09,0,753
1318.791670,31.1,7.8,0,0,0,753
1318.833330,26.1,9.4,0,0,0,754
1318.875000,26.7,9.4,0,0,0,755
1318.916670,22.8,10.6,3.12,5.76,0,755
1318.958330,25.6,10,2.68,0.52,0,756
1319.000000,22.8,10.6,1.34,3.14,0,756
1319.041670,24.4,10.6,2.68,6.28,0,755
1319.083330,22.8,11.7,1.34,5.06,0,756
1319.125000,21.1,12.2,2.68,2.09,0,755
1319.166670,21.1,10.6,1.34,5.06,0,755
1319.208330,22.2,11.7,1.34,5.76,0,755
1319.250000,23.9,10.6,0,0,0,755
1319.291670,24.4,11.7,2.23,5.76,0,756
1319.333330,27.8,10.6,1.34,0.52,0,756
1319.375000,30.6,10,0,0,0,756
1319.416670,34.4,5.6,0,0,0,755
1319.458330,37.8,5,1.34,1.04,0,755
1319.500000,39.4,1.7,3.57,1.22,0,754
1319.541670,40.6,1.1,5.81,1.57,0,752
1319.583330,41.1,1.7,3.12,2.79,0,752
1319.625000,41.1,1.7,0,0,0,751
1319.666670,41.1,1.7,0,0,0,751
1319.708330,37.8,6.1,4.47,1.39,0,751
1319.750000,36.1,6.7,7.15,1.57,7.5,751
1319.791670,34.4,7.8,4.91,2.79,0,751
1319.833330,32.8,8.3,3.57,1.22,0,752
1319.875000,32.8,9.4,2.68,5.93,0,752
1319.916670,31.1,9.4,4.02,0.52,4.4,752
1319.958330,30,10,0,0,0,751
1320.000000,28.3,11.7,3.57,6.1,0,752
1320.041670,27.2,13.3,2.68,5.93,0,752
1320.083330,25.6,15,2.68,5.23,0,752
1320.125000,25.6,15,4.91,5.58,0,752
1320.166670,25,14.4,2.68,5.23,0,752
1320.208330,22.8,15,1.34,4.36,0,752
1320.250000,24.4,15,2.23,5.06,0,752
1320.291670,26.7,14.4,0,0,0,752
1320.333330,29.4,14.4,2.68,6.1,0,752
1320.375000,30.6,13.9,3.12,5.58,0,752
1320.416670,33.9,13.3,3.12,5.76,0,751
1320.458330,33.9,13.3,6.25,5.93,0,751
1320.500000,32.8,13.9,4.91,5.76,0,750
1320.541670,28.3,15.6,5.81,4.88,10,750
1320.583330,23.3,16.1,4.91,6.28,7.5,752
1320.625000,21.7,18.3,4.47,5.93,10,753
1320.666670,22.8,16.7,4.91,4.36,10,753
1320.708330,22.2,17.2,2.23,4.36,2,753
1320.750000,22.8,16.1,7.15,5.23,0,753
1320.791670,21.7,17.2,2.68,1.04,2,753
1320.833330,21.1,16.7,1.34,1.04,4.4,754
1320.875000,21.1,16.7,4.91,5.23,7.5,754
1320.916670,21.7,16.1,0,0,2,753
1320.958330,19.4,16.7,2.68,5.06,4.4,754
1321.000000,19.4,16.1,2.23,4.18,0,754
1321.041670,19.4,16.1,0,0,0,754
1321.083330,17.8,15.6,3.12,4.01,0,754
1321.125000,17.8,15,1.34,3.14,0,754
1321.166670,18.9,15,2.68,4.71,0,755
1321.208330,17.8,15,2.23,4.36,0,755
1321.250000,18.3,15,1.34,4.88,0,755
1321.291670,21.1,15.6,0,0,0,755
1321.333330,22.2,15.6,3.57,5.76,0,755
1321.375000,23.9,15,4.47,5.93,0,755
1321.416670,25.6,15,5.81,5.76,0,755
1321.458330,25.6,14.4,4.91,5.76,0,755
1321.500000,26.1,14.4,6.7,5.76,0,755
1321.541670,26.7,14.4,6.7,5.76,2,754
1321.583330,26.1,13.9,8.04,5.58,0,754
1321.625000,27.8,13.9,6.7,5.06,0,753
1321.666670,25.6,12.8,8.94,4.88,0,754
1321.708330,24.4,12.8,6.7,4.71,0,754
1321.750000,24.4,13.3,6.25,5.06,0,754
1321.791670,23.9,13.3,4.47,5.23,0,754
1321.833330,23.3,13.3,5.81,4.88,10,755
1321.875000,22.2,13.9,4.91,5.41,4.4,755
1321.916670,21.7,13.9,5.81,5.76,0,755
1321.958330,20.6,13.9,4.91,5.76,0,755
1322.000000,21.1,12.8,5.81,4.88,0,755
1322.041670,20,12.8,7.15,5.76,0,755
1322.083330,19.4,12.8,6.7,5.58,0,756
1322.125000,19.4,12.2,6.25,5.41,10,756
1322.166670,19.4,11.7,4.91,5.23,0,756
1322.208330,18.9,12.2,4.91,5.06,0,756
1322.250000,20,12.2,6.25,4.88,0,756
1322.291670,20,12.2,6.7,4.71,2,756
1322.333330,20.6,12.8,3.12,5.58,4.4,756
1322.375000,21.7,13.3,3.57,5.58,7.2,757
1322.416670,23.3,11.7,4.02,5.06,10,756
1322.458330,23.9,12.2,4.91,5.93,10,756
1322.500000,23.9,12.2,4.02,5.93,7.5,756
1322.541670,26.7,12.2,4.91,5.58,7.5,755
1322.583330,27.8,11.7,3.57,5.41,0,755
1322.625000,28.3,11.1,6.25,5.76,0,755
1322.666670,27.8,12.2,4.47,5.41,0,754
1322.708330,26.1,12.2,4.91,4.18,2,754
1322.750000,22.8,12.8,5.81,4.18,7.5,755
1322.791670,22.2,13.9,4.02,4.01,2,755
1322.833330,21.1,13.9,3.12,4.01,0,755
1322.875000,20.6,14.4,3.12,3.84,0,755
1322.916670,20,14.4,2.68,4.01,0,755
1322.958330,18.9,13.9,2.23,6.1,7.5,755
1323.000000,18.9,13.9,0,0,7.5,756
1323.041670,17.8,13.3,0,0,10,756
1323.083330,17.8,12.8,1.34,3.84,0,756
1323.125000,17.2,13.3,0,0,0,756
1323.166670,16.7,12.8,2.23,4.01,2,756
1323.208330,17.8,12.8,0,0,0,756
1323.250000,18.9,13.3,0,0,0,757
1323.291670,20.6,13.3,0,0,4.4,757
1323.333330,22.2,14.4,4.02,5.58,0,757
1323.375000,25.6,14.4,5.81,5.76,0,757
1323.416670,26.7,13.9,5.65,5.76,0,757
1323.458330,28.9,12.8,7.15,5.93,0,757
1323.500000,29.4,13.3,7.6,5.76,2,756
1323.541670,30,12.8,6.7,5.93,0,756
1323.583330,30.6,11.7,6.25,5.23,4.4,756
1323.625000,30,12.8,7.15,5.06,0,755
1323.666670,28.9,12.8,7.6,5.06,0,756
1323.708330,27.2,13.3,6.7,5.06,0,756
1323.750000,25.6,13.3,6.25,5.23,0,756
1323.791670,23.9,13.9,4.02,5.58,0,756
1323.833330,23.9,14.4,4.02,5.23,0,756
1323.875000,22.8,14.4,2.23,5.58,0,757
1323.916670,22.2,15,4.02,5.41,0,757
1323.958330,21.92,15,3.52,4.73,0,757
1324.000000,21.65,15,3.01,4.05,0,757
1324.041670,21.37,15,2.51,3.38,0,757
1324.083330,21.1,15,2.01,2.7,0,757
1324.125000,20.82,15,1.5,2.02,0,758
1324.166670,20.55,15,1,1.35,0,757
1324.208330,20.27,15,0.5,0.67,0,758
1324.250000,20,15,0,0,0,758
1324.291670,21.7,15,4.02,5.93,0,758
1324.333330,23.9,15,3.57,5.41,0,758
1324.375000,26.1,15,4.47,5.76,0,758
1324.416670,28.9,13.3,5.81,5.93,0,758
1324.458330,30.6,12.2,6.7,5.76,0,757
1324.500000,31.1,13.3,6.7,5.93,0,757
1324.541670,32.8,12.8,6.7,5.93,0,756
1324.583330,32.2,13.3,6.25,5.76,0,756
1324.625000,32.2,13.9,6.25,5.58,0,755
1324.666670,31.7,13.9,7.6,5.41,0,755
1324.708330,29.4,14.4,7.15,5.58,0,755
1324.750000,27.8,14.4,4.47,5.58,0,755
1324.791670,26.7,13.9,2.23,5.58,0,756
1324.833330,25.6,15,2.23,5.41,0,756
1324.875000,25,15,5.81,5.41,0,756
1324.916670,25,14.4,3.57,5.76,0,756
1324.958330,23.9,15,3.57,5.23,0,756
1325.000000,22.8,15,3.57,5.23,0,756
1325.041670,21.7,13.9,2.68,4.18,0,756
