datetime,bias
2012-05-04 06:56:09.600000,4.340000000000003
2012-05-04 07:56:38.400000,4.222999999999999
2012-05-04 08:55:40.800000,4.195999999999998
2012-05-04 09:56:09.600000,3.825000000000003
2012-05-04 10:56:38.400000,3.9650000000000034
2012-05-04 11:57:07.200000,3.5120000000000005
2012-05-04 12:57:36,3.459000000000003
2012-05-04 13:56:38.400000,3.1330000000000098
2012-05-04 14:57:07.200000,2.978999999999999
2012-05-04 15:56:09.600000,2.896000000000001
2012-05-04 16:56:38.400000,2.540999999999997
2012-05-04 17:57:07.200000,2.725999999999999
2012-05-04 18:56:09.600000,2.614999999999995
2012-05-04 19:56:38.400000,2.495999999999995
2012-05-04 20:57:07.200000,2.4609999999999985
2012-05-04 21:56:09.600000,2.445999999999998
2012-05-04 22:56:38.400000,2.330999999999989
2012-05-04 23:57:07.200000,2.406000000000006
2012-05-05 00:56:09.600000,2.6000000000000085
2012-05-05 01:56:38.400000,2.384999999999991
2012-05-05 02:57:07.200000,2.067999999999998
2012-05-05 03:57:36,1.8969999999999914
2012-05-05 04:56:38.400000,1.8810000000000002
2012-05-05 05:57:07.200000,1.9740000000000038
2012-05-05 06:56:09.600000,1.7279999999999944
2012-05-05 07:56:38.400000,1.9660000000000082
2012-05-05 08:57:07.200000,2.210000000000008
2012-05-05 09:56:09.600000,1.9960000000000093
2012-05-05 10:56:38.400000,2.0560000000000116
2012-05-05 11:57:07.200000,1.8249999999999886
2012-05-05 12:56:09.600000,1.6439999999999912
2012-05-05 13:56:38.400000,1.8930000000000007
2012-05-05 14:57:07.200000,1.6370000000000005
2012-05-05 15:56:09.600000,1.9969999999999999
2012-05-05 16:56:38.400000,1.8240000000000123
2012-05-05 17:57:07.200000,2.0760000000000076
2012-05-05 18:56:09.600000,2.003
2012-05-05 19:56:38.400000,2.078000000000003
2012-05-05 20:57:07.200000,2.046999999999997
2012-05-05 21:56:09.600000,1.9749999999999943
