$Grand Coulee Dam Outflow Temperature,
 ,
JDAY,TWO
65.125010,2.48
65.166670,2.48
65.208340,2.48
65.250010,2.48
65.291670,2.47
65.333340,2.48
65.375010,2.49
65.416670,2.5
65.458340,2.51
65.500010,2.52
65.541670,2.53
65.583340,2.55
65.625010,2.55
65.666670,2.57
65.708340,2.56
65.750010,2.55
65.791670,2.55
65.833340,2.55
65.875010,2.55
65.916670,2.55
65.958340,2.56
66.000010,2.58
66.041670,2.57
66.083340,2.59
66.125010,2.57
66.166670,2.55
66.208340,2.53
66.250010,2.51
66.291670,2.51
66.333340,2.53
66.375010,2.57
66.416670,2.6
66.458340,2.62
66.500010,2.65
66.541670,2.66
66.583340,2.68
66.625010,2.69
66.666670,2.7
66.708340,2.7
66.750010,2.7
66.791670,2.7
66.833340,2.69
66.875010,2.67
66.916670,2.64
66.958340,2.64
67.000010,2.64
67.041670,2.63
67.083340,2.62
67.125010,2.6
67.166670,2.59
67.208340,2.57
67.250010,2.57
67.291670,2.58
67.333340,2.6
67.375010,2.6
67.416670,2.6
67.458340,2.58
67.500010,2.58
67.541670,2.56
67.583340,2.56
67.625010,2.56
67.666670,2.55
67.708340,2.54
67.750010,2.54
67.791670,2.54
67.833340,2.54
67.875010,2.54
67.916670,2.54
67.958340,2.55
68.000010,2.55
68.041670,2.55
68.083340,2.55
68.125010,2.55
68.166670,2.55
68.208340,2.54
68.250010,2.53
68.291670,2.52
68.333340,2.52
68.375010,2.53
68.416670,2.51
68.458340,2.52
68.500010,2.52
68.541670,2.53
68.583340,2.53
68.625010,2.53
68.666670,2.55
68.708340,2.55
68.750010,2.56
68.791670,2.57
68.833340,2.58
68.875010,2.59
68.916670,2.6
68.958340,2.61
69.000010,2.61
69.041670,2.61
69.083340,2.61
69.125010,2.61
69.166670,2.61
69.208340,2.6
69.250010,2.6
69.291670,2.6
69.333340,2.61
69.375010,2.6
69.416670,2.61
69.458340,2.61
69.500010,2.62
69.541670,2.62
69.583340,2.63
69.625010,2.63
69.666670,2.63
69.708340,2.62
69.750010,2.62
69.791670,2.62
69.833340,2.62
69.875010,2.62
69.916670,2.62
69.958340,2.62
70.000010,2.62
70.041670,2.62
70.083340,2.63
70.125010,2.63
70.166670,2.63
70.208340,2.62
70.250010,2.62
70.291670,2.63
70.333340,2.65
70.375010,2.67
70.416670,2.68
70.458340,2.69
70.500010,2.71
70.541670,2.72
70.583340,2.73
70.625010,2.74
70.666670,2.75
70.708340,2.75
70.750010,2.75
70.791670,2.75
70.833340,2.74
70.875010,2.74
70.916670,2.73
70.958340,2.72
71.000010,2.69
71.041670,2.68
71.083340,2.66
71.125010,2.65
71.166670,2.63
71.208340,2.62
71.250010,2.61
71.291670,2.6
71.333340,2.6
71.375010,2.6
71.416670,2.62
71.458340,2.65
71.500010,2.66
71.541670,2.68
71.583340,2.69
71.625010,2.68
71.666670,2.67
71.708340,2.67
71.750010,2.67
71.791670,2.68
71.833340,2.69
71.875010,2.71
71.916670,2.72
71.958340,2.71
72.000010,2.7
72.041670,2.69
72.083340,2.68
72.125010,2.7
72.166670,2.67
72.208340,2.66
72.250010,2.66
72.291670,2.65
72.333340,2.65
72.375010,2.65
72.416670,2.65
72.458340,2.65
72.500010,2.66
72.541670,2.67
72.583340,2.67
72.625010,2.68
72.666670,2.68
72.708340,2.68
72.750010,2.68
72.791670,2.68
72.833340,2.68
72.875010,2.7
72.916670,2.72
72.958340,2.73
73.000010,2.75
73.041670,2.76
73.083340,2.75
73.125010,2.75
73.166670,2.74
73.208340,2.73
73.250010,2.73
73.291670,2.73
73.333340,2.74
73.375010,2.75
73.416670,2.76
73.458340,2.77
73.500010,2.78
73.541670,2.79
73.583340,2.79
73.625010,2.79
73.666670,2.79
73.708340,2.79
73.750010,2.78
73.791670,2.79
73.833340,2.8
73.875010,2.81
73.916670,2.82
73.958340,2.81
74.000010,2.81
74.041670,2.81
74.083340,2.79
74.125010,2.79
74.166670,2.78
74.208340,2.78
74.250010,2.77
74.291670,2.77
74.333340,2.77
74.375010,2.77
74.416670,2.76
74.458340,2.76
74.500010,2.76
74.541670,2.76
74.583340,2.76
74.625010,2.77
74.666670,2.77
74.708340,2.77
74.750010,2.77
74.791670,2.77
74.833340,2.77
74.875010,2.77
74.916670,2.77
74.958340,2.78
75.000010,2.78
75.041670,2.78
75.083340,2.77
75.125010,2.77
75.166670,2.76
75.208340,2.77
75.250010,2.76
75.291670,2.76
75.333340,2.76
75.375010,2.76
75.416670,2.77
75.458340,2.78
75.500010,2.79
75.541670,2.8
75.583340,2.8
75.625010,2.81
75.666670,2.82
75.708340,2.83
75.750010,2.83
75.791670,2.83
75.833340,2.82
75.875010,2.82
75.916670,2.83
75.958340,2.83
76.000010,2.83
76.041670,2.83
76.083340,2.83
76.125010,2.83
76.166670,2.83
76.208340,2.83
76.250010,2.82
76.291670,2.83
76.333340,2.85
76.375010,2.87
76.416670,2.88
76.458340,2.87
76.500010,2.88
76.541670,2.88
76.583340,2.89
76.625010,2.89
76.666670,2.9
76.708340,2.9
76.750010,2.9
76.791670,2.9
76.833340,2.9
76.875010,2.9
76.916670,2.89
76.958340,2.89
77.000010,2.89
77.041670,2.89
77.083340,2.89
77.125010,2.89
77.166670,2.88
77.208340,2.88
77.250010,2.87
77.291670,2.89
77.333340,2.9
77.375010,2.9
77.416670,2.9
77.458340,2.9
77.500010,2.91
77.541670,2.91
77.583340,2.91
77.625010,2.92
77.666670,2.92
77.708340,2.92
77.750010,2.92
77.791670,2.92
77.833340,2.91
77.875010,2.91
77.916670,2.9
77.958340,2.9
78.000010,2.9
78.041670,2.9
78.083340,2.9
78.125010,2.89
78.166670,2.89
78.208340,2.89
78.250010,2.88
78.291670,2.88
78.333340,2.87
78.375010,2.87
78.416670,2.87
78.458340,2.87
78.500010,2.88
78.541670,2.89
78.583340,2.9
78.625010,2.91
78.666670,2.92
78.708340,2.92
78.750010,2.92
78.791670,2.92
78.833340,2.92
78.875010,2.92
78.916670,2.92
78.958340,2.91
79.000010,2.91
79.041670,2.91
79.083340,2.91
79.125010,2.91
79.166670,2.91
79.208340,2.91
79.250010,2.9
79.291670,2.9
79.333340,2.89
79.375010,2.89
79.416670,2.9
79.458340,2.9
79.500010,2.9
79.541670,2.91
79.583340,2.92
79.625010,2.92
79.666670,2.92
79.708340,2.93
79.750010,2.93
79.791670,2.93
79.833340,2.93
79.875010,2.92
79.916670,2.92
79.958340,2.92
80.000010,2.92
80.041670,2.92
80.083340,2.92
80.125010,2.92
80.166670,2.92
80.208340,2.92
80.250010,2.91
80.291670,2.91
80.333340,2.91
80.375010,2.91
80.416670,2.92
80.458340,2.93
80.500010,2.94
80.541670,2.96
80.583340,2.97
80.625010,2.97
80.666670,2.97
80.708340,2.97
80.750010,2.96
80.791670,2.96
80.833340,2.96
80.875010,2.95
80.916670,2.95
80.958340,2.95
81.000010,2.94
81.041670,2.94
81.083340,2.95
81.125010,2.95
81.166670,2.94
81.208340,2.93
81.250010,2.93
81.291670,2.93
81.333340,2.93
81.375010,2.93
81.416670,2.94
81.458340,2.95
81.500010,2.96
81.541670,2.97
81.583340,2.98
81.625010,2.99
81.666670,3
81.708340,3
81.750010,3.01
81.791670,3.01
81.833340,3.01
81.875010,3.01
81.916670,3.01
81.958340,3.01
82.000010,3.01
82.041670,3.01
82.083340,3.01
82.125010,3.01
82.166670,3.01
82.208340,3.01
82.250010,3.01
82.291670,3.01
82.333340,3.01
82.375010,3.02
82.416670,3.03
82.458340,3.04
82.500010,3.06
82.541670,3.07
82.583340,3.09
82.625010,3.1
82.666670,3.11
82.708340,3.11
82.750010,3.11
82.791670,3.1
82.833340,3.1
82.875010,3.09
82.916670,3.09
82.958340,3.09
83.000010,3.08
83.041670,3.08
83.083340,3.08
83.125010,3.08
83.166670,3.08
83.208340,3.07
83.250010,3.07
83.291670,3.07
83.333340,3.09
83.375010,3.11
83.416670,3.12
83.458340,3.1
83.500010,3.09
83.541670,3.09
83.583340,3.11
83.625010,3.12
83.666670,3.14
83.708340,3.15
83.750010,3.15
83.791670,3.13
83.833340,3.12
83.875010,3.1
83.916670,3.09
83.958340,3.08
84.000010,3.08
84.041670,3.07
84.083340,3.07
84.125010,3.06
84.166670,3.06
84.208340,3.05
84.250010,3.05
84.291670,3.05
84.333340,3.06
84.375010,3.06
84.416670,3.06
84.458340,3.06
84.500010,3.06
84.541670,3.07
84.583340,3.07
84.625010,3.07
84.666670,3.07
84.708340,3.08
84.750010,3.08
84.791670,3.07
84.833340,3.07
84.875010,3.07
84.916670,3.06
84.958340,3.06
85.000010,3.06
85.041670,3.05
85.083340,3.05
85.125010,3.05
85.166670,3.04
85.208340,3.04
85.250010,3.04
85.291670,3.04
85.333340,3.04
85.375010,3.04
85.416670,3.04
85.458340,3.05
85.500010,3.06
85.541670,3.07
85.583340,3.08
85.625010,3.08
85.666670,3.09
85.708340,3.09
85.750010,3.09
85.791670,3.09
85.833340,3.09
85.875010,3.09
85.916670,3.09
85.958340,3.09
86.000010,3.08
86.041670,3.08
86.083340,3.08
86.125010,3.08
86.166670,3.08
86.208340,3.08
86.250010,3.08
86.291670,3.07
86.333340,3.07
86.375010,3.07
86.416670,3.07
86.458340,3.07
86.500010,3.08
86.541670,3.09
86.583340,3.09
86.625010,3.1
86.666670,3.1
86.708340,3.11
86.750010,3.11
86.791670,3.11
86.833340,3.11
86.875010,3.11
86.916670,3.11
86.958340,3.11
87.000010,3.1
87.041670,3.1
87.083340,3.1
87.125010,3.1
87.166670,3.1
87.208340,3.1
87.250010,3.09
87.291670,3.09
87.333340,3.09
87.375010,3.09
87.416670,3.1
87.458340,3.1
87.500010,3.11
87.541670,3.12
87.583340,3.12
87.625010,3.13
87.666670,3.13
87.708340,3.14
87.750010,3.14
87.791670,3.15
87.833340,3.14
87.875010,3.14
87.916670,3.14
87.958340,3.14
88.000010,3.14
88.041670,3.14
88.083340,3.14
88.125010,3.14
88.166670,3.13
88.208340,3.13
88.250010,3.13
88.291670,3.13
88.333340,3.13
88.375010,3.13
88.416670,3.14
88.458340,3.16
88.500010,3.18
88.541670,3.21
88.583340,3.22
88.625010,3.24
88.666670,3.25
88.708340,3.26
88.750010,3.27
88.791670,3.28
88.833340,3.28
88.875010,3.28
88.916670,3.28
88.958340,3.29
89.000010,3.3
89.041670,3.3
89.083340,3.29
89.125010,3.28
89.166670,3.26
89.208340,3.25
89.250010,3.23
89.291670,3.22
89.333340,3.22
89.375010,3.23
89.416670,3.23
89.458340,3.23
89.500010,3.22
89.541670,3.22
89.583340,3.22
89.625010,3.22
89.666670,3.22
89.708340,3.22
89.750010,3.23
89.791670,3.23
89.833340,3.23
89.875010,3.22
89.916670,3.22
89.958340,3.22
90.000010,3.22
90.041670,3.22
90.083340,3.22
90.125010,3.22
90.166670,3.22
90.208340,3.22
90.250010,3.22
90.291670,3.22
90.333340,3.22
90.375010,3.22
90.416670,3.23
90.458340,3.24
90.500010,3.26
90.541670,3.28
90.583340,3.3
90.625010,3.31
90.666670,3.31
90.708340,3.31
90.750010,3.31
90.791670,3.31
90.833340,3.31
90.875010,3.31
90.916670,3.3
90.958340,3.3
91.000010,3.3
91.041670,3.3
91.083340,3.3
91.125010,3.3
91.166670,3.3
91.208340,3.3
91.250010,3.29
91.291670,3.29
91.333340,3.29
91.375010,3.29
91.416670,3.3
91.458340,3.3
91.500010,3.31
91.541670,3.31
91.583340,3.31
91.625010,3.32
91.666670,3.32
91.708340,3.33
91.750010,3.33
91.791670,3.33
91.833340,3.34
91.875010,3.34
91.916670,3.34
91.958340,3.34
92.000010,3.34
92.041670,3.34
92.083340,3.34
92.125010,3.34
92.166670,3.35
92.208340,3.35
92.250010,3.35
92.291670,3.35
92.333340,3.36
92.375010,3.37
92.416670,3.38
92.458340,3.39
92.500010,3.4
92.541670,3.42
92.583340,3.42
92.625010,3.43
92.666670,3.44
92.708340,3.45
92.750010,3.46
92.791670,3.46
92.833340,3.47
92.875010,3.47
92.916670,3.48
92.958340,3.49
93.000010,3.49
93.041670,3.49
93.083340,3.5
93.125010,3.5
93.166670,3.52
93.208340,3.52
93.250010,3.52
93.291670,3.52
93.333340,3.53
93.375010,3.54
93.416670,3.55
93.458340,3.57
93.500010,3.58
93.541670,3.6
93.583340,3.61
93.625010,3.62
93.666670,3.63
93.708340,3.64
93.750010,3.65
93.791670,3.66
93.833340,3.67
93.875010,3.67
93.916670,3.67
93.958340,3.68
94.000010,3.68
94.041670,3.68
94.083340,3.69
94.125010,3.69
94.166670,3.69
94.208340,3.69
94.250010,3.7
94.291670,3.7
94.333340,3.7
94.375010,3.71
94.416670,3.71
94.458340,3.72
94.500010,3.73
94.541670,3.74
94.583340,3.75
94.625010,3.75
94.666670,3.76
94.708340,3.76
94.750010,3.76
94.791670,3.76
94.833340,3.76
94.875010,3.76
94.916670,3.76
94.958340,3.76
95.000010,3.76
95.041670,3.76
95.083340,3.76
95.125010,3.77
95.166670,3.77
95.208340,3.77
95.250010,3.77
95.291670,3.77
95.333340,3.77
95.375010,3.78
95.416670,3.78
95.458340,3.79
95.500010,3.81
95.541670,3.82
95.583340,3.83
95.625010,3.85
95.666670,3.86
95.708340,3.87
95.750010,3.87
95.791670,3.88
95.833340,3.88
95.875010,3.88
95.916670,3.89
95.958340,3.89
96.000010,3.9
96.041670,3.9
96.083340,3.9
96.125010,3.91
96.166670,3.91
96.208340,3.91
96.250010,3.92
96.291670,3.92
96.333340,3.93
96.375010,3.94
96.416670,3.95
96.458340,3.96
96.500010,3.97
96.541670,3.98
96.583340,4
96.625010,4.01
96.666670,4.01
96.708340,4.02
96.750010,4.03
96.791670,4.03
96.833340,4.03
96.875010,4.03
96.916670,4.03
96.958340,4.03
97.000010,4.04
97.041670,4.04
97.083340,4.05
97.125010,4.05
97.166670,4.05
97.208340,4.06
97.250010,4.06
97.291670,4.06
97.333340,4.07
97.375010,4.08
97.416670,4.08
97.458340,4.09
97.500010,4.11
97.541670,4.12
97.583340,4.13
97.625010,4.14
97.666670,4.15
97.708340,4.16
97.750010,4.16
97.791670,4.16
97.833340,4.16
97.875010,4.16
97.916670,4.17
97.958340,4.17
98.000010,4.19
98.041670,4.18
98.083340,4.19
98.125010,4.19
98.166670,4.2
98.208340,4.21
98.250010,4.22
98.291670,4.23
98.333340,4.24
98.375010,4.26
98.416670,4.28
98.458340,4.3
98.500010,4.32
98.541670,4.34
98.583340,4.36
98.625010,4.38
98.666670,4.39
98.708340,4.41
98.750010,4.42
98.791670,4.43
98.833340,4.44
98.875010,4.44
98.916670,4.45
98.958340,4.46
99.000010,4.47
99.041670,4.48
99.083340,4.49
99.125010,4.5
99.166670,4.51
99.208340,4.53
99.250010,4.54
99.291670,4.54
99.333340,4.56
99.375010,4.57
99.416670,4.59
99.458340,4.6
99.500010,4.63
99.541670,4.66
99.583340,4.67
99.625010,4.69
99.666670,4.69
99.708340,4.7
99.750010,4.72
99.791670,4.73
99.833340,4.76
99.875010,4.73
99.916670,4.73
99.958340,4.75
100.000010,4.75
100.041670,4.73
100.083340,4.73
100.125010,4.73
100.166670,4.74
100.208340,4.75
100.250010,4.77
100.291670,4.78
100.333340,4.79
100.375010,4.8
100.416670,4.82
100.458340,4.84
100.500010,4.88
100.541670,4.91
100.583340,4.92
100.625010,4.94
100.666670,4.96
100.708340,4.96
100.750010,4.97
100.791670,4.97
100.833340,4.96
100.875010,4.95
100.916670,4.94
100.958340,4.92
101.000010,4.93
101.041670,4.92
101.083340,4.92
101.125010,4.92
101.166670,4.93
101.208340,4.91
101.250010,4.9
101.291670,4.88
101.333340,4.87
101.375010,4.86
101.416670,4.84
101.458340,4.81
101.500010,4.75
101.541670,4.69
101.583340,4.64
101.625010,4.59
101.666670,4.57
101.708340,4.54
101.750010,4.53
101.791670,4.51
101.833340,4.5
101.875010,4.5
101.916670,4.5
101.958340,4.51
102.000010,4.52
102.041670,4.52
102.083340,4.53
102.125010,4.55
102.166670,4.57
102.208340,4.58
102.250010,4.6
102.291670,4.61
102.333340,4.64
102.375010,4.67
102.416670,4.7
102.458340,4.72
102.500010,4.74
102.541670,4.77
102.583340,4.81
102.625010,4.84
102.666670,4.87
102.708340,4.9
102.750010,4.92
102.791670,4.95
102.833340,4.98
102.875010,4.99
102.916670,5.01
102.958340,5.03
103.000010,5.05
103.041670,5.03
103.083340,5.06
103.125010,5.08
103.166670,5.08
103.208340,5.09
103.250010,5.09
103.291670,5.11
103.333340,5.12
103.375010,5.15
103.416670,5.18
103.458340,5.22
103.500010,5.26
103.541670,5.24
103.583340,5.26
103.625010,5.37
103.666670,5.41
103.708340,5.47
103.750010,5.45
103.791670,5.48
103.833340,5.48
103.875010,5.46
103.916670,5.44
103.958340,5.43
104.000010,5.43
104.041670,5.44
104.083340,5.43
104.125010,5.43
104.166670,5.42
104.208340,5.42
104.250010,5.41
104.291670,5.41
104.333340,5.41
104.375010,5.4
104.416670,5.43
104.458340,5.46
104.500010,5.42
104.541670,5.44
104.583340,5.49
104.625010,5.56
104.666670,5.54
104.708340,5.58
104.750010,5.55
104.791670,5.62
104.833340,5.61
104.875010,5.57
104.916670,5.52
104.958340,5.49
105.000010,5.49
105.041670,5.45
105.083340,5.42
105.125010,5.39
105.166670,5.37
105.208340,5.36
105.250010,5.38
105.291680,5.37
105.333340,5.36
105.375010,5.38
105.416680,5.4
105.458340,5.41
105.500010,5.45
105.541680,5.49
105.583340,5.53
105.625010,5.56
105.666680,5.6
105.708340,5.63
105.750010,5.65
105.791680,5.67
105.833340,5.68
105.875010,5.69
105.916680,5.7
105.958340,5.72
106.000010,5.72
106.041680,5.69
106.083340,5.62
106.125010,5.54
106.166680,5.71
106.208340,5.74
106.250010,5.76
106.291680,5.78
106.333340,5.8
106.375010,5.78
106.416680,5.73
106.458340,5.71
106.500010,5.66
106.541680,5.65
106.583340,5.63
106.625010,5.64
106.666680,5.63
106.708340,5.6
106.750010,5.5
106.791680,5.46
106.833340,5.37
106.875010,5.31
106.916680,5.21
106.958340,5.16
107.000010,5.14
107.041680,5.12
107.083340,5.11
107.125010,5.11
107.166680,5.1
107.208340,5.12
107.250010,5.14
107.291680,5.15
107.333340,5.14
107.375010,5.16
107.416680,5.17
107.458340,5.19
107.500010,5.21
107.541680,5.22
107.583340,5.24
107.625010,5.27
107.666680,5.28
107.708340,5.28
107.750010,5.27
107.791680,5.33
107.833340,5.32
107.875010,5.32
107.916680,5.31
107.958340,5.32
108.000010,5.34
108.041680,5.32
108.083340,5.32
108.125010,5.32
108.166680,5.37
108.208340,5.36
108.250010,5.35
108.291680,5.34
108.333340,5.33
108.375010,5.33
108.416680,5.33
108.458340,5.34
108.500010,5.34
108.541680,5.34
108.583340,5.35
108.625010,5.37
108.666680,5.37
108.708340,5.38
108.750010,5.4
108.791680,5.44
108.833340,5.48
108.875010,5.5
108.916680,5.49
108.958340,5.51
109.000010,5.53
109.041680,5.54
109.083340,5.58
109.125010,5.6
109.166680,5.62
109.208340,5.61
109.250010,5.65
109.291680,5.63
109.333340,5.61
109.375010,5.6
109.416680,5.62
109.458340,5.63
109.500010,5.65
109.541680,5.67
109.583340,5.68
109.625010,5.68
109.666680,5.66
109.708340,5.66
109.750010,5.66
109.791680,5.63
109.833340,5.6
109.875010,5.58
109.916680,5.56
109.958340,5.57
110.000010,5.52
110.041680,5.55
110.083340,5.55
110.125010,5.57
110.166680,5.63
110.208340,5.64
110.250010,5.67
110.291680,5.67
110.333340,5.66
110.375010,5.69
110.416680,5.72
110.458340,5.73
110.500010,5.77
110.541680,5.8
110.583340,5.82
110.625010,5.87
110.666680,5.92
110.708340,5.97
110.750010,5.96
110.791680,5.98
110.833340,6
110.875010,5.99
110.916680,5.96
110.958340,5.95
111.000010,5.97
111.041680,5.97
111.083340,5.98
111.125010,6
111.166680,6.02
111.208340,6.06
111.250010,6.14
111.291680,6.11
111.333340,6.06
111.375010,6.03
111.416680,6.02
111.458340,6
111.500010,5.98
111.541680,5.99
111.583340,6
111.625010,5.99
111.666680,5.99
111.708340,6.01
111.750010,6
111.791680,5.99
111.833340,5.98
111.875010,5.98
111.916680,5.95
111.958340,5.96
112.000010,5.96
112.041680,5.97
112.083340,5.95
112.125010,5.92
112.166680,5.96
112.208340,6.01
112.250010,5.97
112.291680,5.95
112.333340,5.96
112.375010,5.97
112.416680,5.97
112.458340,5.98
112.500010,5.98
112.541680,6
112.583340,6.02
112.625010,6.02
112.666680,6.04
112.708340,6.04
112.750010,6.05
112.791680,6.05
112.833340,6.04
112.875010,6.08
112.916680,6.06
112.958340,6.06
113.000010,6.09
113.041680,6.06
113.083340,6.09
113.125010,6.12
113.166680,6.13
113.208340,6.14
113.250010,6.2
113.291680,6.18
113.333340,6.17
113.375010,6.17
113.416680,6.19
113.458340,6.15
113.500010,6.2
113.541680,6.27
113.583340,6.29
113.625010,6.34
113.666680,6.36
113.708340,6.37
113.750010,6.39
113.791680,6.45
113.833340,6.43
113.875010,6.39
113.916680,6.35
113.958340,6.35
114.000010,6.34
114.041680,6.36
114.083340,6.31
114.125010,6.33
114.166680,6.34
114.208340,6.31
114.250010,6.35
114.291680,6.33
114.333340,6.35
114.375010,6.33
114.416680,6.31
114.458340,6.29
114.500010,6.25
114.541680,6.37
114.583340,6.41
114.625010,6.43
114.666680,6.44
114.708340,6.44
114.750010,6.46
114.791680,6.51
114.833340,6.54
114.875010,6.55
114.916680,6.48
114.958340,6.46
115.000010,6.42
115.041680,6.44
115.083340,6.44
115.125010,6.45
115.166680,6.45
115.208340,6.51
115.250010,6.47
115.291680,6.48
115.333340,6.5
115.375010,6.57
115.416680,6.66
115.458340,6.73
115.500010,6.81
115.541680,6.92
115.583340,6.94
115.625010,7.07
115.666680,7.06
115.708340,6.97
115.750010,6.97
115.791680,6.96
115.833340,6.98
115.875010,6.92
115.916680,6.86
115.958340,6.82
116.000010,6.85
116.041680,6.78
116.083340,6.62
116.125010,6.63
116.166680,6.6
116.208340,6.63
116.250010,6.55
116.291680,6.5
116.333340,6.45
116.375010,6.45
116.416680,6.48
116.458340,6.46
116.500010,6.48
116.541680,6.47
116.583340,6.49
116.625010,6.51
116.666680,6.48
116.708340,6.51
116.750010,6.53
116.791680,6.55
116.833340,6.56
116.875010,6.54
116.916680,6.51
116.958340,6.49
117.000010,6.49
117.041680,6.54
117.083340,6.56
117.125010,6.56
117.166680,6.56
117.208340,6.56
117.250010,6.58
117.291680,6.57
117.333340,6.6
117.375010,6.69
117.416680,6.7
117.458340,6.7
117.500010,6.75
117.541680,6.81
117.583340,6.83
117.625010,6.87
117.666680,6.79
117.708340,6.87
117.750010,6.89
117.791680,6.92
117.833340,6.89
117.875010,6.84
117.916680,6.77
117.958340,6.67
118.000010,6.68
118.041680,6.63
118.083340,6.63
118.125010,6.61
118.166680,6.64
118.208340,6.7
118.250010,6.67
118.291680,6.58
118.333340,6.55
118.375010,6.5
118.416680,6.5
118.458340,6.49
118.500010,6.48
118.541680,6.53
118.583340,6.56
118.625010,6.53
118.666680,6.5
118.708340,6.44
118.750010,6.44
118.791680,6.5
118.833340,6.46
118.875010,6.41
118.916680,6.37
118.958340,6.38
119.000010,6.37
119.041680,6.38
119.083340,6.34
119.125010,6.36
119.166680,6.42
119.208340,6.51
119.250010,6.46
119.291680,6.42
119.333340,6.4
119.375010,6.39
119.416680,6.39
119.458340,6.36
119.500010,6.35
119.541680,6.37
119.583340,6.4
119.625010,6.43
119.666680,6.42
119.708340,6.44
119.750010,6.44
119.791680,6.43
119.833340,6.42
119.875010,6.38
119.916680,6.36
119.958340,6.35
120.000010,6.35
120.041680,6.29
120.083340,6.3
120.125010,6.3
120.166680,6.31
120.208340,6.33
120.250010,6.35
120.291680,6.32
120.333340,6.34
120.375010,6.33
120.416680,6.34
120.458340,6.34
120.500010,6.31
120.541680,6.34
120.583340,6.3
120.625010,6.28
120.666680,6.27
120.708340,6.28
120.750010,6.31
120.791680,6.31
120.833340,6.3
120.875010,6.27
120.916680,6.27
120.958340,6.29
121.000010,6.28
121.041680,6.24
121.083340,6.28
121.125010,6.31
121.166680,6.34
121.208340,6.37
121.250010,6.39
121.291680,6.44
121.333340,6.43
121.375010,6.44
121.416680,6.43
121.458340,6.48
121.500010,6.57
121.541680,6.6
121.583340,6.7
121.625010,6.76
121.666680,6.78
121.708340,6.8
121.750010,6.82
121.791680,6.84
121.833340,6.8
121.875010,6.79
121.916680,6.76
121.958340,6.75
122.000010,6.74
122.041680,6.75
122.083340,6.78
122.125010,6.83
122.166680,6.84
122.208340,6.9
122.250010,6.93
122.291680,6.9
122.333340,6.88
122.375010,6.9
122.416680,6.98
122.458340,7.07
122.500010,7.2
122.541680,7.27
122.583340,7.29
122.625010,7.33
122.666680,7.25
122.708340,7.26
122.750010,7.28
122.791680,7.28
122.833340,7.23
122.875010,7.16
122.916680,7.09
122.958340,6.99
123.000010,6.96
123.041680,6.87
123.083340,6.76
123.125010,6.71
123.166680,6.68
123.208340,6.68
123.250010,6.74
123.291680,6.72
123.333340,6.69
123.375010,6.7
123.416680,6.72
123.458340,6.81
123.500010,6.85
123.541680,6.93
123.583340,7
123.625010,7.02
123.666680,6.98
123.708340,6.95
123.750010,6.88
123.791680,6.87
123.833340,6.83
123.875010,6.76
123.916680,6.69
123.958340,6.65
124.000010,6.58
124.041680,6.6
124.083340,6.57
124.125010,6.63
124.166680,6.63
124.208340,6.68
124.250010,6.7
124.291680,6.66
124.333340,6.66
124.375010,6.66
124.416680,6.67
124.458340,6.7
124.500010,6.73
124.541680,6.77
124.583340,6.78
124.625010,6.83
124.666680,6.81
124.708340,6.83
124.750010,6.83
124.791680,6.83
124.833340,6.83
124.875010,6.83
124.916680,6.78
124.958340,6.77
125.000010,6.75
125.041680,6.66
125.083340,6.69
125.125010,6.69
125.166680,6.7
125.208340,6.73
125.250010,6.91
125.291680,6.93
125.333340,6.91
125.375010,6.94
125.416680,7.06
125.458340,7.18
125.500010,7.27
125.541680,7.59
125.583340,7.53
125.625010,7.61
125.666680,7.71
125.708340,7.65
125.750010,7.51
125.791680,7.41
