$ QGT_IHR_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_IHR_2011_2015_daily_ave.csv ; all outlets scaled to total flow from ICE HARBOR_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 42038, 42296, 42367 that are  6, 15, 2 days long
"JDAY","POW","SPB1","SPB2.RSW","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8","SPB9","SPB10","MISC"
985.000000,555.207,0,0,0,0,0,0,0,0,0,0,19.815
986.000000,886.18,0,0,0,0,0,0,0,0,0,0,31.914
987.000000,521.287,0,0,0,0,0,0,0,0,0,0,14.555
988.000000,598.629,0,0,0,0,0,0,0,0,0,0,20.63
989.000000,622.719,0,0,0,0,0,0,0,0,0,0,22.059
990.000000,663.483,0,0,0,0,0,0,0,0,0,0,25.036
991.000000,506.909,0,0,0,0,0,0,0,0,0,37.316,31.521
992.000000,406.999,0,0,0,0,0,0,0,0,0,55.465,19.819
993.000000,499.752,0,0,0,0,0,0,0,0,0,14.496,14.822
994.000000,402.934,0,0,0,0,0,0,0,0,0,0,7.102
995.000000,426.031,0,0,0,0,0,0,0,0,0,0,40.539
996.000000,968.455,0,0,0,0,0,0,0,0,0,0,73.467
997.000000,465.678,0,0,0,0,0,0,0,0,0,0,28.131
998.000000,296.356,0,0,0,0,0,0,0,0,0,0,11.897
999.000000,261.236,0,0,0,0,0,0,0,0,0,0,10.167
1000.000000,392.05,0,0,0,0,0,0,0,0,0,0,16.729
1001.000000,466.044,0,0,0,0,0,0,0,0,0,0,15.706
1002.000000,518.555,0,0,0,0,0,0,0,0,0,0,17.282
1003.000000,512.324,0,0,0,0,0,0,0,0,0,0,16.823
1004.000000,731.254,0,0,0,0,0,0,0,0,0,0,19.154
1005.000000,692.903,0,0,0,0,0,0,0,0,0,0,14.439
1006.000000,602.348,0,0,0,0,0,0,0,0,0,0,11.651
1007.000000,972.055,0,0,0,0,0,0,0,0,0,0,30.211
1008.000000,801.886,0,0,0,0,0,0,0,0,0,0,20.437
1009.000000,933.426,0,0,0,0,0,0,0,0,0,0,20.94
1010.000000,673.235,0,0,0,0,0,0,0,0,0,0,20.45
1011.000000,831.326,0,0,0,0,0,0,0,0,0,0,19.027
1012.000000,549.522,0,0,0,0,0,0,0,0,0,0,16.327
1013.000000,628.93,0,0,0,0,0,0,0,0,0,0,13.853
1014.000000,819.065,0,0,0,0,0,0,0,0,0,0,21.121
1015.000000,685.665,0,0,0,0,0,0,0,0,0,0,14.535
1016.000000,693.898,0,0,0,0,0,0,0,0,0,0,19.715
1017.000000,679.978,0,0,0,0,0,0,0,0,0,0,20.584
1018.000000,721.349,0,0,0,0,0,0,0,0,0,0,16.734
1019.000000,539.623,0,0,0,0,0,0,0,0,0,0,19.254
1020.000000,738.602,0,0,0,0,0,0,0,0,0,0,19.079
1021.000000,490.642,0,0,0,0,0,0,0,0,0,0,24.767
1022.000000,624.757,0,0,0,0,0,0,0,0,0,0,29.578
1023.000000,790.208,0,0,0,0,0,0,0,0,0,0,21.715
1024.000000,450.409,0,0,0,0,0,0,0,0,0,0,13.431
1025.000000,364.022,0,0,0,0,0,0,0,0,0,0,10.009
1026.000000,744.713,0,0,0,0,0,0,0,0,0,0,26.64
1027.000000,506.12,0,0,0,0,0,0,0,0,0,0,22.632
1028.000000,523.437,0,0,0,0,0,0,0,0,0,0,24.374
1029.000000,517.355,0,0,0,0,0,0,0,0,0,0,17.979
1030.000000,451.389,0,0,0,0,0,0,0,0,0,0,15.79
1031.000000,352.872,0,0,0,0,0,0,0,0,0,0,16.234
1032.000000,513.799,0,0,0,0,0,0,0,0,0,0,26.574
1033.000000,449.131,0,0,0,0,0,0,0,0,0,0,10.473
1034.000000,340.942,0,0,0,0,0,0,0,0,0,0,13.881
1035.000000,443.066,0,0,0,0,0,0,0,0,0,0,17.099
1036.000000,522.07,0,0,0,0,0,0,0,0,0,0,26.67
1037.000000,512.585,0,0,0,0,0,0,0,0,0,0,20.565
1038.000000,358.546,0,0,0,0,0,0,0,0,0,0,13.718
1039.000000,516.722,0,0,0,0,0,0,0,0,0,0,15.3
1040.000000,489.968,0,0,0,0,0,0,0,0,0,0,12.3
1041.000000,432.169,0,0,0,0,0,0,0,0,0,0,18.617
1042.000000,712.823,0,0,0,0,0,0,0,0,0,0,26.196
1043.000000,575.581,0,0,0,0,0,0,0,0,0,0,41.461
1044.000000,675.082,0,0,0,0,0,0,0,0,0,0,24.068
1045.000000,385.114,0,0,0,0,0,0,0,0,0,0,16.35
1046.000000,530.939,0,0,0,0,0,0,0,0,0,0,13.033
1047.000000,402.966,0,0,0,0,0,0,0,0,0,0,13.317
1048.000000,646.129,0,0,0,0,0,0,0,0,0,0,20.012
1049.000000,630.653,0,0,0,0,0,0,0,0,0,0,23.87
1050.000000,507.319,0,0,0,0,0,0,0,0,0,0,14.047
1051.000000,563.144,0,0,0,0,0,0,0,0,0,0,23.778
1052.000000,614.717,0,0,0,0,0,0,0,0,0,0,27.231
1053.000000,500.228,0,0,0,0,0,0,0,0,0,0,13.914
1054.000000,424.803,0,0,0,0,0,0,0,0,0,0,15.806
1055.000000,449.904,0,0,0,0,0,0,0,0,0,0,12.296
1056.000000,568.007,0,0,0,0,0,0,0,0,0,0,15.057
1057.000000,658.317,0,0,0,0,0,0,0,0,0,0,16.99
1058.000000,634.894,0,0,0,0,0,0,0,0,0,0,20.416
1059.000000,553.668,0,0,0,0,0,0,0,0,0,0,29.207
1060.000000,541.87,0,0,0,0,0,0,0,0,0,0,15.462
1061.000000,379.117,0,0,0,0,0,0,0,0,0,0,16.918
1062.000000,487.654,0,0,0,0,0,0,0,0,0,0,23.226
1063.000000,502.692,0,0,0,0,0,0,0,0,0,0,17.102
1064.000000,385.628,0,0,0,0,0,0,0,0,0,0,10.518
1065.000000,512.108,0,0,0,0,0,0,0,0,0,0,16.12
1066.000000,587.423,0,0,0,0,0,0,0,0,0,0,28.673
1067.000000,516.303,0,0,0,0,0,0,0,0,0,0,11.74
1068.000000,720.127,0,0,0,0,0,0,0,0,0,0,15.393
1069.000000,691.373,0,0,0,0,0,0,0,0,0,0,12.928
1070.000000,869.191,0,0,0,0,0,0,0,0,0,0,18.652
1071.000000,617.839,0,0,0,0,0,0,0,0,0,0,14.781
1072.000000,857.145,0,0,0,0,0,0,0,0,0,0,34.465
1073.000000,675.426,0,0,0,0,0,0,0,0,0,0,20.218
1074.000000,439.722,0,0,0,0,0,0,0,0,0,0,14.929
1075.000000,706.562,0,0,0,0,0,0,0,0,0,0,20.182
1076.000000,608.182,0,0,0,0,0,0,0,0,0,0,34.323
1077.000000,623.116,0,0,0,0,0,0,0,0,0,0,23.468
1078.000000,528.806,0,0,0,0,0,0,0,0,0,0,26.497
1079.000000,515.382,0,0,0,0,0,0,0,0,0,0,27.807
1080.000000,446.54,0,0,0,0,0,0,0,0,0,0,13.327
1081.000000,328.438,0,0,0,0,0,0,0,0,0,0,8.366
1082.000000,465.977,0,0,0,0,0,0,0,0,0,0,15.577
1083.000000,658.734,0,0,0,0,0,0,0,0,0,0,16.54
1084.000000,649.18,0,0,0,0,0,0,0,0,0,0,20.491
1085.000000,582.323,0,0,0,0,0,0,0,0,0,0,18.664
1086.000000,528.139,0,0,0,0,0,0,0,0,0,0,16.162
1087.000000,684.49,0,0,0,0,0,0,0,0,0,0,19.838
1088.000000,463.507,0,0,0,0,0,0,0,0,0,0,8.08
1089.000000,483.951,0,0,0,0,0,0,0,0,0,0,4.78
1090.000000,463.233,0,0,0,0,0,0,0,0,0,0,7.804
1091.000000,572.004,0,0,0,0,0,0,0,0,0,0,5.794
1092.000000,583.75,0,0,0,0,0,0,0,0,0,0,7.284
1093.000000,470.317,0,0,0,0,0,0,0,0,0,0,4.914
1094.000000,606.931,0,0,0,0,0,0,0,0,0,0,9.626
1095.000000,507.138,0,0,0,0,0,0,0,0,0,0,4.564
1096.000000,536.283,0,0,0,0,0,0,0,0,0,0,8.399
1097.000000,717.857,0,0,0,0,0,0,0,0,0,0,9.925
1098.000000,534.941,0,0,0,0,0,0,0,0,0,0,7.642
1099.000000,523.546,0,0,0,0,0,0,0,0,0,0,5.08
1100.000000,390.891,0,0,0,0,0,0,0,0,0,0,4.57
1101.000000,590.538,0,0,0,0,0,0,0,0,0,0,10.376
1102.000000,691.5,0,0,0,0,0,0,0,0,0,0,8.168
1103.000000,340.697,0,0,0,0,0,0,0,0,0,0,6.287
1104.000000,672.037,0,0,0,0,0,0,0,0,0,0,5.387
1105.000000,765.009,0,0,0,0,0,0,0,0,0,0,14.394
1106.000000,572.822,0,0,0,0,0,0,0,0,0,0,6.114
1107.000000,617.012,0,0,0,0,0,0,0,0,0,0,5.431
1108.000000,533.232,0,0,0,0,0,0,0,0,0,0,6.925
1109.000000,590.11,0,0,0,0,0,0,0,0,0,0,5.075
1110.000000,514.817,0,0,0,0,0,0,0,0,0,0,4.507
1111.000000,678.662,0,0,0,0,0,0,0,0,0,0,12.229
1112.000000,780.749,0,0,0,0,0,0,0,0,0,0,7.366
1113.000000,520.734,0,0,0,0,0,0,0,0,0,0,7.196
1114.000000,609.818,0,0,0,0,0,0,0,0,0,0,8.575
1115.000000,645.659,0,0,0,0,0,0,0,0,0,0,9.26
1116.000000,608.642,0,0,0,0,0,0,0,0,0,0,7.075
1117.000000,573.9,0,0,0,0,0,0,0,0,0,0,5.959
1118.000000,469.008,0,0,0,0,0,0,0,0,0,0,10.92
1119.000000,643.408,0,0,0,0,0,0,0,0,0,0,8.92
1120.000000,477.504,0,0,0,0,0,0,0,0,0,0,5.128
1121.000000,560.409,0,0,0,0,0,0,0,0,0,0,7.912
1122.000000,591.011,0,0,0,0,0,0,0,0,0,0,10.261
1123.000000,572.974,0,0,0,0,0,0,0,0,0,0,5.988
1124.000000,541.701,0,0,0,0,0,0,0,0,0,0,4.242
1125.000000,573.783,0,0,0,0,0,0,0,0,0,0,22.011
1126.000000,628.174,0,0,0,0,0,0,0,0,0,0,13.844
1127.000000,522.323,0,0,0,0,0,0,0,0,0,0,8.668
1128.000000,430.26,0,0,0,0,0,0,0,0,0,0,4.58
1129.000000,501.185,0,0,0,0,0,0,0,0,0,0,6.113
1130.000000,532.207,0,0,0,0,0,0,0,0,0,0,7.149
1131.000000,493.759,0,0,0,0,0,0,0,0,0,0,10.225
1132.000000,538.589,0,0,0,0,0,0,0,0,0,0,10.563
1133.000000,729.275,0,0,0,0,0,0,0,0,0,0,25.173
1134.000000,437.029,0,0,0,0,0,0,0,0,0,0,10.911
1135.000000,826.233,0,0,0,0,0,0,0,0,0,0,27.673
1136.000000,523.857,0,0,0,0,0,0,0,0,0,0,16.278
1137.000000,461.044,0,0,0,0,0,0,0,0,0,0,14.559
1138.000000,547.927,0,0,0,0,0,0,0,0,0,0,10.048
1139.000000,476.347,0,0,0,0,0,0,0,0,0,0,19.197
1140.000000,809.4,0,0,0,0,0,0,0,0,0,0,12.201
1141.000000,890.464,0,0,0,0,0,0,0,0,0,0,16.987
1142.000000,691.549,0,0,0,0,0,0,0,0,0,0,6.737
1143.000000,964.11,0,0,0,0,0,0,0,0,0,0,13.448
1144.000000,1302.404,0,0,0,0,0,0,0,0,0,0,19.216
1145.000000,829.174,0,0,0,0,0,0,0,0,0,0,13.996
1146.000000,1100.383,0,0,0,0,0,0,0,0,0,0,21.365
1147.000000,1164.368,0,0,0,0,0,0,0,0,0,0,18.643
1148.000000,964.604,0,0,0,0,0,0,0,0,0,0,15.152
1149.000000,1039.143,0,0,0,0,0,0,0,0,0,0,15.223
1150.000000,785.861,0,0,0,0,0,0,0,0,0,0,15.314
1151.000000,945.723,0,0,0,0,0,0,0,0,0,0,17.518
1152.000000,887.843,0,0,0,0,0,0,0,0,0,0,19.292
1153.000000,1126.855,0,0,0,0,0,0,0,0,0,0,28.077
1154.000000,882.322,0,0,0,0,0,0,0,0,0,0,14.451
1155.000000,879.622,0,0,0,0,0,0,0,0,0,0,9.586
1156.000000,894.977,0,0,0,0,0,0,0,0,0,0,10.54
1157.000000,1082.85,0,0,0,0,0,0,0,0,0,0,8.635
1158.000000,973.2,0,0,0,0,0,0,0,0,0,0,9.336
1159.000000,1494,0,0,0,0,0,0,0,0,0,0,8.866
1160.000000,1365.586,0,0,0,0,0,0,0,0,0,0,8.019
1161.000000,1731.678,0,86.519,54.726,0,19.122,2.864,2.885,10.644,14.797,14.772,8.999
1162.000000,1573.679,0,172.846,164.143,0,175.05,0,54.079,63.163,63.089,63.238,8.179
1163.000000,1949.135,0,214.624,202.439,0,36.862,32.829,32.57,41.479,42.218,44.937,10.055
1164.000000,2034.808,0,286.923,270.616,0,179.534,17.192,17.249,86.634,86.446,95.134,15.164
1165.000000,1574.876,0.054,200.583,229.701,26.605,232.374,119.811,173.996,154.12,170.942,83.324,9.582
1166.000000,1817.3,0,193.104,253.849,29.949,235.796,109.494,240.239,101.84,209.18,80.081,9.534
1167.000000,1847.871,0,215.005,276.335,0,253.469,82.024,223.097,81.332,197.48,85.306,10.706
1168.000000,2953.417,0,338.704,133.827,0,2.74,0,0,0,27.15,70.831,16.801
1169.000000,3020.491,0,325.968,78.02,0,0,0,0,0,16.199,68.144,15.886
1170.000000,2025.567,0,235.04,37.517,21.247,0,25.325,8.067,8.112,8.05,24.596,11.477
1171.000000,1674.327,0,166.717,94.546,49.711,0,63.241,19.634,19.906,19.76,20.329,12.6
1172.000000,1871.951,0,209.8,146.607,0,0,9.845,22.979,23.099,22.929,31.704,13.764
1173.000000,1690.719,0,202.936,124.092,0,0,3.104,27.779,27.619,27.269,28.037,15.951
1174.000000,1658.974,0,140.409,103.759,0,0,12.077,11.511,11.677,21.425,26.931,15.662
1175.000000,2028.537,0,35.62,31.044,0,0,0,6.154,6.112,5.682,5.73,16.473
1176.000000,2224.655,0,0,0,0,0,0,0,0,0,0,16.865
1177.000000,1664.116,0,0,0,0,0,0,0,0,0,0,13.952
1178.000000,1904.889,0,0,0,0,0,0,0,0,0,0,15.952
1179.000000,1633.665,0,0,0,0,0,0,0,0,0,0,17.972
1180.000000,1632.21,0,0,0,0,0,0,0,0,0,0,24.827
1181.000000,1584.233,0,0,0,0,0,0,0,0,0,0,17.826
1182.000000,1339.382,0,0,0,0,0,0,0,0,0,0,21.613
1183.000000,1645.443,0,0,0,0,0,0,0,0,0,0,13.527
1184.000000,1754.12,0,0,0,0,0,0,0,0,0,0,14.115
1185.000000,2475.897,0,0,0,0,0,0,0,0,0,0,16.493
1186.000000,2067.1,0,0,0,0,0,0,0,0,0,0,14.971
1187.000000,2591.34,0,0,0,0,0,0,0,0,0,0,24.572
1188.000000,2157.312,0,3.353,0,1.136,0.666,0,0,0,0,0,23.366
1189.000000,470.206,0,232.901,0,295.212,134.518,250.82,246.251,99.443,139.071,98.927,24.205
1190.000000,555.851,0,244.149,0,309.624,141.463,267.775,258.181,104.199,176.202,103.657,19.693
1191.000000,570.794,0,213.725,0,270.987,125.128,229.475,226.024,111.387,153.538,90.755,18.591
1192.000000,507.842,0,232.317,0.318,294.658,129.917,249.226,245.668,103.418,110.492,98.939,18.499
1193.000000,603.183,0,221.17,18.79,278.558,128.097,236.008,233.835,150.302,158.78,95.629,22.803
1194.000000,597.841,0,211.211,27.792,267.794,121.649,225.45,223.356,130.472,152.254,91.356,20.268
1195.000000,509.515,0,228.118,0,290.764,130.886,243.518,241.261,134.195,163.875,98.703,23.328
1196.000000,763.58,0,213.377,93.826,271.807,123.839,238.237,236.8,164.745,165.111,92.256,16.265
1197.000000,660.662,0,198.429,48.006,252.563,114.898,221.249,219.937,151.133,151.566,85.842,17.794
1198.000000,773.494,0,217.263,98.816,276.657,126.329,237.686,231.939,156.572,156.73,93.96,17.496
1199.000000,851.045,0,227.316,95.932,286.007,132.048,249.892,250.129,170.951,163.393,98.287,16.155
1200.000000,737.577,0,217.477,112.142,274.132,125.877,232.139,232.191,156.1,156.239,94.081,20.386
1201.000000,465.436,0,234.507,173.492,295.652,233.212,265.522,265.476,206.486,216.619,101.424,19.027
1202.000000,558.677,0,255.207,81.546,322.552,126.308,274.088,271.423,141.625,148.713,110.37,22.173
1203.000000,580.908,0,253.802,50.552,324.795,162.383,268.225,269.659,173.547,174.938,109.766,23.93
1204.000000,564.359,0,203.905,36.084,259.713,128.543,215.491,216.637,125.154,151.428,88.184,14.497
1205.000000,445.841,0,235.268,0,299.358,184.747,248.709,250.043,131.48,193.798,101.824,22.211
1206.000000,646.136,0,245.953,0,313.089,143.172,259.943,261.341,144.494,177.417,106.409,15.799
1207.000000,565.438,0,233.289,0,296.939,133.032,246.556,247.888,136.606,167.161,100.937,25.349
1208.000000,641.984,0,203.742,66.888,264.239,121.685,224.197,225.316,151.66,151.563,88.104,17.797
1209.000000,478.215,0,216.089,78.964,275.355,124.693,230.01,230.633,137.927,155.428,93.429,25.739
1210.000000,639.241,0,247.476,125.001,315.079,143.462,263.472,264.184,178.465,178.553,107.049,29.221
1211.000000,658.296,0,199.08,115.288,253.598,115.363,211.905,212.481,143.419,143.35,86.085,20.425
1212.000000,689.057,0,222.805,60.92,283.863,127.026,237.152,237.798,148.89,149.314,96.34,19.93
1213.000000,402.109,0,277.716,20.735,353.678,259.109,295.638,296.443,121.542,161.71,120.104,35.99
1214.000000,1500.075,0,245.895,200.972,63.91,195.633,43.452,53.466,35.684,52.384,63.14,30.927
1215.000000,1290.879,0,188.346,191.488,0,78.206,6.53,16.072,16.78,22.433,39.475,14.059
1216.000000,728.595,0,217.526,45.341,213.386,67.403,178.474,179.888,80.965,111.922,81.384,25.775
1217.000000,405.553,0,256.784,0,317.856,145.481,265.789,266.545,133.457,148.844,106.694,29.691
1218.000000,537.062,0,241.455,75.051,298.999,136.819,249.883,250.565,169.982,170.469,100.294,25.981
1219.000000,465.948,0,204.845,98.026,253.402,148.17,212.046,212.638,160.398,160.59,85.149,19.247
1220.000000,1294.443,0,195.833,212.088,50.646,192.38,45.482,49.657,64.85,71.713,49.998,22.651
1221.000000,1398.558,0,206.626,217.994,77.628,220.023,67.051,69.029,99.777,108.146,74.387,20.553
1222.000000,907.8,0,215.056,190.104,277.757,181.103,259.556,259.976,209.613,209.616,89.334,21.727
1223.000000,956.406,0,236.623,143.674,305.812,142.787,262.075,258.346,178.883,178.574,98.338,29.302
1224.000000,1586.062,0,262.766,285.188,68.601,218.267,62.498,77.518,98.626,131.178,93.856,25.923
1225.000000,1823.193,0,262.784,274.982,0,22.605,0,73.803,50.023,56.321,54.625,28.749
1226.000000,1519.336,0,224.841,244.237,14.75,198.163,40.641,67.031,60.272,73.366,68.814,20.65
1227.000000,1717.201,0,239.97,249.903,0,0,26.866,59.637,59.231,53.933,51.127,20.546
1228.000000,940.833,0,240.295,57.094,235.615,74.489,204.283,209.615,106.961,114.586,89.863,27.901
1229.000000,586.442,0,254.317,9.429,314.7,143.679,267.37,263.339,174.65,179.456,105.693,27.674
1230.000000,1240.888,0,248.396,196.019,63.675,55.575,53.71,61.454,72.47,62.38,63.637,33.01
1231.000000,1365.963,0,225.844,235.365,7.55,7.501,10.551,17.521,47.147,40.939,50.792,19.007
1232.000000,613.242,0,182.181,113.776,225.528,103.879,197.581,197.647,137.339,136.598,81.279,15.302
1233.000000,589.251,0,178.18,170.526,236.314,160.894,217.662,217.77,177.444,170.051,74.9,18.22
1234.000000,707.721,0,195.726,267.688,274.604,260.368,261.466,259.89,243.852,250.497,81.267,19.542
1235.000000,1053.385,0,198.439,237.795,266.269,265.996,257.023,245.231,231.724,232.091,85.808,18.704
1236.000000,1574.4,0,213.602,263.734,63.418,256.43,129.824,227.084,147.99,187.966,88.322,21.398
1237.000000,2305.972,0,276.91,305.987,0,305.469,0,87.191,96.543,97.844,105.248,25.262
1238.000000,1610.634,0,238.949,161.793,249.382,147.96,220.525,231.06,160.931,161.187,99.248,26.074
1239.000000,1192.495,0,201.002,209.866,273.355,267.451,255.503,256.022,208.8,228.283,83.478,18.868
1240.000000,1273.191,0,188.236,276.507,142.458,251.287,228.139,250.735,212.103,250.865,78.179,22.888
1241.000000,1770.846,0,212.656,304.328,176.497,281.225,281.324,281.221,220.488,277.16,88.318,23.273
1242.000000,1711.162,0,216.084,291.664,192.46,286.596,267.254,285.88,250.419,268.703,90.368,22.053
1243.000000,2068.457,0,239.741,301.448,81.974,300.176,264.385,297.877,262.602,295.916,104.582,21.877
1244.000000,1679.688,0,228.762,236.644,306.225,306.52,283.202,272.575,263.655,260.635,110.603,24.664
1245.000000,1707.289,0,239.869,222.68,321.323,321.611,297.097,297.957,281.544,273.272,91.364,20.809
1246.000000,1676.897,0,236.456,154.227,315.307,315.168,289.067,289.158,234.121,232.001,98.198,21.8
1247.000000,1638.588,0,234.078,170.05,313.462,312.781,289.825,289.886,192.893,195.029,99.104,23.433
1248.000000,1613.451,0,241.335,310.542,123.876,306.303,179.655,284.41,174.462,261.999,103.826,23.793
1249.000000,1835.511,0,245.11,308.178,93.689,302.382,88.11,255.924,155.129,198.28,103.76,25.06
1250.000000,1337.389,0,236.64,196.638,319.298,186.394,297.589,297.801,217.458,208.537,100.136,19.822
1251.000000,1411.824,0,232.343,154.231,308.555,211.226,282.957,283.774,195.289,180.012,98.312,25.515
1252.000000,1775.387,0,230.62,280.757,68.853,281.663,68.934,223.848,134.754,151.363,94.523,23.596
1253.000000,1980.004,0,230.566,274.221,0,274.701,0,184.511,73.507,146.428,95.345,21.743
1254.000000,1616.093,0,246.676,145.681,254.636,145.77,230.103,242.381,153.005,153.392,97.997,25.177
1255.000000,1142.025,0,235.376,154.695,313.259,145.451,276.068,276.041,196.956,191.01,97.794,20.046
1256.000000,1605.59,0,225.276,253.255,67.057,250.083,62.619,141.222,112.673,110.294,72.253,26.402
1257.000000,2112.812,0,260.929,272.393,0,272.933,0,0,22.59,23.171,68.507,24.11
1258.000000,1318.892,0,234.636,121.839,229.258,122.107,204.34,204.203,135.147,127.926,87.563,27.95
1259.000000,857.877,0,239.086,110.434,307.23,146.761,265.793,261.086,178.734,179.997,99.269,20.834
1260.000000,1466.974,0,256.149,285.026,73.809,188.109,87.525,85.144,127.735,126.436,85.298,18
1261.000000,1667.483,0,244.224,268.607,0,10.048,5.908,47.986,51.982,53.008,51.998,22.308
1262.000000,917.347,0,271.241,78.612,266.419,83.772,231.056,234.776,142.952,143.078,101.444,25.596
1263.000000,484.955,0,264.154,26.462,326.886,145.213,276.129,274.171,157.136,172.099,109.68,20.704
1264.000000,1200.664,0,225.098,213.248,57.614,57.563,48.835,61.994,84.275,89.059,61.184,24.194
1265.000000,1200.65,0,199.872,208.362,0,33.543,1.566,37.317,23.006,39.856,52.722,17.03
1266.000000,763.505,0,248.227,53.566,252.656,70.881,204.207,203.775,72.69,95.398,95.516,19.702
1267.000000,400.351,0,250.383,1.441,312.304,141.029,259.831,259.287,115.541,142.599,104.682,21.03
1268.000000,1120.597,0,251.324,152.654,64.607,75.716,57.77,88.74,71.127,75.607,70.927,25.438
1269.000000,1248.93,0,212.218,221.534,0,0,0,5.266,18.98,35.992,47.033,12.796
1270.000000,623.895,0,204.298,43.952,200.67,63.834,168.192,167.49,78.37,108.032,80.378,15.66
1271.000000,510.023,0,249.604,7.006,301.216,88.945,258.977,228.733,114.11,145.169,111.115,21.34
1272.000000,1097.278,0,236.941,229.567,60.421,69.555,51.032,56.011,59.995,74.498,67.292,19.471
1273.000000,1217.443,0,217.994,237.86,0,0,0,0,0,8.304,60.673,16.873
1274.000000,677.428,0,227.793,52.055,219.744,68.345,188.683,184.293,71.002,97.872,84.52,17.716
1275.000000,394.929,0,194.182,86.738,239.487,182.571,208.26,207.328,146.683,144.582,81.977,14.513
1276.000000,616.873,0,185.92,174.608,85.965,143.821,130.11,149.623,136.433,143.993,63.395,24.294
1277.000000,1401.859,0,231.718,252.892,0,0,0,0,29.178,49.67,49.32,16.27
1278.000000,755.127,0,260.616,77.244,264.711,80.912,215.494,214.487,109.188,119.736,97.451,26.334
1279.000000,396.91,0,236.342,36.896,293.71,134.19,245.873,244.73,130.109,146.719,98.129,20.101
1280.000000,1055.091,0,244.16,200.977,67.899,79.692,57.107,77.646,36.535,49.985,68.169,23.396
1281.000000,1308.414,0,238.515,240.083,0,0,2.321,1.695,7.441,7.631,71.924,18.367
1282.000000,541.786,0,243.006,0,230.173,75.356,199.302,185.589,90.43,112.137,101.019,26.777
1283.000000,443.763,0,250.373,0,294.178,79.834,237.919,187.038,99.322,125.507,96.275,25.581
1284.000000,908.068,0,223.613,105.019,48.712,75.926,48.056,66.237,50.448,59.911,66.043,15.353
1285.000000,1077.992,0,263.844,53.006,0,0,4.278,21.121,60.091,50.255,70.283,18.909
1286.000000,439.496,0,216.172,0,211.084,22.612,180.065,183.478,75.866,86.528,82.601,14.814
1287.000000,253.7,0,225.367,0,273.493,0,235.665,219.891,94.179,96.195,98.765,21.096
1288.000000,925.102,0,235.705,80.628,50.818,0,53.386,39.24,43.69,49.448,69.925,19.046
1289.000000,1064.829,0,259.298,61.18,0,0,0.863,6.908,42.755,40.754,55.424,25.925
1290.000000,414.84,0,224.635,9.087,197.63,54.186,184.061,97.862,66.021,82.889,88.722,21.646
1291.000000,283.996,0,246.998,0,248.308,0,245.499,50.448,96.149,105.199,97.906,17.246
1292.000000,288.524,0,249.815,0,230.124,0,226.613,133.526,64.848,82.057,81.984,20.988
1293.000000,294.538,0,256.685,0,265.609,0,273.257,37.72,44.467,83.368,83.429,19.311
1294.000000,253.116,0,224.776,0,239.957,43.445,139.422,61.208,36.081,58.251,73.994,21.038
1295.000000,289.116,0,259.387,0,271.048,0,267.929,37.611,66.907,69.55,69.404,20.08
1296.000000,242.93,0,215.265,0,224.912,0,222.342,7.812,7.844,15.809,15.945,25.52
1297.000000,274.76,0,242.328,0,253.17,0,250.841,17.548,27.994,46.387,68.985,22.234
1298.000000,234.742,0,204.782,0,213.107,0,212.024,7.318,39.744,41.608,43.574,15.848
1299.000000,299.726,0,271.682,0,278.994,0,149.953,0,11.814,38.116,44.551,21.592
1300.000000,298.454,0,270.106,0,279.493,0,213.807,0,19.253,33.523,33.755,33.99
1301.000000,228.993,0,208.283,0,215.528,0,219.367,11.36,21.22,23.163,25.231,22.55
1302.000000,277.117,0,253.735,0,262.566,0,67.305,0,4.342,48.345,43.165,25.376
1303.000000,273.824,0,247.632,0,256.291,0,263.782,0,0,0,0,23.42
1304.000000,212.893,0,193.219,0,199.936,0,205.798,0,8.208,8.161,8.11,19.43
1305.000000,234.078,0,208.32,0,180.067,0,184.189,22.088,21.169,34.703,34.806,20.873
1306.000000,235.707,0,206.641,0,223.392,0,217.889,58.852,30.59,41.596,41.704,17.568
1307.000000,269.24,0,233.445,0,245.566,0,116.147,0.339,9.343,35.112,34.237,20
1308.000000,299.49,0,263.809,0,277.456,0,147.787,6.782,7.253,36.056,37.045,24.397
1309.000000,306.875,0,266.356,0,280.223,0,113.905,11.211,11.189,43.01,48.809,27.552
1310.000000,243.687,0,213.378,0,204.719,0,138.183,4.139,13.91,26.269,26.05,20.063
1311.000000,275.144,0,240.903,0,250.227,0,172.203,0,0,4.389,15.919,27.98
1312.000000,293.76,0,263.093,0,277.423,0,0,15.119,15.193,40.413,53.856,22.507
1313.000000,285.634,0,254.683,0,178.693,0,18.915,33.143,32.795,47.804,52.159,25.494
1314.000000,284.218,0,255.823,0,91.981,0,0,42.175,35.005,34.771,57.782,22.731
1315.000000,278.481,0,240.005,0,257.779,0,0,0,0,0,64.256,32.327
1316.000000,222.716,0,201.495,0,160.89,0,0,11.344,11.314,16.833,51.363,23.735
1317.000000,233.793,0,212.214,0,225,0,85.633,0,0,27.69,27.534,21.258
1318.000000,230.021,0,207.811,0,220.607,0,0,0,0,16.428,42.63,21.081
