$Concentration file for segment 317

JDAY,      N2,      DO,
  1709.800,   15.7231,    9.1369,
  1709.850,   15.7200,    9.1343,
  1709.900,   15.6939,    9.1354,
  1709.950,   15.6718,    9.1272,
  1710.000,   15.6297,    9.1183,
  1710.050,   15.6703,    9.1370,
  1710.100,   15.6665,    9.1366,
  1710.150,   15.6796,    9.1375,
  1710.200,   15.5630,    9.0896,
  1710.250,   15.5141,    9.0704,
  1710.300,   15.5640,    9.0919,
  1710.350,   15.5640,    9.0825,
  1710.400,   15.5638,    9.0788,
  1710.450,   15.5558,    9.0714,
  1710.500,   15.5396,    9.0628,
  1710.550,   15.5250,    9.0384,
  1710.600,   15.6981,    9.1062,
  1710.650,   15.6705,    9.0949,
  1710.700,   15.4393,    9.0076,
  1710.750,   15.5971,    9.0649,
  1710.800,   15.6747,    9.0927,
  1710.850,   15.6950,    9.0916,
  1710.900,   15.7080,    9.0924,
  1710.950,   15.6925,    9.0906,
  1711.000,   15.6504,    9.0950,
  1711.050,   15.6049,    9.0932,
  1711.100,   15.6292,    9.0952,
  1711.150,   15.6246,    9.0957,
  1711.200,   15.6148,    9.0941,
  1711.250,   15.6187,    9.0923,
  1711.300,   15.6128,    9.0886,
  1711.350,   15.6050,    9.0861,
  1711.400,   15.6298,    9.0900,
  1711.450,   15.6701,    9.0911,
  1711.500,   15.6991,    9.0817,
  1711.550,   15.6296,    9.0498,
  1711.600,   15.5930,    9.0281,
  1711.650,   15.5864,    9.0239,
  1711.700,   15.5668,    9.0121,
  1711.750,   15.5265,    8.9981,
  1711.800,   15.4371,    8.9911,
  1711.850,   15.7223,    9.0341,
  1711.900,   15.7075,    9.0388,
  1711.950,   15.6123,    9.0248,
  1712.000,   15.6105,    9.0306,
  1712.050,   15.5529,    9.0254,
  1712.100,   15.5598,    9.0182,
  1712.150,   15.5615,    9.0239,
  1712.200,   15.5765,    9.0272,
  1712.250,   15.5951,    9.0765,
  1712.300,   15.6524,    9.0857,
  1712.350,   15.4511,    8.9881,
  1712.400,   15.3324,    8.9377,
  1712.450,   15.3091,    8.9247,
  1712.500,   15.4974,    8.9991,
  1712.550,   15.2532,    8.9068,
  1712.600,   15.2281,    8.8853,
  1712.650,   15.2966,    8.9078,
  1712.700,   15.3504,    8.9256,
  1712.750,   15.3915,    8.9380,
  1712.800,   15.4005,    8.9462,
  1712.850,   15.6320,    9.0337,
  1712.900,   15.6264,    9.0378,
  1712.950,   15.6911,    9.0238,
  1713.000,   15.6533,    9.0289,
  1713.050,   15.7577,    9.0720,
  1713.100,   15.7864,    9.0882,
  1713.150,   15.8098,    9.1111,
  1713.200,   15.8203,    9.1102,
  1713.250,   15.7485,    9.1244,
  1713.300,   15.5842,    9.0466,
  1713.350,   15.5206,    9.0156,
  1713.400,   15.4885,    9.0018,
  1713.450,   15.5142,    9.0114,
  1713.500,   15.5096,    9.0022,
  1713.550,   15.4453,    8.9721,
  1713.600,   15.3966,    8.9528,
  1713.650,   15.4137,    8.9575,
  1713.700,   15.4135,    8.9576,
  1713.750,   15.4199,    8.9628,
  1713.800,   15.5941,    9.0232,
  1713.850,   15.7489,    9.0749,
  1713.900,   15.7818,    9.0625,
  1713.950,   15.7493,    9.0756,
  1714.000,   15.7494,    9.0849,
  1714.050,   15.7689,    9.0899,
  1714.100,   15.7731,    9.1011,
  1714.150,   15.7948,    9.1051,
  1714.200,   15.8059,    9.1081,
  1714.250,   15.6399,    9.0764,
  1714.300,   15.5598,    9.0380,
  1714.350,   15.5635,    9.0321,
  1714.400,   15.5798,    9.0351,
  1714.450,   15.5513,    9.0199,
  1714.500,   15.5571,    9.0130,
  1714.550,   15.4492,    8.9765,
  1714.600,   15.4295,    8.9691,
  1714.650,   15.4152,    8.9631,
  1714.700,   15.4102,    8.9600,
  1714.750,   15.4062,    8.9601,
  1714.800,   15.4902,    8.9866,
  1714.850,   15.5060,    8.9928,
  1714.900,   15.5393,    9.0092,
  1714.950,   15.7998,    9.0808,
  1715.000,   15.8099,    9.0800,
  1715.050,   15.7757,    9.0922,
  1715.100,   15.7749,    9.0961,
  1715.150,   15.7966,    9.0976,
  1715.200,   15.7928,    9.0894,
  1715.250,   15.5878,    9.0506,
  1715.300,   15.4755,    9.0110,
  1715.350,   15.5265,    9.0216,
  1715.400,   15.4824,    9.0044,
  1715.450,   15.4781,    8.9989,
  1715.500,   15.4707,    8.9935,
  1715.550,   15.4639,    8.9876,
  1715.600,   15.4532,    8.9818,
  1715.650,   15.4472,    8.9770,
  1715.700,   15.4318,    8.9697,
  1715.750,   15.4375,    8.9728,
  1715.800,   15.4869,    8.9881,
  1715.850,   15.5489,    9.0093,
  1715.900,   15.6406,    9.0392,
  1715.950,   15.7750,    9.0702,
  1716.000,   15.7874,    9.0663,
  1716.050,   15.8143,    9.0808,
  1716.100,   15.8072,    9.0830,
  1716.150,   15.8068,    9.0944,
  1716.200,   15.7989,    9.0917,
  1716.250,   15.8050,    9.0817,
  1716.300,   15.7934,    9.0761,
  1716.350,   15.7135,    9.0813,
  1716.400,   15.5956,    9.0435,
  1716.450,   15.5940,    9.0348,
  1716.500,   15.5007,    8.9991,
  1716.550,   15.4407,    8.9747,
  1716.600,   15.4434,    8.9679,
  1716.650,   15.4433,    8.9668,
  1716.700,   15.4936,    8.9806,
  1716.750,   15.5861,    9.0085,
  1716.800,   15.7685,    9.0529,
  1716.850,   15.8090,    9.0456,
  1716.900,   15.8147,    9.0564,
  1716.950,   15.8044,    9.0687,
  1717.000,   15.8019,    9.0631,
  1717.050,   15.7731,    9.0626,
  1717.100,   15.7986,    9.0633,
  1717.150,   15.8205,    9.0512,
  1717.200,   15.8295,    9.0471,
  1717.250,   15.8288,    9.0413,
  1717.300,   15.8161,    9.0396,
  1717.350,   15.7432,    9.0450,
  1717.400,   15.7480,    9.0318,
  1717.450,   15.6818,    9.0225,
  1717.500,   15.7675,    9.0212,
  1717.550,   15.7495,    9.0122,
  1717.600,   15.7659,    9.0162,
  1717.650,   15.7582,    9.0123,
  1717.700,   15.7491,    9.0041,
  1717.750,   15.7539,    9.0057,
  1717.800,   15.7652,    9.0139,
  1717.850,   15.7973,    9.0181,
  1717.900,   15.8730,    9.0009,
  1717.950,   15.8743,    9.0063,
  1718.000,   15.8650,    9.0131,
  1718.050,   15.8097,    9.0241,
  1718.100,   15.8237,    9.0204,
  1718.150,   15.8165,    9.0298,
  1718.200,   15.8174,    9.0306,
  1718.250,   15.7867,    9.0582,
  1718.300,   15.7820,    9.0579,
  1718.350,   15.7327,    9.0627,
  1718.400,   15.7619,    9.0590,
  1718.450,   15.7417,    9.0617,
  1718.500,   15.6962,    9.0572,
  1718.550,   15.6520,    9.0495,
  1718.600,   15.6458,    9.0475,
  1718.650,   15.7151,    9.0551,
  1718.700,   15.7089,    9.0468,
  1718.750,   15.7420,    9.0242,
  1718.800,   15.7163,    9.0534,
  1718.850,   15.7488,    9.0573,
  1718.900,   15.7746,    9.0360,
  1718.950,   15.7657,    9.0413,
  1719.000,   15.7392,    9.0456,
  1719.050,   15.8718,    9.0631,
  1719.100,   15.8901,    9.0534,
  1719.150,   15.8766,    9.0594,
  1719.200,   15.7888,    9.0835,
  1719.250,   15.7584,    9.0968,
  1719.300,   15.6383,    9.0572,
  1719.350,   15.6462,    9.0524,
  1719.400,   15.6820,    9.0594,
  1719.450,   15.7468,    9.0778,
  1719.500,   15.7823,    9.0839,
  1719.550,   15.7745,    9.0794,
  1719.600,   15.7780,    9.0823,
  1719.650,   15.7896,    9.0873,
  1719.700,   15.7836,    9.0879,
  1719.750,   15.7969,    9.0958,
  1719.800,   15.8155,    9.1053,
  1719.850,   15.8233,    9.1152,
  1719.900,   15.8421,    9.1210,
  1719.950,   15.8683,    9.1128,
  1720.000,   15.8772,    9.1225,
  1720.050,   15.8812,    9.1264,
  1720.100,   15.8784,    9.1275,
  1720.150,   15.8758,    9.1274,
  1720.200,   15.8417,    9.1280,
  1720.250,   15.7996,    9.1368,
  1720.300,   15.6606,    9.0915,
  1720.350,   15.6485,    9.0861,
  1720.400,   15.6297,    9.0805,
  1720.450,   15.6095,    9.0743,
  1720.500,   15.6170,    9.0769,
  1720.550,   15.6910,    9.1005,
  1720.600,   15.7184,    9.1108,
  1720.650,   15.7011,    9.1049,
  1720.700,   15.6494,    9.0879,
  1720.750,   15.6678,    9.0954,
  1720.800,   15.6306,    9.0852,
  1720.850,   15.6346,    9.0894,
  1720.900,   15.7893,    9.1404,
  1720.950,   15.8422,    9.1501,
  1721.000,   15.8571,    9.1535,
  1721.050,   15.8915,    9.1551,
  1721.100,   15.9019,    9.1529,
  1721.150,   15.8846,    9.1567,
  1721.200,   15.8727,    9.1541,
  1721.250,   15.6979,    9.1138,
  1721.300,   15.5828,    9.0730,
  1721.350,   15.5858,    9.0751,
  1721.400,   15.5728,    9.0735,
  1721.450,   15.6580,    9.1067,
  1721.500,   15.7148,    9.1326,
  1721.550,   15.8579,    9.1865,
  1721.600,   15.8774,    9.1831,
  1721.650,   15.9043,    9.1842,
  1721.700,   15.9012,    9.1844,
  1721.750,   15.9029,    9.1838,
  1721.800,   15.8911,    9.1775,
  1721.850,   15.8383,    9.1765,
  1721.900,   15.9024,    9.1846,
  1721.950,   15.9069,    9.1889,
  1722.000,   15.9261,    9.1990,
  1722.050,   15.9245,    9.2024,
  1722.100,   15.9307,    9.2061,
  1722.150,   15.9401,    9.2099,
  1722.200,   15.9000,    9.2084,
  1722.250,   15.7488,    9.1555,
  1722.300,   15.6410,    9.1158,
  1722.350,   15.7286,    9.1488,
  1722.400,   15.7281,    9.1521,
  1722.450,   15.6937,    9.1409,
  1722.500,   15.6799,    9.1367,
  1722.550,   15.6551,    9.1267,
  1722.600,   15.6463,    9.1219,
  1722.650,   15.6282,    9.1154,
  1722.700,   15.6735,    9.1349,
  1722.750,   15.7058,    9.1497,
  1722.800,   15.7109,    9.1539,
  1722.850,   15.7563,    9.1761,
  1722.900,   15.9130,    9.2410,
  1722.950,   15.9689,    9.2563,
  1723.000,   15.9812,    9.2603,
  1723.050,   15.9853,    9.2629,
  1723.100,   15.9876,    9.2640,
  1723.150,   15.9900,    9.2651,
  1723.200,   15.9892,    9.2650,
  1723.250,   15.9722,    9.2583,
  1723.300,   15.9450,    9.2589,
  1723.350,   15.9428,    9.2594,
  1723.400,   15.9473,    9.2617,
  1723.450,   15.9307,    9.2564,
  1723.500,   15.8962,    9.2414,
  1723.550,   15.8808,    9.2384,
  1723.600,   15.8672,    9.2373,
  1723.650,   15.8456,    9.2295,
  1723.700,   15.8553,    9.2360,
  1723.750,   15.8609,    9.2416,
  1723.800,   15.8766,    9.2522,
  1723.850,   15.9131,    9.2724,
  1723.900,   15.9676,    9.2964,
  1723.950,   15.9916,    9.3042,
  1724.000,   16.0015,    9.3064,
  1724.050,   16.0010,    9.3062,
  1724.100,   16.0058,    9.3065,
  1724.150,   16.0095,    9.3062,
  1724.200,   16.0127,    9.3051,
  1724.250,   16.0137,    9.3026,
  1724.300,   16.0137,    9.2993,
  1724.350,   15.9860,    9.2969,
  1724.400,   15.8115,    9.2169,
  1724.450,   15.7124,    9.1688,
  1724.500,   15.7082,    9.1635,
  1724.550,   15.8969,    9.2418,
  1724.600,   15.8927,    9.2383,
  1724.650,   15.9696,    9.2679,
  1724.700,   15.9579,    9.2684,
  1724.750,   15.9533,    9.2674,
  1724.800,   15.9721,    9.2772,
  1724.850,   15.8740,    9.2400,
  1724.900,   16.0001,    9.2973,
  1724.950,   16.0507,    9.3157,
  1725.000,   16.0865,    9.3251,
  1725.050,   16.0222,    9.3047,
  1725.100,   16.0233,    9.3037,
  1725.150,   16.0200,    9.3027,
  1725.200,   16.0117,    9.3035,
  1725.250,   15.9417,    9.2790,
  1725.300,   15.9223,    9.2730,
  1725.350,   15.9085,    9.2677,
  1725.400,   15.8636,    9.2504,
  1725.450,   15.8172,    9.2328,
  1725.500,   15.8043,    9.2283,
  1725.550,   15.7968,    9.2258,
  1725.600,   15.7897,    9.2237,
  1725.650,   15.7813,    9.2216,
  1725.700,   15.7355,    9.2040,
  1725.750,   15.7425,    9.2087,
  1725.800,   15.7482,    9.2126,
  1725.850,   15.7573,    9.2181,
  1725.900,   15.8108,    9.2434,
  1725.950,   15.9374,    9.3004,
  1726.000,   15.9455,    9.3033,
  1726.050,   16.0623,    9.3571,
  1726.100,   16.0651,    9.3579,
  1726.150,   16.0696,    9.3603,
  1726.200,   16.0338,    9.3468,
  1726.250,   15.7556,    9.2220,
  1726.300,   15.7400,    9.2160,
  1726.350,   15.7515,    9.2220,
  1726.400,   15.8061,    9.2477,
  1726.450,   15.7983,    9.2450,
  1726.500,   15.7899,    9.2422,
  1726.550,   15.8119,    9.2528,
  1726.600,   15.8967,    9.2926,
  1726.650,   15.8802,    9.2856,
  1726.700,   15.8057,    9.2522,
  1726.750,   15.8143,    9.2563,
  1726.800,   15.8231,    9.2610,
  1726.850,   15.8423,    9.2703,
  1726.900,   15.9318,    9.3134,
  1726.950,   16.0517,    9.3744,
  1727.000,   16.1061,    9.4059,
  1727.050,   16.1367,    9.4236,
  1727.100,   16.1403,    9.4255,
  1727.150,   16.1406,    9.4253,
  1727.200,   16.1304,    9.4188,
  1727.250,   15.9217,    9.3073,
  1727.300,   15.7130,    9.2092,
  1727.350,   15.7131,    9.2111,
  1727.400,   15.7588,    9.2330,
  1727.450,   15.7091,    9.2102,
  1727.500,   15.6149,    9.1655,
  1727.550,   15.6384,    9.1776,
  1727.600,   15.6268,    9.1726,
  1727.650,   15.6214,    9.1711,
  1727.700,   15.6491,    9.1850,
  1727.750,   15.6741,    9.1975,
  1727.800,   15.7824,    9.2504,
  1727.850,   15.7981,    9.2583,
  1727.900,   15.9294,    9.3222,
  1727.950,   16.1095,    9.4189,
  1728.000,   16.1554,    9.4495,
  1728.050,   16.1685,    9.4572,
  1728.100,   16.1765,    9.4617,
  1728.150,   16.1805,    9.4637,
  1728.200,   16.1802,    9.4627,
  1728.250,   16.0459,    9.3770,
  1728.300,   15.8461,    9.2829,
  1728.350,   15.8949,    9.3095,
  1728.400,   15.7839,    9.2570,
  1728.450,   15.7482,    9.2426,
  1728.500,   15.7331,    9.2381,
  1728.550,   15.7257,    9.2372,
  1728.600,   15.7205,    9.2368,
  1728.650,   15.6821,    9.2208,
  1728.700,   15.7211,    9.2428,
  1728.750,   15.7611,    9.2643,
  1728.800,   15.7938,    9.2822,
  1728.850,   15.9631,    9.3678,
  1728.900,   16.0617,    9.4202,
  1728.950,   16.1311,    9.4662,
  1729.000,   16.1373,    9.4673,
  1729.050,   16.1588,    9.4767,
  1729.100,   16.1922,    9.4962,
  1729.150,   16.1808,    9.4864,
  1729.200,   16.1697,    9.4788,
  1729.250,   16.0970,    9.4347,
  1729.300,   16.0747,    9.4228,
  1729.350,   15.8162,    9.2948,
  1729.400,   15.8137,    9.2954,
  1729.450,   15.7859,    9.2828,
  1729.500,   15.7924,    9.2865,
  1729.550,   15.7907,    9.2871,
  1729.600,   15.7995,    9.2920,
  1729.650,   15.8250,    9.3056,
  1729.700,   16.0081,    9.3997,
  1729.750,   16.0815,    9.4393,
  1729.800,   15.8747,    9.3327,
  1729.850,   15.9385,    9.3653,
  1729.900,   16.1010,    9.4526,
  1729.950,   16.1953,    9.5102,
  1730.000,   16.2205,    9.5273,
  1730.050,   16.2366,    9.5365,
  1730.100,   16.2246,    9.5273,
  1730.150,   16.2362,    9.5346,
  1730.200,   16.2371,    9.5347,
  1730.250,   16.2191,    9.5212,
  1730.300,   16.1869,    9.4985,
  1730.350,   16.1895,    9.5002,
  1730.400,   16.1819,    9.4959,
  1730.450,   16.1060,    9.4477,
  1730.500,   16.0877,    9.4411,
  1730.550,   16.0694,    9.4333,
  1730.600,   16.0969,    9.4481,
  1730.650,   16.1006,    9.4506,
  1730.700,   16.0638,    9.4321,
  1730.750,   15.9974,    9.3973,
  1730.800,   15.9748,    9.3866,
  1730.850,   15.9716,    9.3852,
  1730.900,   15.9612,    9.3793,
  1730.950,   16.1145,    9.4594,
  1731.000,   16.1287,    9.4691,
  1731.050,   16.1776,    9.5018,
  1731.100,   16.1835,    9.5063,
  1731.150,   16.2139,    9.5305,
  1731.200,   16.1983,    9.5175,
  1731.250,   16.0286,    9.4101,
  1731.300,   15.9794,    9.3877,
  1731.350,   15.9566,    9.3777,
  1731.400,   15.9518,    9.3755,
  1731.450,   15.9516,    9.3759,
  1731.500,   15.9477,    9.3744,
  1731.550,   15.9367,    9.3692,
  1731.600,   15.9381,    9.3697,
  1731.650,   16.0567,    9.4328,
  1731.700,   15.9039,    9.3517,
  1731.750,   15.8290,    9.3112,
  1731.800,   15.8023,    9.2974,
  1731.850,   15.7988,    9.2946,
  1731.900,   15.9235,    9.3603,
  1731.950,   16.0988,    9.4543,
  1732.000,   16.1796,    9.5086,
  1732.050,   16.0117,    9.4145,
  1732.100,   16.0156,    9.4178,
  1732.150,   16.0288,    9.4227,
  1732.200,   16.0363,    9.4195,
  1732.250,   15.8564,    9.3183,
  1732.300,   15.7644,    9.2729,
  1732.350,   15.7671,    9.2776,
  1732.400,   15.7681,    9.2780,
  1732.450,   15.7639,    9.2763,
  1732.500,   15.7566,    9.2733,
  1732.550,   15.7897,    9.2911,
  1732.600,   15.7906,    9.2918,
  1732.650,   15.8178,    9.3070,
  1732.700,   15.8245,    9.3106,
  1732.750,   15.8211,    9.3089,
  1732.800,   15.8237,    9.3095,
  1732.850,   15.8266,    9.3105,
  1732.900,   15.9452,    9.3753,
  1732.950,   16.0166,    9.4214,
  1733.000,   15.9988,    9.4139,
  1733.050,   16.1653,    9.5059,
  1733.100,   16.1723,    9.5083,
  1733.150,   16.1827,    9.5134,
  1733.200,   16.1811,    9.5102,
  1733.250,   15.9658,    9.3813,
  1733.300,   15.8932,    9.3459,
  1733.350,   16.0802,    9.4488,
  1733.400,   16.0245,    9.4188,
  1733.450,   16.1258,    9.4783,
  1733.500,   16.0671,    9.4433,
  1733.550,   15.8520,    9.3300,
  1733.600,   15.8214,    9.3144,
  1733.650,   16.0103,    9.4149,
  1733.700,   16.0339,    9.4274,
  1733.750,   15.8858,    9.3474,
  1733.800,   15.8756,    9.3430,
  1733.850,   15.8891,    9.3494,
  1733.900,   16.0827,    9.4568,
  1733.950,   16.1264,    9.4874,
  1734.000,   16.1511,    9.5065,
  1734.050,   16.1930,    9.5358,
  1734.100,   16.2029,    9.5408,
  1734.150,   16.2084,    9.5420,
  1734.200,   16.1975,    9.5303,
  1734.250,   15.9820,    9.3974,
  1734.300,   15.8145,    9.3103,
  1734.350,   15.8379,    9.3241,
  1734.400,   15.9432,    9.3810,
  1734.450,   15.9363,    9.3773,
  1734.500,   15.9249,    9.3720,
  1734.550,   15.9036,    9.3621,
  1734.600,   15.9997,    9.4129,
  1734.650,   15.8756,    9.3461,
  1734.700,   15.8835,    9.3511,
  1734.750,   15.9577,    9.3897,
  1734.800,   15.9960,    9.4109,
  1734.850,   16.0090,    9.4181,
  1734.900,   16.0604,    9.4494,
  1734.950,   16.1795,    9.5263,
  1735.000,   16.1707,    9.5244,
  1735.050,   16.1759,    9.5260,
  1735.100,   16.1919,    9.5352,
  1735.150,   16.1968,    9.5357,
  1735.200,   16.1888,    9.5270,
  1735.250,   15.9355,    9.3775,
  1735.300,   15.8452,    9.3291,
  1735.350,   15.8360,    9.3259,
  1735.400,   15.9387,    9.3808,
  1735.450,   15.9309,    9.3766,
  1735.500,   15.9044,    9.3619,
  1735.550,   15.8358,    9.3250,
  1735.600,   15.8918,    9.3563,
  1735.650,   15.8716,    9.3448,
  1735.700,   15.8559,    9.3366,
  1735.750,   15.7995,    9.3063,
  1735.800,   15.7989,    9.3065,
  1735.850,   15.8266,    9.3222,
  1735.900,   15.8806,    9.3536,
  1735.950,   16.0882,    9.4720,
  1736.000,   16.1971,    9.5416,
  1736.050,   16.2513,    9.5838,
  1736.100,   16.2478,    9.5818,
  1736.150,   16.2488,    9.5807,
  1736.200,   16.2580,    9.5827,
  1736.250,   16.0415,    9.4391,
  1736.300,   15.9351,    9.3809,
  1736.350,   15.9492,    9.3920,
  1736.400,   16.1214,    9.4845,
  1736.450,   16.1139,    9.4805,
  1736.500,   16.1029,    9.4752,
  1736.550,   16.0963,    9.4723,
  1736.600,   16.0969,    9.4732,
  1736.650,   16.0966,    9.4743,
  1736.700,   16.0863,    9.4678,
  1736.750,   16.0719,    9.4605,
  1736.800,   15.9672,    9.4034,
  1736.850,   16.0987,    9.4760,
  1736.900,   16.1055,    9.4812,
  1736.950,   16.2072,    9.5433,
  1737.000,   16.2269,    9.5626,
  1737.050,   16.1952,    9.5406,
  1737.100,   16.1895,    9.5355,
  1737.150,   16.1906,    9.5349,
  1737.200,   16.1457,    9.5045,
  1737.250,   16.1205,    9.4905,
  1737.300,   16.1241,    9.4908,
  1737.350,   16.1242,    9.4885,
  1737.400,   16.1206,    9.4853,
  1737.450,   16.1240,    9.4881,
  1737.500,   16.1237,    9.4898,
  1737.550,   16.1160,    9.4836,
  1737.600,   16.1730,    9.5171,
  1737.650,   16.1466,    9.5026,
  1737.700,   16.0938,    9.4730,
  1737.750,   16.0889,    9.4703,
  1737.800,   15.9552,    9.3958,
  1737.850,   15.9935,    9.4196,
  1737.900,   16.1118,    9.4839,
  1737.950,   16.1163,    9.4880,
  1738.000,   16.1449,    9.5043,
  1738.050,   16.0881,    9.4712,
  1738.100,   16.0793,    9.4683,
  1738.150,   16.0786,    9.4678,
  1738.200,   16.0746,    9.4611,
  1738.250,   16.0757,    9.4607,
  1738.300,   16.0306,    9.4364,
  1738.350,   16.0208,    9.4337,
  1738.400,   16.0555,    9.4514,
  1738.450,   16.0609,    9.4548,
  1738.500,   16.0494,    9.4508,
  1738.550,   16.0741,    9.4593,
  1738.600,   16.0929,    9.4694,
  1738.650,   16.0937,    9.4707,
  1738.700,   16.0421,    9.4425,
  1738.750,   15.9247,    9.3761,
  1738.800,   15.9273,    9.3770,
  1738.850,   15.9427,    9.3866,
  1738.900,   15.9628,    9.3972,
  1738.950,   16.0726,    9.4581,
  1739.000,   16.0863,    9.4677,
  1739.050,   16.0594,    9.4562,
  1739.100,   16.0587,    9.4539,
  1739.150,   16.0667,    9.4579,
  1739.200,   16.1022,    9.4748,
  1739.250,   15.9570,    9.3912,
  1739.300,   15.8708,    9.3452,
  1739.350,   15.9394,    9.3811,
  1739.400,   15.9624,    9.3944,
  1739.450,   15.9570,    9.3918,
  1739.500,   15.9582,    9.3933,
  1739.550,   15.9452,    9.3866,
  1739.600,   15.9287,    9.3775,
  1739.650,   15.9166,    9.3706,
  1739.700,   15.9142,    9.3694,
  1739.750,   15.9201,    9.3729,
  1739.800,   15.9245,    9.3752,
  1739.850,   15.9252,    9.3754,
  1739.900,   15.9791,    9.4067,
  1739.950,   16.0760,    9.4601,
  1740.000,   16.1163,    9.4817,
  1740.050,   16.2193,    9.5447,
  1740.100,   16.2195,    9.5468,
  1740.150,   16.2137,    9.5435,
  1740.200,   16.1570,    9.5105,
  1740.250,   16.0056,    9.4263,
  1740.300,   16.0002,    9.4220,
  1740.350,   16.0225,    9.4345,
  1740.400,   16.1687,    9.5132,
  1740.450,   16.1657,    9.5133,
  1740.500,   16.1623,    9.5142,
  1740.550,   16.1510,    9.5073,
  1740.600,   16.1457,    9.5062,
  1740.650,   16.1425,    9.5050,
  1740.700,   16.1401,    9.5061,
  1740.750,   16.1464,    9.5063,
  1740.800,   16.1524,    9.5113,
  1740.850,   16.1573,    9.5164,
  1740.900,   16.2274,    9.5493,
  1740.950,   16.2374,    9.5605,
  1741.000,   16.2365,    9.5619,
  1741.050,   16.2559,    9.5738,
  1741.100,   16.2610,    9.5770,
  1741.150,   16.2655,    9.5779,
  1741.200,   16.2577,    9.5737,
  1741.250,   16.1651,    9.5223,
  1741.300,   16.0889,    9.4784,
  1741.350,   16.1812,    9.5270,
  1741.400,   16.2219,    9.5433,
  1741.450,   16.2381,    9.5485,
  1741.500,   16.1899,    9.5287,
  1741.550,   16.1751,    9.5243,
  1741.600,   16.1872,    9.5295,
  1741.650,   16.1836,    9.5299,
  1741.700,   16.1804,    9.5261,
  1741.750,   16.1815,    9.5250,
  1741.800,   16.1866,    9.5279,
  1741.850,   16.1898,    9.5297,
  1741.900,   16.2377,    9.5554,
  1741.950,   16.2596,    9.5670,
  1742.000,   16.2581,    9.5688,
  1742.050,   16.2757,    9.5804,
  1742.100,   16.2736,    9.5798,
  1742.150,   16.2821,    9.5842,
  1742.200,   16.2903,    9.5875,
  1742.250,   16.2420,    9.5551,
  1742.300,   16.1824,    9.5290,
  1742.350,   16.1947,    9.5336,
  1742.400,   16.2134,    9.5424,
  1742.450,   16.2393,    9.5490,
  1742.500,   16.2466,    9.5520,
  1742.550,   16.2243,    9.5442,
  1742.600,   16.2330,    9.5506,
  1742.650,   16.2011,    9.5373,
  1742.700,   16.2040,    9.5379,
  1742.750,   16.2102,    9.5396,
  1742.800,   16.2116,    9.5402,
  1742.850,   16.2195,    9.5449,
  1742.900,   16.2766,    9.5671,
  1742.950,   16.2874,    9.5776,
  1743.000,   16.3078,    9.5915,
  1743.050,   16.3072,    9.5920,
  1743.100,   16.2975,    9.5870,
  1743.150,   16.2981,    9.5869,
  1743.200,   16.2576,    9.5682,
  1743.250,   16.2230,    9.5471,
  1743.300,   16.1289,    9.4971,
  1743.350,   16.2389,    9.5509,
  1743.400,   16.2405,    9.5506,
  1743.450,   16.2400,    9.5494,
  1743.500,   16.2214,    9.5406,
  1743.550,   16.2123,    9.5338,
  1743.600,   16.1951,    9.5240,
  1743.650,   16.2224,    9.5386,
  1743.700,   16.2139,    9.5355,
  1743.750,   16.2629,    9.5536,
  1743.800,   16.2679,    9.5587,
  1743.850,   16.2850,    9.5702,
  1743.900,   16.3068,    9.5853,
  1743.950,   16.3039,    9.5854,
  1744.000,   16.3037,    9.5854,
  1744.050,   16.3226,    9.5933,
  1744.100,   16.3177,    9.5897,
  1744.150,   16.3355,    9.5981,
  1744.200,   16.3516,    9.6050,
  1744.250,   16.3403,    9.5983,
  1744.300,   16.3232,    9.5869,
  1744.350,   16.2909,    9.5648,
  1744.400,   16.2924,    9.5638,
  1744.450,   16.2942,    9.5633,
  1744.500,   16.2595,    9.5526,
  1744.550,   16.2934,    9.5619,
  1744.600,   16.2839,    9.5597,
  1744.650,   16.3093,    9.5671,
  1744.700,   16.3149,    9.5713,
  1744.750,   16.2518,    9.5540,
  1744.800,   16.2567,    9.5568,
  1744.850,   16.3280,    9.5753,
  1744.900,   16.3458,    9.5894,
  1744.950,   16.3658,    9.6015,
  1745.000,   16.3687,    9.6040,
  1745.050,   16.3719,    9.6065,
  1745.100,   16.3559,    9.5987,
  1745.150,   16.3629,    9.6013,
  1745.200,   16.3507,    9.5935,
  1745.250,   16.3661,    9.6003,
  1745.300,   16.3362,    9.5812,
  1745.350,   16.3160,    9.5672,
  1745.400,   16.2819,    9.5619,
  1745.450,   16.2780,    9.5565,
  1745.500,   16.2792,    9.5538,
  1745.550,   16.2754,    9.5492,
  1745.600,   16.2637,    9.5406,
  1745.650,   16.2638,    9.5389,
  1745.700,   16.1973,    9.5067,
  1745.750,   16.1526,    9.4830,
  1745.800,   16.1487,    9.4799,
  1745.850,   16.1711,    9.4915,
  1745.900,   16.2946,    9.5498,
  1745.950,   16.3319,    9.5569,
  1746.000,   16.3862,    9.5889,
  1746.050,   16.3853,    9.5908,
  1746.100,   16.3806,    9.5902,
  1746.150,   16.3771,    9.5896,
  1746.200,   16.3354,    9.5712,
  1746.250,   16.1646,    9.4920,
  1746.300,   16.1299,    9.4694,
  1746.350,   16.1706,    9.4851,
  1746.400,   16.3021,    9.5474,
  1746.450,   16.3161,    9.5480,
  1746.500,   16.3141,    9.5450,
