$USGS 12409000 - Colville River at Kettle Falls  1/1/2011-12/31/2015,,
,,
JDAY,QIN,
464.510416666672,36.8118658802142,
464.520833333336,36.8118658802142,
464.53125,36.5286976811356,
464.541666666672,36.5286976811356,
464.552083333336,36.5286976811356,
464.5625,36.5286976811356,
464.572916666672,36.5286976811356,
464.583333333336,36.5286976811356,
464.59375,36.245529482057,
464.604166666672,36.5286976811356,
464.614583333336,36.5286976811356,
464.625,36.5286976811356,
464.635416666672,36.245529482057,
464.645833333336,36.245529482057,
464.65625,36.245529482057,
464.666666666672,36.245529482057,
464.677083333336,36.245529482057,
464.6875,36.245529482057,
464.697916666672,36.245529482057,
464.708333333336,35.9623612829785,
464.71875,35.9623612829785,
464.729166666672,35.9623612829785,
464.739583333336,36.245529482057,
464.75,35.1128566857428,
464.760416666672,34.8296884866642,
464.770833333336,35.1128566857428,
464.78125,35.3960248848213,
464.791666666672,35.6791930838999,
464.802083333336,35.6791930838999,
464.8125,35.6791930838999,
464.822916666672,35.6791930838999,
464.833333333336,35.6791930838999,
464.84375,35.6791930838999,
464.854166666672,35.3960248848213,
464.864583333336,35.6791930838999,
464.875,35.6791930838999,
464.885416666672,35.6791930838999,
464.895833333336,35.6791930838999,
464.90625,35.6791930838999,
464.916666666672,35.6791930838999,
464.927083333336,35.3960248848213,
464.9375,35.3960248848213,
464.947916666672,35.3960248848213,
464.958333333336,35.6791930838999,
464.96875,35.6791930838999,
464.979166666672,35.3960248848213,
464.989583333336,35.3960248848213,
465,35.3960248848213,
465.010416666672,35.3960248848213,
465.020833333336,35.3960248848213,
465.03125,35.3960248848213,
465.041666666672,35.3960248848213,
465.052083333336,35.3960248848213,
465.0625,35.3960248848213,
465.072916666672,35.3960248848213,
465.083333333336,35.3960248848213,
465.09375,35.1128566857428,
465.104166666672,35.3960248848213,
465.114583333336,35.3960248848213,
465.125,35.1128566857428,
465.135416666672,35.1128566857428,
465.145833333336,35.3960248848213,
465.15625,35.1128566857428,
465.166666666672,35.1128566857428,
465.177083333336,35.1128566857428,
465.1875,35.1128566857428,
465.197916666672,35.1128566857428,
465.208333333336,35.1128566857428,
465.21875,35.1128566857428,
465.229166666672,35.1128566857428,
465.239583333336,35.1128566857428,
465.25,35.1128566857428,
465.260416666672,35.1128566857428,
465.270833333336,35.1128566857428,
465.28125,34.8296884866642,
465.291666666672,34.8296884866642,
465.302083333336,34.8296884866642,
465.3125,34.8296884866642,
465.322916666672,35.1128566857428,
465.333333333336,34.8296884866642,
465.34375,34.8296884866642,
465.354166666672,34.8296884866642,
465.364583333336,34.8296884866642,
465.375,34.5465202875856,
465.385416666672,35.1128566857428,
465.395833333336,35.1128566857428,
465.40625,34.8296884866642,
465.416666666672,34.8296884866642,
465.427083333336,34.8296884866642,
465.4375,34.5465202875856,
465.447916666672,34.263352088507,
465.458333333336,34.8296884866642,
465.46875,34.5465202875856,
465.479166666672,34.5465202875856,
465.489583333336,34.263352088507,
465.5,34.263352088507,
465.510416666672,34.263352088507,
465.520833333336,34.263352088507,
465.53125,34.263352088507,
465.541666666672,34.263352088507,
465.552083333336,34.263352088507,
465.5625,34.263352088507,
465.572916666672,34.263352088507,
465.583333333336,33.4138474912713,
465.59375,33.4138474912713,
465.604166666672,33.9801838894285,
465.614583333336,33.9801838894285,
465.625,34.263352088507,
465.635416666672,33.9801838894285,
465.645833333336,33.9801838894285,
465.65625,33.9801838894285,
465.666666666672,33.9801838894285,
465.677083333336,33.9801838894285,
465.6875,33.9801838894285,
465.697916666672,33.9801838894285,
465.708333333336,33.9801838894285,
465.71875,33.9801838894285,
465.729166666672,33.9801838894285,
465.739583333336,33.6970156903499,
465.75,33.6970156903499,
465.760416666672,33.6970156903499,
465.770833333336,33.9801838894285,
465.78125,33.9801838894285,
465.791666666672,33.6970156903499,
465.802083333336,33.6970156903499,
465.8125,33.6970156903499,
465.822916666672,33.6970156903499,
465.833333333336,33.6970156903499,
465.84375,33.6970156903499,
465.854166666672,33.6970156903499,
465.864583333336,33.6970156903499,
465.875,33.6970156903499,
465.885416666672,33.6970156903499,
465.895833333336,33.4138474912713,
465.90625,33.6970156903499,
465.916666666672,33.6970156903499,
465.927083333336,33.6970156903499,
465.9375,33.4138474912713,
465.947916666672,33.6970156903499,
465.958333333336,33.4138474912713,
465.96875,33.4138474912713,
465.979166666672,33.4138474912713,
465.989583333336,33.1306792921928,
466,33.4138474912713,
466.010416666672,33.4138474912713,
466.020833333336,33.1306792921928,
466.03125,33.1306792921928,
466.041666666672,33.1306792921928,
466.052083333336,33.1306792921928,
466.0625,33.1306792921928,
466.072916666672,33.1306792921928,
466.083333333336,33.1306792921928,
466.09375,33.1306792921928,
466.104166666672,33.1306792921928,
466.114583333336,33.1306792921928,
466.125,33.1306792921928,
466.135416666672,33.1306792921928,
466.145833333336,33.1306792921928,
466.15625,33.1306792921928,
466.166666666672,33.1306792921928,
466.177083333336,33.1306792921928,
466.1875,32.8475110931142,
466.197916666672,32.8475110931142,
466.208333333336,33.1306792921928,
466.21875,33.1306792921928,
466.229166666672,32.8475110931142,
466.239583333336,32.8475110931142,
466.25,32.8475110931142,
466.260416666672,32.8475110931142,
466.270833333336,32.8475110931142,
466.28125,32.8475110931142,
466.291666666672,32.8475110931142,
466.302083333336,32.8475110931142,
466.3125,32.8475110931142,
466.322916666672,32.8475110931142,
466.333333333336,33.1306792921928,
466.34375,32.5643428940356,
466.354166666672,32.8475110931142,
466.364583333336,32.8475110931142,
466.375,32.8475110931142,
466.385416666672,32.8475110931142,
466.395833333336,32.8475110931142,
466.40625,32.5643428940356,
466.416666666672,32.5643428940356,
466.427083333336,32.5643428940356,
466.4375,32.8475110931142,
466.447916666672,32.5643428940356,
466.458333333336,32.8475110931142,
466.46875,32.8475110931142,
466.479166666672,32.8475110931142,
466.489583333336,32.8475110931142,
466.5,32.5643428940356,
466.510416666672,32.8475110931142,
466.520833333336,32.5643428940356,
466.53125,32.8475110931142,
466.541666666672,32.8475110931142,
466.552083333336,32.5643428940356,
466.5625,32.8475110931142,
466.572916666672,32.8475110931142,
466.583333333336,32.8475110931142,
466.59375,32.8475110931142,
466.604166666672,32.5643428940356,
466.614583333336,32.8475110931142,
466.625,32.5643428940356,
466.635416666672,32.5643428940356,
466.645833333336,32.5643428940356,
466.65625,32.5643428940356,
466.666666666672,32.5643428940356,
466.677083333336,32.5643428940356,
466.6875,32.8475110931142,
466.697916666672,32.5643428940356,
466.708333333336,32.5643428940356,
466.71875,32.8475110931142,
466.729166666672,32.5643428940356,
466.739583333336,32.5643428940356,
466.75,32.5643428940356,
466.760416666672,32.5643428940356,
466.770833333336,32.5643428940356,
466.78125,32.5643428940356,
466.791666666672,32.5643428940356,
466.802083333336,32.5643428940356,
466.8125,32.5643428940356,
466.822916666672,32.5643428940356,
466.833333333336,32.5643428940356,
466.84375,32.5643428940356,
466.854166666672,32.5643428940356,
466.864583333336,32.5643428940356,
466.875,32.5643428940356,
466.885416666672,32.5643428940356,
466.895833333336,32.5643428940356,
466.90625,32.5643428940356,
466.916666666672,32.5643428940356,
466.927083333336,32.2811746949571,
466.9375,32.5643428940356,
466.947916666672,32.2811746949571,
466.958333333336,32.5643428940356,
466.96875,32.2811746949571,
466.979166666672,32.2811746949571,
466.989583333336,32.2811746949571,
467,32.2811746949571,
467.010416666672,32.2811746949571,
467.020833333336,32.2811746949571,
467.03125,32.2811746949571,
467.041666666672,32.2811746949571,
467.052083333336,32.2811746949571,
467.0625,32.2811746949571,
467.072916666672,32.2811746949571,
467.083333333336,32.2811746949571,
467.09375,32.2811746949571,
467.104166666672,32.2811746949571,
467.114583333336,32.2811746949571,
467.125,31.9980064958785,
467.135416666672,32.2811746949571,
467.145833333336,32.2811746949571,
467.15625,31.9980064958785,
467.166666666672,31.9980064958785,
467.177083333336,32.2811746949571,
467.1875,31.9980064958785,
467.197916666672,32.2811746949571,
467.208333333336,32.2811746949571,
467.21875,32.2811746949571,
467.229166666672,32.2811746949571,
467.239583333336,32.2811746949571,
467.25,32.2811746949571,
467.260416666672,31.9980064958785,
467.270833333336,32.2811746949571,
467.28125,31.9980064958785,
467.291666666672,31.9980064958785,
467.302083333336,31.9980064958785,
467.3125,31.9980064958785,
467.322916666672,31.9980064958785,
467.333333333336,31.9980064958785,
467.34375,31.9980064958785,
467.354166666672,32.2811746949571,
467.364583333336,32.2811746949571,
467.375,31.9980064958785,
467.385416666672,32.2811746949571,
467.395833333336,31.9980064958785,
467.40625,32.2811746949571,
467.416666666672,32.2811746949571,
467.427083333336,31.9980064958785,
467.4375,32.5643428940356,
467.447916666672,32.2811746949571,
467.458333333336,32.2811746949571,
467.46875,32.2811746949571,
467.479166666672,32.2811746949571,
467.489583333336,31.4316700977213,
467.5,32.5643428940356,
467.510416666672,32.5643428940356,
467.520833333336,32.5643428940356,
467.53125,32.2811746949571,
467.541666666672,32.2811746949571,
467.552083333336,32.2811746949571,
467.5625,32.2811746949571,
467.572916666672,32.2811746949571,
467.583333333336,32.2811746949571,
467.59375,32.2811746949571,
467.604166666672,32.2811746949571,
467.614583333336,31.9980064958785,
467.625,32.2811746949571,
467.635416666672,32.2811746949571,
467.645833333336,31.9980064958785,
467.65625,32.2811746949571,
467.666666666672,32.2811746949571,
467.677083333336,32.2811746949571,
467.6875,32.2811746949571,
467.697916666672,32.2811746949571,
467.708333333336,32.2811746949571,
467.71875,32.2811746949571,
467.729166666672,32.2811746949571,
467.739583333336,32.2811746949571,
467.75,32.2811746949571,
467.760416666672,32.2811746949571,
467.770833333336,32.2811746949571,
467.78125,32.2811746949571,
467.791666666672,32.2811746949571,
467.802083333336,32.2811746949571,
467.8125,32.2811746949571,
467.822916666672,32.2811746949571,
467.833333333336,32.2811746949571,
467.84375,32.2811746949571,
467.854166666672,32.2811746949571,
467.864583333336,32.2811746949571,
467.875,32.2811746949571,
467.885416666672,32.2811746949571,
467.895833333336,32.2811746949571,
467.90625,32.2811746949571,
467.916666666672,32.5643428940356,
467.927083333336,32.2811746949571,
467.9375,32.5643428940356,
467.947916666672,32.2811746949571,
467.958333333336,32.2811746949571,
467.96875,32.5643428940356,
467.979166666672,32.2811746949571,
467.989583333336,32.2811746949571,
468,32.2811746949571,
468.010416666672,32.2811746949571,
468.020833333336,32.2811746949571,
468.03125,32.5643428940356,
468.041666666672,32.5643428940356,
468.052083333336,32.2811746949571,
468.0625,32.5643428940356,
468.072916666672,32.5643428940356,
468.083333333336,32.5643428940356,
468.09375,32.5643428940356,
468.104166666672,32.5643428940356,
468.114583333336,32.5643428940356,
468.125,32.5643428940356,
468.135416666672,32.5643428940356,
468.145833333336,32.5643428940356,
468.15625,32.5643428940356,
468.166666666672,32.5643428940356,
468.177083333336,32.8475110931142,
468.1875,32.5643428940356,
468.197916666672,32.8475110931142,
468.208333333336,32.5643428940356,
468.21875,32.5643428940356,
468.229166666672,32.8475110931142,
468.239583333336,32.8475110931142,
468.25,32.8475110931142,
468.260416666672,33.1306792921928,
468.270833333336,32.8475110931142,
468.28125,32.8475110931142,
468.291666666672,33.1306792921928,
468.302083333336,33.1306792921928,
468.3125,33.1306792921928,
468.322916666672,33.1306792921928,
468.333333333336,33.1306792921928,
468.34375,33.6970156903499,
468.354166666672,33.4138474912713,
468.364583333336,33.4138474912713,
468.375,33.4138474912713,
468.385416666672,33.6970156903499,
468.395833333336,33.6970156903499,
468.40625,33.6970156903499,
468.416666666672,33.6970156903499,
468.427083333336,33.4138474912713,
468.4375,33.6970156903499,
468.447916666672,33.6970156903499,
468.458333333336,33.6970156903499,
468.46875,33.6970156903499,
468.479166666672,33.6970156903499,
468.489583333336,33.9801838894285,
468.5,33.6970156903499,
468.510416666672,33.6970156903499,
468.520833333336,33.9801838894285,
468.53125,33.9801838894285,
468.541666666672,33.9801838894285,
468.552083333336,33.9801838894285,
468.5625,34.263352088507,
468.572916666672,33.9801838894285,
468.583333333336,34.263352088507,
468.59375,34.263352088507,
468.604166666672,34.263352088507,
468.614583333336,34.263352088507,
468.625,33.9801838894285,
468.635416666672,34.263352088507,
468.645833333336,34.263352088507,
468.65625,34.263352088507,
468.666666666672,34.263352088507,
468.677083333336,34.263352088507,
468.6875,34.5465202875856,
468.697916666672,34.5465202875856,
468.708333333336,34.5465202875856,
468.71875,34.5465202875856,
468.729166666672,34.8296884866642,
468.739583333336,34.5465202875856,
468.75,34.5465202875856,
468.760416666672,34.8296884866642,
468.770833333336,34.8296884866642,
468.78125,34.8296884866642,
468.791666666672,34.8296884866642,
468.802083333336,34.8296884866642,
468.8125,35.1128566857428,
468.822916666672,35.1128566857428,
468.833333333336,35.1128566857428,
468.84375,35.1128566857428,
468.854166666672,35.1128566857428,
468.864583333336,35.1128566857428,
468.875,35.1128566857428,
468.885416666672,35.1128566857428,
468.895833333336,35.1128566857428,
468.90625,35.1128566857428,
468.916666666672,35.1128566857428,
468.927083333336,35.1128566857428,
468.9375,35.1128566857428,
468.947916666672,35.1128566857428,
468.958333333336,35.3960248848213,
468.96875,35.3960248848213,
468.979166666672,35.3960248848213,
468.989583333336,35.3960248848213,
469,35.3960248848213,
469.010416666672,35.3960248848213,
469.020833333336,35.3960248848213,
469.03125,35.3960248848213,
469.041666666672,35.3960248848213,
469.052083333336,35.6791930838999,
469.0625,35.6791930838999,
469.072916666672,35.6791930838999,
469.083333333336,35.9623612829785,
469.09375,35.3960248848213,
469.104166666672,35.9623612829785,
469.114583333336,35.6791930838999,
469.125,35.9623612829785,
469.135416666672,35.6791930838999,
469.145833333336,35.6791930838999,
469.15625,35.6791930838999,
469.166666666672,35.9623612829785,
469.177083333336,35.9623612829785,
469.1875,35.9623612829785,
469.197916666672,35.9623612829785,
469.208333333336,35.9623612829785,
469.21875,35.9623612829785,
469.229166666672,35.9623612829785,
469.239583333336,36.245529482057,
469.25,36.245529482057,
469.260416666672,35.9623612829785,
469.270833333336,36.245529482057,
469.28125,36.245529482057,
469.291666666672,35.9623612829785,
469.302083333336,36.245529482057,
469.3125,36.245529482057,
469.322916666672,36.245529482057,
469.333333333336,36.245529482057,
469.34375,36.245529482057,
469.354166666672,36.245529482057,
469.364583333336,36.245529482057,
469.375,36.5286976811356,
469.385416666672,36.245529482057,
469.395833333336,36.245529482057,
469.40625,36.245529482057,
469.416666666672,36.245529482057,
469.427083333336,36.245529482057,
469.4375,36.5286976811356,
469.447916666672,36.5286976811356,
469.458333333336,36.8118658802142,
469.46875,36.5286976811356,
469.479166666672,36.8118658802142,
469.489583333336,36.5286976811356,
469.5,36.8118658802142,
469.510416666672,36.5286976811356,
469.520833333336,36.5286976811356,
469.53125,36.8118658802142,
469.541666666672,36.8118658802142,
469.552083333336,36.8118658802142,
469.5625,36.8118658802142,
469.572916666672,36.8118658802142,
469.583333333336,36.8118658802142,
469.59375,36.8118658802142,
469.604166666672,36.8118658802142,
469.614583333336,36.8118658802142,
469.625,36.8118658802142,
469.635416666672,36.8118658802142,
469.645833333336,36.8118658802142,
469.65625,36.8118658802142,
469.666666666672,36.8118658802142,
469.677083333336,36.8118658802142,
469.6875,36.8118658802142,
469.697916666672,37.0950340792928,
469.708333333336,36.8118658802142,
469.71875,36.8118658802142,
469.729166666672,36.8118658802142,
469.739583333336,36.8118658802142,
469.75,37.0950340792928,
469.760416666672,37.0950340792928,
469.770833333336,37.0950340792928,
469.78125,36.8118658802142,
469.791666666672,37.0950340792928,
469.802083333336,37.0950340792928,
469.8125,37.0950340792928,
469.822916666672,37.0950340792928,
469.833333333336,37.0950340792928,
469.84375,37.0950340792928,
469.854166666672,36.8118658802142,
469.864583333336,37.0950340792928,
469.875,37.0950340792928,
469.885416666672,37.0950340792928,
469.895833333336,37.0950340792928,
469.90625,37.0950340792928,
469.916666666672,37.0950340792928,
469.927083333336,37.0950340792928,
469.9375,37.0950340792928,
469.947916666672,37.0950340792928,
469.958333333336,37.0950340792928,
469.96875,37.0950340792928,
469.979166666672,37.0950340792928,
469.989583333336,37.0950340792928,
470,37.0950340792928,
470.010416666672,37.0950340792928,
470.020833333336,37.0950340792928,
470.03125,37.0950340792928,
470.041666666672,37.0950340792928,
470.052083333336,37.3782022783713,
470.0625,37.3782022783713,
470.072916666672,37.0950340792928,
470.083333333336,37.0950340792928,
470.09375,37.0950340792928,
470.104166666672,37.0950340792928,
470.114583333336,37.0950340792928,
470.125,37.0950340792928,
470.135416666672,37.0950340792928,
470.145833333336,37.3782022783713,
470.15625,37.0950340792928,
470.166666666672,37.0950340792928,
470.177083333336,37.0950340792928,
470.1875,37.0950340792928,
470.197916666672,37.0950340792928,
470.208333333336,37.0950340792928,
470.21875,37.3782022783713,
470.229166666672,37.0950340792928,
470.239583333336,37.0950340792928,
470.25,37.0950340792928,
470.260416666672,37.0950340792928,
470.270833333336,37.0950340792928,
470.28125,37.0950340792928,
470.291666666672,37.3782022783713,
470.302083333336,37.3782022783713,
470.3125,37.3782022783713,
470.322916666672,37.3782022783713,
470.333333333336,37.0950340792928,
470.34375,37.0950340792928,
470.354166666672,37.3782022783713,
470.364583333336,37.0950340792928,
470.375,37.0950340792928,
470.385416666672,37.3782022783713,
470.395833333336,37.0950340792928,
470.40625,37.0950340792928,
470.416666666672,37.3782022783713,
470.427083333336,37.0950340792928,
470.4375,37.0950340792928,
470.447916666672,37.0950340792928,
470.458333333336,37.3782022783713,
470.46875,37.3782022783713,
470.479166666672,37.3782022783713,
470.489583333336,37.0950340792928,
470.5,37.0950340792928,
470.510416666672,37.0950340792928,
470.520833333336,37.0950340792928,
470.53125,37.0950340792928,
470.541666666672,37.0950340792928,
470.552083333336,37.0950340792928,
470.5625,37.0950340792928,
470.572916666672,37.0950340792928,
470.583333333336,37.0950340792928,
470.59375,37.0950340792928,
470.604166666672,37.0950340792928,
470.614583333336,37.0950340792928,
470.625,37.0950340792928,
470.635416666672,37.0950340792928,
470.645833333336,37.0950340792928,
470.65625,37.0950340792928,
470.666666666672,37.3782022783713,
470.677083333336,37.0950340792928,
470.6875,37.0950340792928,
470.697916666672,37.0950340792928,
470.708333333336,37.0950340792928,
470.71875,37.0950340792928,
470.729166666672,36.8118658802142,
470.739583333336,37.0950340792928,
470.75,37.0950340792928,
470.760416666672,37.0950340792928,
470.770833333336,36.8118658802142,
470.78125,37.0950340792928,
470.791666666672,37.0950340792928,
470.802083333336,37.0950340792928,
470.8125,37.0950340792928,
470.822916666672,37.0950340792928,
470.833333333336,37.0950340792928,
470.84375,37.0950340792928,
470.854166666672,37.0950340792928,
470.864583333336,37.0950340792928,
470.875,37.0950340792928,
470.885416666672,37.0950340792928,
470.895833333336,37.0950340792928,
470.90625,37.0950340792928,
470.916666666672,37.0950340792928,
470.927083333336,36.8118658802142,
470.9375,36.8118658802142,
470.947916666672,36.8118658802142,
470.958333333336,36.8118658802142,
470.96875,37.0950340792928,
470.979166666672,36.8118658802142,
470.989583333336,37.0950340792928,
471,36.8118658802142,
471.010416666672,37.0950340792928,
471.020833333336,37.0950340792928,
471.03125,36.8118658802142,
471.041666666672,36.8118658802142,
471.052083333336,37.0950340792928,
471.0625,36.8118658802142,
471.072916666672,37.0950340792928,
471.083333333336,37.0950340792928,
471.09375,36.8118658802142,
471.104166666672,36.8118658802142,
471.114583333336,36.8118658802142,
471.125,36.8118658802142,
471.135416666672,36.8118658802142,
471.145833333336,36.8118658802142,
471.15625,36.8118658802142,
471.166666666672,36.8118658802142,
471.177083333336,36.8118658802142,
471.1875,36.8118658802142,
471.197916666672,36.8118658802142,
471.208333333336,36.8118658802142,
471.21875,36.5286976811356,
471.229166666672,36.8118658802142,
471.239583333336,36.8118658802142,
471.25,36.8118658802142,
471.260416666672,36.8118658802142,
471.270833333336,36.5286976811356,
471.28125,36.5286976811356,
471.291666666672,36.5286976811356,
471.302083333336,36.5286976811356,
471.3125,35.6791930838999,
471.322916666672,36.245529482057,
471.333333333336,36.245529482057,
471.34375,36.5286976811356,
471.354166666672,36.245529482057,
471.364583333336,36.245529482057,
471.375,36.245529482057,
471.385416666672,36.5286976811356,
471.395833333336,36.5286976811356,
471.40625,36.5286976811356,
471.416666666672,36.245529482057,
471.427083333336,36.245529482057,
471.4375,36.245529482057,
471.447916666672,36.245529482057,
471.458333333336,36.5286976811356,
471.46875,36.245529482057,
471.479166666672,36.5286976811356,
471.489583333336,36.5286976811356,
471.5,36.5286976811356,
471.510416666672,36.245529482057,
471.520833333336,36.5286976811356,
471.53125,36.5286976811356,
471.541666666672,36.245529482057,
471.552083333336,36.245529482057,
471.5625,36.5286976811356,
471.572916666672,36.5286976811356,
471.583333333336,36.245529482057,
471.59375,36.245529482057,
471.604166666672,36.245529482057,
471.614583333336,36.245529482057,
471.625,36.245529482057,
471.635416666672,36.5286976811356,
471.645833333336,36.245529482057,
471.65625,36.245529482057,
471.666666666672,36.245529482057,
471.677083333336,36.245529482057,
471.6875,36.245529482057,
471.697916666672,36.245529482057,
471.708333333336,36.245529482057,
471.71875,36.245529482057,
471.729166666672,36.245529482057,
471.739583333336,36.5286976811356,
471.75,36.245529482057,
471.760416666672,36.245529482057,
471.770833333336,36.245529482057,
471.78125,36.245529482057,
471.791666666672,36.245529482057,
471.802083333336,35.9623612829785,
471.8125,36.245529482057,
471.822916666672,36.245529482057,
471.833333333336,36.245529482057,
471.84375,36.245529482057,
471.854166666672,36.245529482057,
471.864583333336,36.245529482057,
471.875,36.245529482057,
471.885416666672,35.9623612829785,
471.895833333336,36.245529482057,
471.90625,36.245529482057,
471.916666666672,35.9623612829785,
471.927083333336,35.9623612829785,
471.9375,36.245529482057,
471.947916666672,36.245529482057,
471.958333333336,35.9623612829785,
471.96875,35.9623612829785,
471.979166666672,35.9623612829785,
471.989583333336,36.245529482057,
472,36.245529482057,
472.010416666672,35.9623612829785,
472.020833333336,35.9623612829785,
472.03125,35.9623612829785,
472.041666666672,35.9623612829785,
472.052083333336,35.9623612829785,
472.0625,35.9623612829785,
472.072916666672,35.9623612829785,
472.083333333336,35.9623612829785,
472.09375,35.9623612829785,
472.104166666672,35.9623612829785,
472.114583333336,35.9623612829785,
472.125,35.9623612829785,
472.135416666672,35.9623612829785,
472.145833333336,35.9623612829785,
472.15625,35.9623612829785,
472.166666666672,35.9623612829785,
472.177083333336,36.245529482057,
472.1875,35.9623612829785,
472.197916666672,36.245529482057,
472.208333333336,35.9623612829785,
472.21875,35.9623612829785,
472.229166666672,35.9623612829785,
472.239583333336,35.9623612829785,
472.25,35.9623612829785,
472.260416666672,35.9623612829785,
472.270833333336,36.245529482057,
472.28125,35.9623612829785,
472.291666666672,35.9623612829785,
472.302083333336,35.9623612829785,
472.3125,35.9623612829785,
472.322916666672,35.9623612829785,
472.333333333336,35.9623612829785,
472.34375,35.9623612829785,
472.354166666672,35.9623612829785,
472.364583333336,35.9623612829785,
472.375,35.9623612829785,
472.385416666672,35.9623612829785,
472.395833333336,35.9623612829785,
472.40625,35.9623612829785,
472.416666666672,35.9623612829785,
472.427083333336,35.9623612829785,
472.4375,35.9623612829785,
472.447916666672,36.245529482057,
472.458333333336,35.9623612829785,
472.46875,35.9623612829785,
472.479166666672,36.245529482057,
472.489583333336,36.245529482057,
472.5,35.9623612829785,
472.510416666672,35.9623612829785,
472.520833333336,35.9623612829785,
472.53125,36.245529482057,
472.541666666672,35.9623612829785,
472.552083333336,36.245529482057,
472.5625,36.245529482057,
472.572916666672,35.9623612829785,
472.583333333336,36.245529482057,
472.59375,35.9623612829785,
472.604166666672,35.9623612829785,
472.614583333336,36.245529482057,
472.625,36.245529482057,
472.635416666672,35.9623612829785,
472.645833333336,36.245529482057,
472.65625,36.245529482057,
472.666666666672,36.245529482057,
472.677083333336,36.245529482057,
472.6875,35.9623612829785,
472.697916666672,36.245529482057,
472.708333333336,36.245529482057,
472.71875,35.9623612829785,
472.729166666672,36.245529482057,
472.739583333336,36.245529482057,
472.75,36.245529482057,
472.760416666672,36.245529482057,
472.770833333336,36.245529482057,
472.78125,36.245529482057,
472.791666666672,36.245529482057,
472.802083333336,36.245529482057,
472.8125,36.245529482057,
472.822916666672,36.5286976811356,
472.833333333336,36.245529482057,
472.84375,36.245529482057,
472.854166666672,36.245529482057,
472.864583333336,36.5286976811356,
472.875,36.245529482057,
472.885416666672,36.245529482057,
472.895833333336,36.245529482057,
472.90625,36.245529482057,
472.916666666672,36.245529482057,
472.927083333336,36.5286976811356,
472.9375,36.5286976811356,
472.947916666672,36.5286976811356,
472.958333333336,36.5286976811356,
472.96875,36.5286976811356,
472.979166666672,36.5286976811356,
472.989583333336,36.5286976811356,
473,36.5286976811356,
473.010416666672,36.5286976811356,
473.020833333336,36.5286976811356,
473.03125,36.5286976811356,
473.041666666672,36.5286976811356,
473.052083333336,36.5286976811356,
473.0625,36.8118658802142,
473.072916666672,36.5286976811356,
473.083333333336,36.8118658802142,
473.09375,36.8118658802142,
473.104166666672,36.8118658802142,
473.114583333336,36.8118658802142,
473.125,36.8118658802142,
473.135416666672,36.8118658802142,
473.145833333336,36.8118658802142,
473.15625,36.8118658802142,
473.166666666672,36.8118658802142,
473.177083333336,36.8118658802142,
473.1875,36.8118658802142,
473.197916666672,36.8118658802142,
473.208333333336,37.0950340792928,
473.21875,37.0950340792928,
473.229166666672,36.8118658802142,
473.239583333336,37.0950340792928,
473.25,37.0950340792928,
473.260416666672,37.0950340792928,
473.270833333336,37.0950340792928,
473.28125,37.0950340792928,
473.291666666672,37.0950340792928,
473.302083333336,37.0950340792928,
473.3125,37.0950340792928,
473.322916666672,37.3782022783713,
473.333333333336,37.3782022783713,
473.34375,37.3782022783713,
473.354166666672,37.0950340792928,
473.364583333336,37.3782022783713,
473.375,37.0950340792928,
473.385416666672,37.3782022783713,
473.395833333336,37.3782022783713,
473.40625,37.3782022783713,
473.416666666672,37.3782022783713,
473.427083333336,37.3782022783713,
473.4375,37.3782022783713,
473.447916666672,37.3782022783713,
473.458333333336,37.3782022783713,
473.46875,37.6613704774499,
473.479166666672,37.6613704774499,
473.489583333336,37.3782022783713,
473.5,37.6613704774499,
473.510416666672,37.6613704774499,
473.520833333336,37.6613704774499,
473.53125,37.6613704774499,
473.541666666672,37.9445386765285,
473.552083333336,37.6613704774499,
473.5625,37.6613704774499,
473.572916666672,37.9445386765285,
473.583333333336,37.9445386765285,
473.59375,37.9445386765285,
473.604166666672,37.9445386765285,
473.614583333336,37.9445386765285,
473.625,37.6613704774499,
473.635416666672,37.9445386765285,
473.645833333336,37.6613704774499,
473.65625,37.9445386765285,
473.666666666672,37.9445386765285,
473.677083333336,37.9445386765285,
473.6875,37.9445386765285,
473.697916666672,37.9445386765285,
473.708333333336,37.6613704774499,
473.71875,37.9445386765285,
473.729166666672,37.9445386765285,
473.739583333336,37.9445386765285,
473.75,37.9445386765285,
473.760416666672,37.9445386765285,
473.770833333336,37.9445386765285,
473.78125,38.227706875607,
473.791666666672,37.9445386765285,
473.802083333336,37.9445386765285,
473.8125,37.9445386765285,
473.822916666672,37.9445386765285,
473.833333333336,37.9445386765285,
473.84375,37.9445386765285,
473.854166666672,38.227706875607,
473.864583333336,38.227706875607,
473.875,38.227706875607,
473.885416666672,38.227706875607,
473.895833333336,37.9445386765285,
473.90625,38.227706875607,
473.916666666672,38.227706875607,
473.927083333336,38.227706875607,
473.9375,38.227706875607,
473.947916666672,37.9445386765285,
473.958333333336,38.227706875607,
473.96875,37.9445386765285,
473.979166666672,37.9445386765285,
473.989583333336,37.9445386765285,
474,38.227706875607,
474.010416666672,38.227706875607,
474.020833333336,37.9445386765285,
474.03125,37.9445386765285,
474.041666666672,37.9445386765285,
474.052083333336,37.9445386765285,
474.0625,38.227706875607,
474.072916666672,37.9445386765285,
474.083333333336,37.9445386765285,
474.09375,37.9445386765285,
474.104166666672,37.9445386765285,
474.114583333336,37.9445386765285,
474.125,37.9445386765285,
474.135416666672,37.9445386765285,
