$Grand Coulee Dam Discharge 1/1/2011-12/31/2015,,,,,,
 ,,,,,,
Jday,L/R_PH,3rd_PH,Drum,UpperO,LowerO,
27.75,1260.15,3666.98,0,0,0,
27.792,1467.62,3983.37,0,0,0,
27.833,1333.5,3995.73,0,0,0,
27.875,1206.13,3760.64,0,0,0,
27.917,1118.97,2961.48,0,0,0,
27.958,1254.5,2639.06,0,0,0,
28,1286.56,2439.94,0,0,0,
28.042,1080.9,2065.09,0,0,0,
28.083,1090.37,2072.62,0,0,0,
28.125,1122.22,2108.72,0,0,0,
28.167,1043.4,2448.06,0,0,0,
28.208,1189.67,2819.99,0,0,0,
28.25,1132.45,3446.38,0,0,0,
28.292,1235.3,3765.45,0,0,0,
28.333,1167.51,3629.36,0,0,0,
28.375,1131.53,3554.9,0,0,0,
28.417,1120.78,3486.36,0,0,0,
28.458,1299.91,3236.45,0,0,0,
28.5,1300.94,3113.66,0,0,0,
28.542,1248.17,3112.62,0,0,0,
28.583,1190.06,2981,0,0,0,
28.625,1189.14,2973.43,0,0,0,
28.667,1180.5,2933.94,0,0,0,
28.708,1192.01,3126.31,0,0,0,
28.75,1196.42,3600.45,0,0,0,
28.792,1202.56,3738.72,0,0,0,
28.833,1201.7,3026,0,0,0,
28.875,1099.33,2870.68,0,0,0,
28.917,1195.29,2502.89,0,0,0,
28.958,1222.91,2497.92,0,0,0,
29,1185.71,2271.78,0,0,0,
29.042,1030.89,2038.66,0,0,0,
