$Columbia River At International Boundary (CIBW) water temperature, degrees C (1/1/2011-12/31/2015)
,
JDAY,TIN
1600.885417,11.6
1600.895833,11.6
1600.90625,11.6
1600.916667,11.6
1600.927083,11.6
1600.9375,11.5
1600.947917,11.5
1600.958333,11.4
1600.96875,11.3
1600.979167,11.2
1600.989583,11.2
1601,11.2
1601.010417,11.2
1601.020833,11.2
1601.03125,11.1
1601.041667,11
1601.052083,10.8
1601.0625,10.8
1601.072917,10.7
1601.083333,10.7
1601.09375,10.7
1601.104167,10.7
1601.114583,10.7
1601.125,10.7
1601.135417,10.7
1601.145833,10.7
1601.15625,10.7
1601.166667,10.7
1601.177083,10.7
1601.1875,10.7
1601.197917,10.7
1601.208333,10.7
1601.21875,10.9
1601.229167,11
1601.239583,11
1601.25,11
1601.260417,11
1601.270833,11
1601.28125,11
1601.291667,11.1
1601.302083,11.3
1601.3125,11.4
1601.322917,11.3
1601.333333,11.3
1601.34375,11.4
1601.354167,11.4
1601.364583,11.5
1601.375,11.5
1601.385417,11.5
1601.395833,11.5
1601.40625,11.6
1601.416667,11.6
1601.427083,11.6
1601.4375,11.6
1601.447917,11.6
1601.458333,11.8
1601.46875,11.8
1601.479167,11.9
1601.489583,11.9
1601.5,11.9
1601.510417,12
1601.520833,12
1601.53125,12
1601.541667,12
1601.552083,12
1601.5625,12
1601.572917,12
1601.583333,12
1601.59375,12.1
1601.604167,12.1
1601.614583,12.1
1601.625,12.1
1601.635417,12.1
1601.645833,12.1
1601.65625,12.2
1601.666667,12.1
1601.677083,12.2
1601.6875,12.2
1601.697917,12.2
1601.708333,12.2
1601.71875,12.2
1601.729167,12.2
1601.739583,12.2
1601.75,12.2
1601.760417,12.1
1601.770833,12.1
1601.78125,12.1
1601.791667,12.1
1601.802083,12
1601.8125,11.9
1601.822917,11.9
1601.833333,11.8
1601.84375,11.9
1601.854167,11.8
1601.864583,11.8
1601.875,11.8
1601.885417,11.8
1601.895833,11.8
1601.90625,11.8
1601.916667,11.7
1601.927083,11.7
1601.9375,11.7
1601.947917,11.6
1601.958333,11.5
1601.96875,11.4
1601.979167,11.3
1601.989583,11.3
1602,11.3
1602.010417,11.2
1602.020833,11
1602.03125,10.9
1602.041667,10.9
1602.052083,10.8
1602.0625,10.8
1602.072917,10.7
1602.083333,10.7
1602.09375,10.7
1602.104167,10.7
1602.114583,10.7
1602.125,10.6
1602.135417,10.6
1602.145833,10.6
1602.15625,10.6
1602.166667,10.6
1602.177083,10.6
1602.1875,10.6
1602.197917,10.6
1602.208333,10.7
1602.21875,10.8
1602.229167,11.1
1602.239583,11.2
1602.25,11.2
1602.260417,11.3
1602.270833,11.3
1602.28125,11.3
1602.291667,11.3
1602.302083,11.5
1602.3125,11.6
1602.322917,11.6
1602.333333,11.6
1602.34375,11.6
1602.354167,11.7
1602.364583,11.7
1602.375,11.7
1602.385417,11.7
1602.395833,11.8
1602.40625,11.8
1602.416667,11.8
1602.427083,11.8
1602.4375,11.9
1602.447917,11.9
1602.458333,12
1602.46875,12.1
1602.479167,12.1
1602.489583,12.1
1602.5,12.1
1602.510417,12.2
1602.520833,12.2
1602.53125,12.2
1602.541667,12.3
1602.552083,12.3
1602.5625,12.3
1602.572917,12.3
1602.583333,12.3
1602.59375,12.3
1602.604167,12.3
1602.614583,12.4
1602.625,12.4
1602.635417,12.4
1602.645833,12.4
1602.65625,12.4
1602.666667,12.4
1602.677083,12.4
1602.6875,12.5
1602.697917,12.5
1602.708333,12.5
1602.71875,12.5
1602.729167,12.5
1602.739583,12.4
1602.75,12.5
1602.760417,12.4
1602.770833,12.4
1602.78125,12.4
1602.791667,12.4
1602.802083,12.4
1602.8125,12.3
1602.822917,12.3
1602.833333,12.3
1602.84375,12.3
1602.854167,12.3
1602.864583,12.3
1602.875,12.2
1602.885417,12.1
1602.895833,12.1
1602.90625,12.1
1602.916667,12.1
1602.927083,11.9
1602.9375,11.8
1602.947917,11.8
1602.958333,11.8
1602.96875,11.8
1602.979167,11.8
1602.989583,11.7
1603,11.7
1603.010417,11.6
1603.020833,11.5
1603.03125,11.4
1603.041667,11.3
1603.052083,11.4
1603.0625,11.4
1603.072917,11.4
1603.083333,11.4
1603.09375,11.3
1603.104167,11.3
1603.114583,11.2
1603.125,11.2
1603.135417,11.2
1603.145833,11.2
1603.15625,11.2
1603.166667,11.2
1603.177083,11.2
1603.1875,11.2
1603.197917,11.2
1603.208333,11.2
1603.21875,11.2
1603.229167,11.5
1603.239583,11.7
1603.25,11.7
1603.260417,11.9
1603.270833,12.1
1603.28125,12.2
1603.291667,12.2
1603.302083,12.2
1603.3125,12.2
1603.322917,12.2
1603.333333,12.3
1603.34375,12.3
1603.354167,12.2
1603.364583,12.3
1603.375,12.3
1603.385417,12.3
1603.395833,12.3
1603.40625,12.3
1603.416667,12.3
1603.427083,12.2
1603.4375,12.2
1603.447917,12.2
1603.458333,12.2
1603.46875,12.2
1603.479167,12.3
1603.489583,12.3
1603.5,12.3
1603.510417,12.3
1603.520833,12.3
1603.53125,12.4
1603.541667,12.4
1603.552083,12.4
1603.5625,12.5
1603.572917,12.5
1603.583333,12.6
1603.59375,12.7
1603.604167,12.7
1603.614583,12.7
1603.625,12.8
1603.635417,12.8
1603.645833,12.8
1603.65625,12.8
1603.666667,12.8
1603.677083,12.8
1603.6875,12.8
1603.697917,12.8
1603.708333,12.9
1603.71875,12.8
1603.729167,12.8
1603.739583,12.8
1603.75,12.8
1603.760417,12.8
1603.770833,12.8
1603.78125,12.8
1603.791667,12.8
1603.802083,12.7
1603.8125,12.7
1603.822917,12.7
1603.833333,12.7
1603.84375,12.7
1603.854167,12.7
1603.864583,12.6
1603.875,12.6
1603.885417,12.6
1603.895833,12.6
1603.90625,12.6
1603.916667,12.5
1603.927083,12.4
1603.9375,12.4
1603.947917,12.4
1603.958333,12.4
1603.96875,12.4
1603.979167,12.3
1603.989583,12.3
1604,12.3
1604.010417,12.3
1604.020833,12.2
1604.03125,12.1
1604.041667,12
1604.052083,12.1
1604.0625,12.1
1604.072917,12.1
1604.083333,12.1
1604.09375,12.1
1604.104167,12.1
1604.114583,11.9
1604.125,11.8
1604.135417,11.8
1604.145833,11.8
1604.15625,11.8
1604.166667,11.8
1604.177083,11.8
1604.1875,11.8
1604.197917,11.8
1604.208333,11.8
1604.21875,12.1
1604.229167,12.2
1604.239583,12.2
1604.25,12.2
1604.260417,12.2
1604.270833,12.4
1604.28125,12.4
1604.291667,12.4
1604.302083,12.5
1604.3125,12.5
1604.322917,12.5
1604.333333,12.6
1604.34375,12.7
1604.354167,12.7
1604.364583,12.8
1604.375,12.8
1604.385417,12.8
1604.395833,12.8
1604.40625,12.8
1604.416667,12.8
1604.427083,12.8
1604.4375,12.9
1604.447917,12.9
1604.458333,12.9
1604.46875,12.9
1604.479167,12.9
1604.489583,12.9
1604.5,12.9
1604.510417,12.9
1604.520833,12.9
1604.53125,12.9
1604.541667,13
1604.552083,13
1604.5625,13
1604.572917,13
1604.583333,13
1604.59375,13
1604.604167,13
1604.614583,12.9
1604.625,12.9
1604.635417,12.9
1604.645833,12.9
1604.65625,12.9
1604.666667,12.9
1604.677083,13
1604.6875,13
1604.697917,12.9
1604.708333,12.9
1604.71875,12.9
1604.729167,12.9
1604.739583,12.9
1604.75,12.9
1604.760417,12.9
1604.770833,12.9
1604.78125,12.9
1604.791667,12.9
1604.802083,13
1604.8125,13
1604.822917,13
1604.833333,13
1604.84375,12.9
1604.854167,12.9
1604.864583,12.9
1604.875,12.9
1604.885417,12.9
1604.895833,12.8
1604.90625,12.8
1604.916667,12.8
1604.927083,12.7
1604.9375,12.6
1604.947917,12.6
1604.958333,12.6
1604.96875,12.6
1604.979167,12.6
1604.989583,12.6
1605,12.5
1605.010417,12.2
1605.020833,12
1605.03125,11.9
1605.041667,11.8
1605.052083,11.8
1605.0625,11.8
1605.072917,11.7
1605.083333,11.8
1605.09375,11.7
1605.104167,11.7
1605.114583,11.7
1605.125,11.7
1605.135417,11.7
1605.145833,11.8
1605.15625,11.7
1605.166667,11.8
1605.177083,11.8
1605.1875,11.8
1605.197917,11.8
1605.208333,11.8
1605.21875,11.8
1605.229167,11.8
1605.239583,11.8
1605.25,11.9
1605.260417,11.9
1605.270833,12
1605.28125,12.1
1605.291667,12.1
1605.302083,12.1
1605.3125,12.2
1605.322917,12.2
1605.333333,12.2
1605.34375,12.2
1605.354167,12.3
1605.364583,12.4
1605.375,12.6
1605.385417,12.6
1605.395833,12.8
1605.40625,12.9
1605.416667,12.8
1605.427083,12.9
1605.4375,12.9
1605.447917,12.9
1605.458333,12.9
1605.46875,12.9
1605.479167,12.9
1605.489583,12.9
1605.5,13
1605.510417,13
1605.520833,13
1605.53125,13.1
1605.541667,13
1605.552083,13.1
1605.5625,13.1
1605.572917,13.2
1605.583333,13.1
1605.59375,13.1
1605.604167,13.1
1605.614583,13.1
1605.625,13.1
1605.635417,13.1
1605.645833,13.1
1605.65625,13
1605.666667,13
1605.677083,13
1605.6875,13
1605.697917,13
1605.708333,12.9
1605.71875,12.9
1605.729167,12.8
1605.739583,12.8
1605.75,12.8
1605.760417,12.8
1605.770833,12.8
1605.78125,12.8
1605.791667,12.7
1605.802083,12.7
1605.8125,12.7
1605.822917,12.7
1605.833333,12.7
1605.84375,12.6
1605.854167,12.6
1605.864583,12.6
1605.875,12.6
1605.885417,12.5
1605.895833,12.5
1605.90625,12.5
1605.916667,12.5
1605.927083,12.4
1605.9375,12.4
1605.947917,12.4
1605.958333,12.2
1605.96875,12.2
1605.979167,12.1
1605.989583,12.1
1606,12.1
1606.010417,12.1
1606.020833,12.1
1606.03125,12.1
1606.041667,12.1
1606.052083,12.1
1606.0625,12.1
1606.072917,12.1
1606.083333,12
1606.09375,11.9
1606.104167,11.9
1606.114583,11.9
1606.125,12
1606.135417,12.1
1606.145833,12.2
1606.15625,12.3
1606.166667,12.3
1606.177083,12.5
1606.1875,12.6
1606.197917,12.7
1606.208333,12.7
1606.21875,12.7
1606.229167,12.7
1606.239583,12.8
1606.25,12.8
1606.260417,12.8
1606.270833,12.8
1606.28125,12.8
1606.291667,12.8
1606.302083,12.8
1606.3125,12.8
1606.322917,12.9
1606.333333,12.9
1606.34375,12.9
1606.354167,12.9
1606.364583,12.9
1606.375,12.9
1606.385417,13
1606.395833,12.9
1606.40625,12.9
1606.416667,13
1606.427083,13
1606.4375,13
1606.447917,13.1
1606.458333,13.1
1606.46875,13.1
1606.479167,13.1
1606.489583,13.1
1606.5,13.1
1606.510417,13.1
1606.520833,13.1
1606.53125,13.1
1606.541667,13.1
1606.552083,13.1
1606.5625,13.1
1606.572917,13.1
1606.583333,13.1
1606.59375,13.1
1606.604167,13.1
1606.614583,13.1
1606.625,13.1
1606.635417,13.1
1606.645833,13.1
1606.65625,13.1
1606.666667,13.1
1606.677083,13.2
1606.6875,13.2
1606.697917,13.2
1606.708333,13.2
1606.71875,13.2
1606.729167,13.2
1606.739583,13.2
1606.75,13.2
1606.760417,13.2
1606.770833,13.2
1606.78125,13.2
1606.791667,13.2
1606.802083,13.2
1606.8125,13.2
1606.822917,13.2
1606.833333,13.2
1606.84375,13.2
1606.854167,13.2
1606.864583,13.1
1606.875,13.1
1606.885417,13.1
1606.895833,13.1
1606.90625,13.1
1606.916667,13.1
1606.927083,13.1
1606.9375,13.1
1606.947917,13.1
1606.958333,13
1606.96875,13
1606.979167,13
1606.989583,13
1607,13
1607.010417,13
1607.020833,13
1607.03125,13
1607.041667,12.8
1607.052083,12.7
1607.0625,12.6
1607.072917,12.5
1607.083333,12.5
1607.09375,12.4
1607.104167,12.4
1607.114583,12.3
1607.125,12.3
1607.135417,12.3
1607.145833,12.3
1607.15625,12.3
1607.166667,12.3
1607.177083,12.3
1607.1875,12.3
1607.197917,12.3
1607.208333,12.3
1607.21875,12.3
1607.229167,12.3
1607.239583,12.4
1607.25,12.4
1607.260417,12.5
1607.270833,12.7
1607.28125,12.7
1607.291667,12.7
1607.302083,12.8
1607.3125,12.9
1607.322917,12.9
1607.333333,12.9
1607.34375,12.9
1607.354167,13
1607.364583,13
1607.375,12.9
1607.385417,13
1607.395833,13.2
1607.40625,13.2
1607.416667,13.3
1607.427083,13.3
1607.4375,13.3
1607.447917,13.2
1607.458333,13.2
1607.46875,13.3
1607.479167,13.3
1607.489583,13.3
1607.5,13.3
1607.510417,13.3
1607.520833,13.3
1607.53125,13.3
1607.541667,13.3
1607.552083,13.3
1607.5625,13.3
1607.572917,13.3
1607.583333,13.3
1607.59375,13.3
1607.604167,13.3
1607.614583,13.4
1607.625,13.4
1607.635417,13.4
1607.645833,13.4
1607.65625,13.4
1607.666667,13.4
1607.677083,13.4
1607.6875,13.4
1607.697917,13.4
1607.708333,13.4
1607.71875,13.4
1607.729167,13.4
1607.739583,13.4
1607.75,13.4
1607.760417,13.5
1607.770833,13.5
1607.78125,13.5
1607.791667,13.5
1607.802083,13.4
1607.8125,13.4
1607.822917,13.4
1607.833333,13.5
1607.84375,13.4
1607.854167,13.4
1607.864583,13.4
1607.875,13.4
1607.885417,13.4
1607.895833,13.4
1607.90625,13.4
1607.916667,13.4
1607.927083,13.2
1607.9375,13.1
1607.947917,13
1607.958333,13
1607.96875,12.8
1607.979167,12.8
1607.989583,12.7
1608,12.6
1608.010417,12.5
1608.020833,12.4
1608.03125,12.4
1608.041667,12.4
1608.052083,12.4
1608.0625,12.4
1608.072917,12.4
1608.083333,12.4
1608.09375,12.4
1608.104167,12.4
1608.114583,12.4
1608.125,12.4
1608.135417,12.4
1608.145833,12.5
1608.15625,12.4
1608.166667,12.4
1608.177083,12.5
1608.1875,12.5
1608.197917,12.5
1608.208333,12.5
1608.21875,12.6
1608.229167,12.6
1608.239583,12.6
1608.25,12.7
1608.260417,12.8
1608.270833,13
1608.28125,13
1608.291667,13
1608.302083,13.2
1608.3125,13.3
1608.322917,13.3
1608.333333,13.3
1608.34375,13.4
1608.354167,13.5
1608.364583,13.6
1608.375,13.5
1608.385417,13.6
1608.395833,13.5
1608.40625,13.6
1608.416667,13.6
1608.427083,13.6
1608.4375,13.6
1608.447917,13.7
1608.458333,13.7
1608.46875,13.8
1608.479167,13.8
1608.489583,13.8
1608.5,13.8
1608.510417,13.8
1608.520833,13.8
1608.53125,13.9
1608.541667,13.9
1608.552083,13.9
1608.5625,13.9
1608.572917,13.9
1608.583333,13.9
1608.59375,14
1608.604167,14
1608.614583,14
1608.625,14
1608.635417,13.9
1608.645833,14
1608.65625,14
1608.666667,14.1
1608.677083,14.1
1608.6875,14.2
1608.697917,14.2
1608.708333,14.1
1608.71875,14.2
1608.729167,14.2
1608.739583,14.2
1608.75,14.2
1608.760417,14.1
1608.770833,14.1
1608.78125,14.1
1608.791667,14.1
1608.802083,14.1
1608.8125,14.1
1608.822917,14.1
1608.833333,14
1608.84375,14
1608.854167,14
1608.864583,14
1608.875,14
1608.885417,14
1608.895833,13.9
1608.90625,13.8
1608.916667,13.8
1608.927083,13.8
1608.9375,13.8
1608.947917,13.7
1608.958333,13.7
1608.96875,13.7
1608.979167,13.6
1608.989583,13.6
1609,13.3
1609.010417,13.2
1609.020833,13.2
1609.03125,13.2
1609.041667,13.1
1609.052083,13
1609.0625,13
1609.072917,13
1609.083333,13
1609.09375,13
1609.104167,13
1609.114583,13
1609.125,13
1609.135417,13
1609.145833,13
1609.15625,13
1609.166667,13
1609.177083,13
1609.1875,13
1609.197917,13
1609.208333,13.1
1609.21875,13.2
1609.229167,13.3
1609.239583,13.3
1609.25,13.3
1609.260417,13.2
1609.270833,13.3
1609.28125,13.3
1609.291667,13.3
1609.302083,13.5
1609.3125,13.6
1609.322917,13.6
1609.333333,13.6
1609.34375,13.7
1609.354167,13.7
1609.364583,13.7
1609.375,13.6
1609.385417,13.7
1609.395833,13.7
1609.40625,13.7
1609.416667,13.7
1609.427083,13.7
1609.4375,13.7
1609.447917,13.7
1609.458333,13.7
1609.46875,13.8
1609.479167,13.8
1609.489583,13.7
1609.5,13.8
1609.510417,13.8
1609.520833,13.7
1609.53125,13.7
1609.541667,13.7
1609.552083,13.7
1609.5625,13.7
1609.572917,13.7
1609.583333,13.9
1609.59375,14.1
1609.604167,14.1
1609.614583,14
1609.625,14
1609.635417,14
1609.645833,14
1609.65625,14
1609.666667,14.1
1609.677083,14
1609.6875,14.1
1609.697917,14
1609.708333,14
1609.71875,14.2
1609.729167,14.2
1609.739583,14.2
1609.75,14.2
1609.760417,14.2
1609.770833,14.2
1609.78125,14.2
1609.791667,14.2
1609.802083,14.2
1609.8125,14.2
1609.822917,14.2
1609.833333,14.2
1609.84375,14.2
1609.854167,14.1
1609.864583,13.9
1609.875,13.7
1609.885417,13.7
1609.895833,13.7
1609.90625,13.6
1609.916667,13.6
1609.927083,13.4
1609.9375,13.2
1609.947917,13.2
1609.958333,13.1
1609.96875,13
1609.979167,12.9
1609.989583,12.8
1610,12.8
1610.010417,12.8
1610.020833,12.8
1610.03125,12.8
1610.041667,12.8
1610.052083,12.8
1610.0625,12.8
1610.072917,12.7
1610.083333,12.7
1610.09375,12.7
1610.104167,12.7
1610.114583,12.7
1610.125,12.6
1610.135417,12.6
1610.145833,12.6
1610.15625,12.6
1610.166667,12.6
1610.177083,12.6
1610.1875,12.6
1610.197917,12.6
1610.208333,12.7
1610.21875,12.9
1610.229167,13
1610.239583,13.1
1610.25,13.1
1610.260417,13.1
1610.270833,13.3
1610.28125,13.3
1610.291667,13.5
1610.302083,13.7
1610.3125,13.6
1610.322917,13.7
1610.333333,13.7
1610.34375,13.6
1610.354167,13.7
1610.364583,13.7
1610.375,13.6
1610.385417,13.6
1610.395833,13.5
1610.40625,13.5
1610.416667,13.5
1610.427083,13.5
1610.4375,13.5
1610.447917,13.5
1610.458333,13.4
1610.46875,13.5
1610.479167,13.5
1610.489583,13.4
1610.5,13.4
1610.510417,13.5
1610.520833,13.4
1610.53125,13.5
1610.541667,13.5
1610.552083,13.6
1610.5625,13.6
1610.572917,13.6
1610.583333,13.6
1610.59375,13.7
1610.604167,13.8
1610.614583,13.9
1610.625,13.9
1610.635417,13.9
1610.645833,13.8
1610.65625,13.9
1610.666667,13.9
1610.677083,13.9
1610.6875,13.9
1610.697917,14
1610.708333,14
1610.71875,14
1610.729167,14
1610.739583,14
1610.75,13.9
1610.760417,13.5
1610.770833,13.3
1610.78125,13.3
1610.791667,13.2
1610.802083,13.2
1610.8125,13.2
1610.822917,13.2
1610.833333,13.2
1610.84375,13.2
1610.854167,13.2
1610.864583,13.2
1610.875,13.2
1610.885417,13.2
1610.895833,13.2
1610.90625,13.1
1610.916667,13.1
1610.927083,13.1
1610.9375,13.1
1610.947917,13.1
1610.958333,13
1610.96875,12.9
1610.979167,12.8
1610.989583,12.8
1611,12.7
1611.010417,12.8
1611.020833,12.7
1611.03125,12.7
1611.041667,12.5
1611.052083,12.4
1611.0625,12.3
1611.072917,12.3
1611.083333,12.3
1611.09375,12.3
1611.104167,12.3
1611.114583,12.2
1611.125,12.1
1611.135417,12
1611.145833,11.9
1611.15625,11.9
1611.166667,11.8
1611.177083,11.9
1611.1875,11.9
1611.197917,11.9
1611.208333,12.2
1611.21875,12.6
1611.229167,12.7
1611.239583,12.7
1611.25,12.6
1611.260417,12.6
1611.270833,12.6
1611.28125,12.6
1611.291667,12.6
1611.302083,12.6
1611.3125,12.6
1611.322917,12.5
1611.333333,12.6
1611.34375,12.6
1611.354167,12.6
1611.364583,12.5
1611.375,12.5
1611.385417,12.5
1611.395833,12.5
1611.40625,12.5
1611.416667,12.6
1611.427083,12.6
1611.4375,12.7
1611.447917,12.7
1611.458333,12.6
1611.46875,12.7
1611.479167,12.7
1611.489583,12.7
1611.5,12.7
1611.510417,12.7
1611.520833,12.7
1611.53125,12.7
1611.541667,12.7
1611.552083,12.7
1611.5625,12.7
1611.572917,12.8
1611.583333,12.8
1611.59375,12.8
1611.604167,12.8
1611.614583,12.8
1611.625,12.9
1611.635417,12.8
1611.645833,12.8
1611.65625,12.8
1611.666667,12.9
1611.677083,12.9
1611.6875,12.8
1611.697917,12.8
1611.708333,12.8
1611.71875,12.8
1611.729167,12.7
1611.739583,12.7
1611.75,12.6
1611.760417,12.6
1611.770833,12.5
1611.78125,12.5
1611.791667,12.5
1611.802083,12.5
1611.8125,12.5
1611.822917,12.5
1611.833333,12.5
1611.84375,12.4
1611.854167,12.4
1611.864583,12.4
1611.875,12.4
1611.885417,12.4
1611.895833,12.4
1611.90625,12.4
1611.916667,12.4
1611.927083,12.3
1611.9375,12.3
1611.947917,12.3
1611.958333,12.3
1611.96875,12.1
1611.979167,12
1611.989583,12
1612,12
1612.010417,12
1612.020833,12
1612.03125,12
1612.041667,12
1612.052083,12
1612.0625,12
1612.072917,11.9
1612.083333,12
1612.09375,12
1612.104167,11.9
1612.114583,11.9
1612.125,11.8
1612.135417,11.7
1612.145833,11.7
1612.15625,11.7
1612.166667,11.7
1612.177083,11.7
1612.1875,11.7
1612.197917,11.7
1612.208333,11.7
1612.21875,11.8
1612.229167,11.7
1612.239583,11.7
1612.25,11.7
1612.260417,11.7
1612.270833,11.7
1612.28125,11.7
1612.291667,11.8
1612.302083,11.7
1612.3125,11.8
1612.322917,11.7
1612.333333,11.9
1612.34375,12.1
1612.354167,12.1
1612.364583,12.2
1612.375,12.2
1612.385417,12.3
1612.395833,12.3
1612.40625,12.3
1612.416667,12.3
1612.427083,12.2
1612.4375,12.1
1612.447917,12.3
1612.458333,12.4
1612.46875,12.5
1612.479167,12.8
1612.489583,12.9
1612.5,12.9
1612.510417,12.9
1612.520833,13
1612.53125,12.9
1612.541667,12.9
1612.552083,13
1612.5625,13
1612.572917,13
1612.583333,13
1612.59375,13
1612.604167,13
1612.614583,13.1
1612.625,13.1
1612.635417,13.1
1612.645833,13.1
1612.65625,13.1
1612.666667,13.1
1612.677083,13.1
1612.6875,13.2
1612.697917,13.2
1612.708333,13.1
1612.71875,13.1
1612.729167,13.2
1612.739583,13.1
1612.75,13.2
1612.760417,13.1
1612.770833,13.1
1612.78125,13.1
1612.791667,13.1
1612.802083,13.1
1612.8125,13.1
1612.822917,13.1
1612.833333,13.1
1612.84375,13.1
1612.854167,13.1
1612.864583,13.1
1612.875,13.2
1612.885417,13.1
1612.895833,13.1
1612.90625,13.2
1612.916667,13.2
1612.927083,13.2
1612.9375,13.2
1612.947917,13.2
1612.958333,13.1
1612.96875,13.1
1612.979167,13.2
1612.989583,13.1
1613,13
1613.010417,12.7
1613.020833,12.6
1613.03125,12.5
1613.041667,12.5
1613.052083,12.5
1613.0625,12.5
1613.072917,12.5
1613.083333,12.5
1613.09375,12.5
1613.104167,12.5
1613.114583,12.5
1613.125,12.5
1613.135417,12.5
1613.145833,12.5
1613.15625,12.6
1613.166667,12.6
1613.177083,12.5
1613.1875,12.6
1613.197917,12.5
1613.208333,12.6
1613.21875,12.6
1613.229167,12.6
1613.239583,12.6
1613.25,12.7
1613.260417,12.9
1613.270833,13
1613.28125,13
1613.291667,13.1
1613.302083,13.2
1613.3125,13.2
1613.322917,13.2
1613.333333,13.2
1613.34375,13.3
1613.354167,13.3
1613.364583,13.3
1613.375,13.3
1613.385417,13.2
1613.395833,13.3
1613.40625,13.3
1613.416667,13.3
1613.427083,13.3
1613.4375,13.3
1613.447917,13.3
1613.458333,13.4
1613.46875,13.4
1613.479167,13.4
1613.489583,13.4
1613.5,13.4
1613.510417,13.5
1613.520833,13.5
1613.53125,13.5
1613.541667,13.5
1613.552083,13.5
1613.5625,13.5
1613.572917,13.5
1613.583333,13.5
1613.59375,13.5
1613.604167,13.6
1613.614583,13.6
1613.625,13.7
1613.635417,13.6
1613.645833,13.6
1613.65625,13.6
1613.666667,13.6
1613.677083,13.6
1613.6875,13.6
1613.697917,13.6
1613.708333,13.7
1613.71875,13.6
1613.729167,13.6
1613.739583,13.6
1613.75,13.6
1613.760417,13.5
1613.770833,13.4
1613.78125,13.5
1613.791667,13.4
1613.802083,13.4
1613.8125,13.4
1613.822917,13.4
1613.833333,13.4
1613.84375,13.4
1613.854167,13.4
1613.864583,13.4
1613.875,13.4
1613.885417,13.5
1613.895833,13.4
1613.90625,13.4
1613.916667,13.4
1613.927083,13.4
1613.9375,13.4
1613.947917,13.2
1613.958333,13.2
1613.96875,13.2
1613.979167,13.2
1613.989583,13.1
1614,13.1
1614.010417,13.1
1614.020833,13.1
1614.03125,13
1614.041667,13
1614.052083,13
1614.0625,13
1614.072917,13
1614.083333,12.9
1614.09375,13
1614.104167,13
1614.114583,13
1614.125,13
1614.135417,13
1614.145833,13
1614.15625,13
1614.166667,13
1614.177083,13
1614.1875,13
1614.197917,13.1
1614.208333,13.2
1614.21875,13.2
1614.229167,13.2
1614.239583,13.2
1614.25,13.1
1614.260417,13.2
1614.270833,13.2
1614.28125,13.2
1614.291667,13.2
1614.302083,13.3
1614.3125,13.4
1614.322917,13.3
1614.333333,13.4
1614.34375,13.4
1614.354167,13.4
1614.364583,13.3
1614.375,13.3
1614.385417,13.3
1614.395833,13.3
1614.40625,13.3
1614.416667,13.3
1614.427083,13.3
1614.4375,13.2
1614.447917,13.3
1614.458333,13.3
1614.46875,13.3
1614.479167,13.3
1614.489583,13.3
1614.5,13.3
1614.510417,13.3
1614.520833,13.3
1614.53125,13.3
1614.541667,13.3
1614.552083,13.4
1614.5625,13.5
1614.572917,13.5
1614.583333,13.5
1614.59375,13.5
1614.604167,13.5
1614.614583,13.5
1614.625,13.6
1614.635417,13.6
1614.645833,13.7
1614.65625,13.6
1614.666667,13.6
1614.677083,13.6
1614.6875,13.6
1614.697917,13.6
1614.708333,13.6
1614.71875,13.6
1614.729167,13.6
1614.739583,13.6
1614.75,13.6
1614.760417,13.6
1614.770833,13.6
1614.78125,13.6
1614.791667,13.6
1614.802083,13.6
1614.8125,13.6
1614.822917,13.5
1614.833333,13.6
1614.84375,13.5
1614.854167,13.5
1614.864583,13.5
1614.875,13.5
1614.885417,13.5
1614.895833,13.5
1614.90625,13.5
1614.916667,13.4
1614.927083,13.2
1614.9375,13.2
1614.947917,13.2
1614.958333,13.2
1614.96875,13.1
1614.979167,12.9
1614.989583,12.9
1615,12.9
1615.010417,12.9
1615.020833,13.1
1615.03125,13.1
1615.041667,13.2
1615.052083,13.2
1615.0625,13.2
1615.072917,13.1
1615.083333,13.1
1615.09375,13.2
1615.104167,13.1
1615.114583,13.1
1615.125,13.1
1615.135417,13.1
1615.145833,13.1
1615.15625,13.1
1615.166667,13.1
1615.177083,13.1
1615.1875,13.1
1615.197917,13.1
1615.208333,13
1615.21875,13
1615.229167,13
1615.239583,13
1615.25,13
1615.260417,13
1615.270833,13
1615.28125,13
1615.291667,13.1
1615.302083,13.2
