$Grand Coulee Dam Flows
 
JDAY,QWO,
   568.550,   7022.65,
   568.600,   7034.44,
   568.650,   7030.24,
   568.700,   7032.76,
   568.750,   6988.63,
   568.800,   6989.26,
   568.850,   6992.29,
   568.900,   7011.37,
   568.950,   7036.73,
   569.000,   7016.34,
   569.050,   7022.58,
   569.100,   7015.38,
   569.150,   7010.99,
   569.200,   7010.04,
   569.250,   7017.09,
   569.300,   7034.69,
   569.350,   7027.54,
   569.400,   7015.13,
   569.450,   7007.28,
   569.500,   7001.76,
   569.550,   6936.12,
   569.600,   6931.74,
   569.650,   6953.53,
   569.700,   6961.62,
   569.750,   6957.82,
   569.800,   7010.84,
   569.850,   6833.21,
   569.900,   6996.98,
   569.950,   7013.16,
   570.000,   7025.81,
   570.050,   6807.63,
   570.100,   6789.13,
   570.150,   6788.57,
   570.200,   6785.13,
   570.250,   6780.37,
   570.300,   6782.07,
   570.350,   6782.06,
   570.400,   6774.03,
   570.450,   6708.95,
   570.500,   6706.98,
   570.550,   6712.44,
   570.600,   6710.63,
   570.650,   6711.15,
   570.700,   6766.11,
   570.750,   6780.33,
   570.800,   6780.66,
   570.850,   6768.93,
   570.900,   6766.20,
   570.950,   6779.23,
   571.000,   6793.41,
   571.050,   6741.25,
   571.100,   6783.34,
   571.150,   6798.17,
   571.200,   6794.98,
   571.250,   6798.40,
   571.300,   6649.97,
   571.350,   6627.82,
   571.400,   6635.48,
   571.450,   6637.35,
   571.500,   6656.14,
   571.550,   6643.44,
   571.600,   6640.39,
   571.650,   6632.45,
   571.700,   6656.33,
   571.750,   6736.97,
   571.800,   6767.16,
   571.850,   6775.15,
   571.900,   6778.77,
   571.950,   6729.74,
   572.000,   6792.91,
   572.050,   6774.73,
   572.100,   6693.76,
   572.150,   6527.23,
   572.200,   6498.38,
   572.250,   6510.58,
   572.300,   6512.46,
   572.350,   6471.78,
   572.400,   6363.73,
   572.450,   6366.01,
   572.500,   6323.96,
   572.550,   6316.24,
   572.600,   6339.62,
   572.650,   6338.37,
   572.700,   6326.31,
   572.750,   6331.58,
   572.800,   6172.09,
   572.850,   6154.17,
   572.900,   6158.63,
   572.950,   6159.19,
   573.000,   6026.34,
   573.050,   6023.68,
   573.100,   6013.60,
   573.150,   6021.20,
   573.200,   6029.25,
   573.250,   5609.69,
   573.300,   5840.89,
   573.350,   5974.87,
   573.400,   6048.90,
   573.450,   6008.32,
   573.500,   5999.65,
   573.550,   6015.69,
   573.600,   6010.62,
   573.650,   5994.50,
   573.700,   5969.65,
   573.750,   5949.53,
   573.800,   5950.33,
   573.850,   5968.13,
   573.900,   5952.99,
   573.950,   5961.34,
   574.000,   5940.43,
   574.050,   5935.79,
   574.100,   5962.06,
   574.150,   5953.24,
   574.200,   5958.88,
   574.250,   5950.20,
   574.300,   5971.30,
   574.350,   5948.69,
   574.400,   5992.03,
   574.450,   6010.16,
   574.500,   5962.16,
   574.550,   5959.98,
   574.600,   5942.69,
   574.650,   6009.41,
   574.700,   6007.47,
   574.750,   5996.06,
   574.800,   5995.16,
   574.850,   5981.13,
   574.900,   5994.98,
   574.950,   5963.19,
   575.000,   5789.76,
   575.050,   5708.96,
   575.100,   5671.69,
   575.150,   5619.62,
   575.200,   5280.92,
   575.250,   5028.48,
   575.300,   5026.98,
   575.350,   5098.98,
   575.400,   5956.20,
   575.450,   5962.57,
   575.500,   5972.91,
   575.550,   5971.28,
   575.600,   5974.16,
   575.650,   5809.90,
   575.700,   5805.66,
   575.750,   5823.48,
   575.800,   5668.06,
   575.850,   5650.92,
   575.900,   5681.79,
   575.950,   6034.41,
   576.000,   5288.06,
   576.050,   5199.99,
   576.100,   5057.22,
   576.150,   4913.55,
   576.200,   4909.90,
   576.250,   4984.36,
   576.300,   5155.55,
   576.350,   5669.36,
   576.400,   5818.97,
   576.450,   5872.66,
   576.500,   5899.89,
   576.550,   5831.73,
   576.600,   5845.36,
   576.650,   5810.62,
   576.700,   5876.67,
   576.750,   5762.25,
   576.800,   5761.96,
   576.850,   5450.60,
   576.900,   5921.14,
   576.950,   5911.10,
   577.000,   5740.84,
   577.050,   5461.70,
   577.100,   5750.55,
   577.150,   5694.54,
   577.200,   5548.27,
   577.250,   5536.48,
   577.300,   5528.34,
   577.350,   5533.61,
   577.400,   5537.24,
   577.450,   5535.38,
   577.500,   5541.70,
   577.550,   5534.33,
   577.600,   5532.69,
   577.650,   5532.27,
   577.700,   5564.46,
   577.750,   5566.59,
   577.800,   5545.91,
   577.850,   5525.74,
   577.900,   5536.70,
   577.950,   5602.62,
   578.000,   5365.92,
   578.050,   5204.32,
   578.100,   5223.53,
   578.150,   5085.58,
   578.200,   5189.91,
   578.250,   5131.97,
   578.300,   5480.04,
   578.350,   5512.51,
   578.400,   5406.11,
   578.450,   5397.98,
   578.500,   5407.26,
   578.550,   5400.39,
   578.600,   5396.94,
   578.650,   5379.71,
   578.700,   5624.23,
   578.750,   5626.12,
   578.800,   5623.08,
   578.850,   5620.79,
   578.900,   5625.39,
   578.950,   5707.67,
   579.000,   5559.96,
   579.050,   5365.60,
   579.100,   5227.63,
   579.150,   5453.12,
   579.200,   5106.69,
   579.250,   5090.71,
   579.300,   5079.98,
   579.350,   5113.51,
   579.400,   5045.30,
   579.450,   5399.20,
   579.500,   5385.44,
   579.550,   5394.53,
   579.600,   5348.86,
   579.650,   5322.68,
   579.700,   5237.54,
   579.750,   5215.76,
   579.800,   5200.85,
   579.850,   5150.81,
   579.900,   5239.42,
   579.950,   5323.25,
   580.000,   5109.24,
   580.050,   5006.04,
   580.100,   4883.31,
   580.150,   4880.22,
   580.200,   4819.88,
   580.250,   4599.48,
   580.300,   5070.86,
   580.350,   4903.56,
   580.400,   5325.28,
   580.450,   4989.88,
   580.500,   5138.44,
   580.550,   5198.18,
   580.600,   5094.76,
   580.650,   5001.52,
   580.700,   4964.27,
   580.750,   4772.03,
   580.800,   4682.21,
   580.850,   4938.70,
   580.900,   5124.11,
   580.950,   5346.74,
   581.000,   4500.06,
   581.050,   4287.90,
   581.100,   4192.86,
   581.150,   4414.31,
   581.200,   4666.53,
   581.250,   5010.86,
   581.300,   5200.13,
   581.350,   5352.15,
   581.400,   5246.81,
   581.450,   5101.28,
   581.500,   5058.77,
   581.550,   5159.62,
   581.600,   5196.74,
   581.650,   5254.80,
   581.700,   5310.83,
   581.750,   5238.75,
   581.800,   5025.38,
   581.850,   5070.97,
   581.900,   4975.72,
   581.950,   4799.97,
   582.000,   4392.76,
   582.050,   3969.06,
   582.100,   4002.83,
   582.150,   3909.38,
   582.200,   3854.66,
   582.250,   4271.02,
   582.300,   4508.51,
   582.350,   5180.00,
   582.400,   5511.29,
   582.450,   5566.96,
   582.500,   5519.43,
   582.550,   5584.58,
   582.600,   5828.16,
   582.650,   5685.89,
   582.700,   5421.72,
   582.750,   5627.69,
   582.800,   5620.98,
   582.850,   5454.48,
   582.900,   5397.55,
   582.950,   5022.99,
   583.000,   4947.07,
   583.050,   4567.12,
   583.100,   4352.39,
   583.150,   4268.19,
   583.200,   4249.08,
   583.250,   4336.41,
   583.300,   4673.71,
   583.350,   4994.45,
   583.400,   4727.33,
   583.450,   4898.52,
   583.500,   4965.23,
   583.550,   5134.86,
   583.600,   5388.53,
   583.650,   5452.17,
   583.700,   5535.82,
   583.750,   5703.82,
   583.800,   5023.53,
   583.850,   5201.40,
   583.900,   4442.28,
   583.950,   3642.78,
   584.000,   4109.28,
   584.050,   4086.24,
   584.100,   4041.33,
   584.150,   4430.66,
   584.200,   4319.07,
   584.250,   4696.95,
   584.300,   5117.94,
   584.350,   5401.54,
   584.400,   5643.07,
   584.450,   5542.85,
   584.500,   5877.95,
   584.550,   5648.07,
   584.600,   5556.65,
   584.650,   5579.65,
   584.700,   5642.66,
   584.750,   5580.90,
   584.800,   5453.69,
   584.850,   5268.26,
   584.900,   5230.79,
   584.950,   4346.84,
   585.000,   3954.36,
   585.050,   3694.09,
   585.100,   3680.12,
   585.150,   3689.69,
   585.200,   3670.83,
   585.250,   4389.08,
   585.300,   4436.09,
   585.350,   5800.85,
   585.400,   5539.10,
   585.450,   5618.88,
   585.500,   5611.28,
   585.550,   5826.19,
   585.600,   5856.14,
   585.650,   5913.94,
   585.700,   5284.36,
   585.750,   5078.82,
   585.800,   5405.98,
   585.850,   5071.23,
   585.900,   4992.26,
   585.950,   4082.27,
   586.000,   3702.65,
   586.050,   3755.97,
   586.100,   3619.34,
   586.150,   3796.43,
   586.200,   3883.59,
   586.250,   4974.12,
   586.300,   4961.89,
   586.350,   4953.57,
   586.400,   4722.05,
   586.450,   4746.57,
   586.500,   4678.33,
   586.550,   4917.93,
   586.600,   5058.07,
   586.650,   5014.89,
   586.700,   5144.22,
   586.750,   5047.50,
   586.800,   4352.85,
   586.850,   3737.42,
   586.900,   3920.39,
   586.950,   4076.00,
   587.000,   3959.76,
   587.050,   3949.89,
   587.100,   3841.37,
   587.150,   3983.61,
   587.200,   3934.42,
   587.250,   4997.78,
   587.300,   4826.80,
   587.350,   5368.37,
   587.400,   5335.06,
   587.450,   5435.27,
   587.500,   5742.97,
   587.550,   5559.03,
   587.600,   5546.19,
   587.650,   5599.09,
   587.700,   5516.98,
   587.750,   5684.19,
   587.800,   5270.76,
   587.850,   5140.96,
   587.900,   5441.99,
   587.950,   5260.55,
   588.000,   4430.05,
   588.050,   4230.19,
   588.100,   4157.62,
   588.150,   4142.12,
   588.200,   3901.37,
   588.250,   4228.93,
   588.300,   4580.89,
   588.350,   4962.75,
   588.400,   5247.38,
   588.450,   5423.00,
   588.500,   5494.83,
   588.550,   5627.33,
   588.600,   5733.46,
   588.650,   5449.90,
   588.700,   5179.59,
   588.750,   4701.57,
   588.800,   4308.14,
   588.850,   4133.09,
   588.900,   4352.71,
   588.950,   4572.32,
   589.000,   4506.38,
   589.050,   4468.80,
   589.100,   4302.18,
   589.150,   4099.86,
   589.200,   3965.42,
   589.250,   3894.56,
   589.300,   4109.27,
   589.350,   4752.75,
   589.400,   4785.69,
   589.450,   5043.89,
   589.500,   4887.20,
   589.550,   5009.13,
   589.600,   4972.27,
   589.650,   5102.46,
   589.700,   5084.48,
   589.750,   5772.07,
   589.800,   5738.18,
   589.850,   5763.26,
   589.900,   5880.82,
   589.950,   5074.90,
   590.000,   4673.27,
   590.050,   4115.99,
   590.100,   3652.45,
   590.150,   3715.81,
   590.200,   3714.22,
   590.250,   3517.71,
   590.300,   3915.47,
   590.350,   4319.10,
   590.400,   4395.57,
   590.450,   4502.45,
   590.500,   4519.73,
   590.550,   4506.56,
   590.600,   4562.34,
   590.650,   4521.95,
   590.700,   4625.12,
   590.750,   4818.86,
   590.800,   4642.26,
   590.850,   4552.78,
   590.900,   4936.97,
   590.950,   4741.28,
   591.000,   4381.81,
   591.050,   4056.43,
   591.100,   4023.67,
   591.150,   3673.76,
   591.200,   3531.76,
   591.250,   3592.92,
   591.300,   4238.18,
   591.350,   4646.00,
   591.400,   4669.27,
   591.450,   4670.35,
   591.500,   4665.94,
   591.550,   4673.21,
   591.600,   4673.53,
   591.650,   5016.90,
   591.700,   5034.52,
   591.750,   4875.53,
   591.800,   4951.51,
   591.850,   4804.27,
   591.900,   5062.55,
   591.950,   4609.66,
   592.000,   3983.06,
   592.050,   3557.71,
   592.100,   3520.97,
   592.150,   3471.10,
   592.200,   3487.48,
   592.250,   4130.11,
   592.300,   4550.97,
   592.350,   5033.34,
   592.400,   4866.48,
   592.450,   4817.52,
   592.500,   4802.96,
   592.550,   4949.17,
   592.600,   4897.57,
   592.650,   4838.18,
   592.700,   4906.26,
   592.750,   4825.54,
   592.800,   4038.75,
   592.850,   3715.37,
   592.900,   3960.91,
   592.950,   3658.30,
   593.000,   3166.77,
   593.050,   2570.34,
   593.100,   2557.86,
   593.150,   2507.94,
   593.200,   2836.76,
   593.250,   3167.34,
   593.300,   3873.58,
   593.350,   4724.35,
   593.400,   5011.12,
   593.450,   4638.65,
   593.500,   4496.02,
   593.550,   4649.72,
   593.600,   5047.04,
   593.650,   5077.74,
   593.700,   5164.73,
   593.750,   4612.76,
   593.800,   4563.81,
   593.850,   4906.27,
   593.900,   5179.93,
   593.950,   4737.95,
   594.000,   3881.66,
   594.050,   3070.35,
   594.100,   2411.00,
   594.150,   2433.19,
   594.200,   2417.69,
   594.250,   3185.34,
   594.300,   3563.27,
   594.350,   4394.47,
   594.400,   4845.35,
   594.450,   5128.81,
   594.500,   5251.34,
   594.550,   5234.01,
   594.600,   5239.03,
   594.650,   5167.81,
   594.700,   5166.16,
   594.750,   4963.45,
   594.800,   4783.36,
   594.850,   4732.51,
   594.900,   4767.41,
   594.950,   4463.24,
   595.000,   3902.71,
   595.050,   3495.58,
   595.100,   3593.23,
   595.150,   3410.95,
   595.200,   3668.18,
   595.250,   3672.72,
   595.300,   3959.88,
   595.350,   4350.96,
   595.400,   4850.86,
   595.450,   5009.89,
   595.500,   4944.76,
   595.550,   4898.47,
   595.600,   4896.18,
   595.650,   4858.43,
   595.700,   4964.12,
   595.750,   4961.91,
   595.800,   4560.62,
   595.850,   4626.83,
   595.900,   4720.30,
   595.950,   4516.50,
   596.000,   4028.15,
   596.050,   3725.38,
   596.100,   3359.59,
   596.150,   3076.85,
   596.200,   3070.54,
   596.250,   2448.63,
   596.300,   2561.63,
   596.350,   2876.08,
   596.400,   3406.06,
   596.450,   3815.64,
   596.500,   4524.52,
   596.550,   5079.69,
   596.600,   5679.10,
   596.650,   5455.53,
   596.700,   5843.67,
   596.750,   5631.75,
   596.800,   5053.77,
   596.850,   4851.75,
   596.900,   4628.45,
   596.950,   3871.12,
   597.000,   3621.25,
   597.050,   3580.87,
   597.100,   3188.22,
   597.150,   2882.99,
   597.200,   3115.16,
   597.250,   3495.31,
   597.300,   4017.18,
   597.350,   4539.19,
   597.400,   4828.39,
   597.450,   5122.31,
   597.500,   5196.22,
   597.550,   5308.40,
   597.600,   5255.34,
   597.650,   5180.89,
   597.700,   5104.58,
   597.750,   4938.63,
   597.800,   4788.46,
   597.850,   4522.25,
   597.900,   4574.51,
   597.950,   4005.39,
   598.000,   3416.05,
   598.050,   3052.10,
   598.100,   2955.60,
   598.150,   2999.71,
   598.200,   3453.17,
   598.250,   3565.84,
   598.300,   3842.84,
   598.350,   3901.77,
   598.400,   3843.69,
   598.450,   4138.94,
   598.500,   4529.57,
   598.550,   5012.26,
   598.600,   5052.88,
   598.650,   5206.79,
   598.700,   5082.39,
   598.750,   4580.60,
   598.800,   3980.49,
   598.850,   3673.40,
   598.900,   3652.36,
   598.950,   3141.17,
   599.000,   3045.00,
   599.050,   3472.18,
   599.100,   3365.56,
   599.150,   3386.52,
   599.200,   4184.88,
   599.250,   4297.07,
   599.300,   4384.33,
   599.350,   4584.28,
   599.400,   4885.88,
   599.450,   4994.77,
   599.500,   5111.37,
   599.550,   4854.36,
   599.600,   4835.54,
   599.650,   4807.41,
   599.700,   4852.31,
   599.750,   4703.33,
   599.800,   4606.21,
   599.850,   4577.41,
   599.900,   4008.15,
   599.950,   3948.00,
   600.000,   3148.10,
   600.050,   2980.65,
   600.100,   3250.79,
   600.150,   2903.22,
   600.200,   3127.44,
   600.250,   3951.18,
   600.300,   4209.92,
   600.350,   3979.56,
   600.400,   4568.06,
   600.450,   4813.09,
   600.500,   5000.26,
   600.550,   4891.57,
   600.600,   4775.52,
   600.650,   5131.63,
   600.700,   5087.72,
   600.750,   4695.93,
   600.800,   4655.67,
   600.850,   4676.27,
   600.900,   4594.05,
   600.950,   3242.11,
   601.000,   2765.85,
   601.050,   2505.69,
   601.100,   2105.27,
   601.150,   2428.35,
   601.200,   2894.33,
   601.250,   3152.36,
   601.300,   4278.00,
   601.350,   4120.47,
   601.400,   4509.03,
   601.450,   5150.81,
   601.500,   5217.48,
   601.550,   5282.19,
   601.600,   5118.15,
   601.650,   5054.53,
   601.700,   5155.92,
   601.750,   5190.96,
   601.800,   4451.44,
   601.850,   4347.48,
   601.900,   3931.67,
   601.950,   3213.06,
   602.000,   2436.80,
   602.050,   1922.40,
   602.100,   1476.66,
   602.150,   1375.02,
   602.200,   2036.41,
   602.250,   3684.78,
   602.300,   4146.77,
   602.350,   4888.46,
   602.400,   5235.18,
   602.450,   5215.67,
   602.500,   5244.15,
   602.550,   5276.59,
   602.600,   5256.83,
   602.650,   5226.66,
   602.700,   5212.28,
   602.750,   4584.38,
   602.800,   3983.51,
   602.850,   4058.95,
   602.900,   4067.75,
   602.950,   2820.37,
   603.000,   2687.05,
   603.050,   2283.66,
   603.100,   2083.85,
   603.150,   1911.15,
   603.200,   2015.34,
   603.250,   2230.98,
   603.300,   3142.59,
   603.350,   3688.43,
   603.400,   4410.95,
   603.450,   4447.12,
   603.500,   4407.41,
   603.550,   4349.43,
   603.600,   4493.20,
   603.650,   4879.75,
   603.700,   4982.05,
   603.750,   4994.43,
   603.800,   4436.89,
   603.850,   4326.13,
   603.900,   4303.23,
   603.950,   2856.48,
   604.000,   2907.63,
   604.050,   2899.68,
   604.100,   2702.73,
   604.150,   2623.69,
   604.200,   2666.20,
   604.250,   2742.54,
   604.300,   3216.77,
   604.350,   3496.78,
   604.400,   3924.94,
   604.450,   3883.85,
   604.500,   3761.72,
   604.550,   4020.53,
   604.600,   4023.11,
   604.650,   3785.21,
   604.700,   3086.52,
   604.750,   2914.03,
   604.800,   2695.81,
   604.850,   2676.32,
   604.900,   2402.82,
   604.950,   1693.52,
   605.000,   1890.95,
   605.050,   1526.20,
   605.100,   1464.02,
   605.150,   1331.01,
   605.200,   1826.61,
   605.250,   2362.43,
   605.300,   3397.95,
   605.350,   4378.02,
   605.400,   4289.58,
   605.450,   4293.49,
   605.500,   4324.75,
   605.550,   4337.46,
   605.600,   4287.79,
   605.650,   4432.94,
   605.700,   4480.63,
   605.750,   4516.21,
   605.800,   4275.98,
   605.850,   4146.45,
   605.900,   4288.18,
   605.950,   3712.88,
   606.000,   2958.36,
   606.050,   2753.79,
   606.100,   2472.24,
   606.150,   2431.55,
   606.200,   2539.41,
   606.250,   3237.78,
   606.300,   3957.60,
   606.350,   4343.69,
   606.400,   4392.34,
   606.450,   4421.36,
   606.500,   4389.05,
   606.550,   4422.70,
   606.600,   4004.22,
   606.650,   3774.30,
   606.700,   4368.65,
   606.750,   4219.28,
   606.800,   3800.88,
   606.850,   3610.27,
   606.900,   3782.29,
   606.950,   3308.00,
   607.000,   3215.46,
   607.050,   2999.87,
   607.100,   2938.46,
   607.150,   2899.40,
   607.200,   2866.30,
   607.250,   3415.66,
   607.300,   3883.76,
   607.350,   4324.87,
   607.400,   4733.71,
   607.450,   4700.71,
   607.500,   4852.45,
   607.550,   4796.37,
   607.600,   4765.90,
   607.650,   4776.28,
   607.700,   4746.85,
   607.750,   4550.35,
   607.800,   4304.61,
   607.850,   4453.08,
   607.900,   4137.53,
   607.950,   4122.04,
   608.000,   3526.77,
   608.050,   3048.99,
   608.100,   2920.98,
   608.150,   2840.33,
